OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.1.4,10.1.1.141,0,1,10.1.1.4,10.1.1.141,12,5.001,299.684,1
10.1.1.6,10.1.1.49,0,1,10.1.1.6,10.1.1.49,5,5.001,300.768,1
10.1.1.1,10.1.1.65,0,1,10.1.1.1,10.1.1.65,7,5.003,299.779,1
10.1.1.2,10.1.1.150,0,1,10.1.1.2,10.1.1.150,8,5.003,294.693,1
10.1.1.5,10.1.1.23,0,1,10.1.1.5,10.1.1.23,7,5.008,301.95,1
10.1.1.3,10.1.1.110,0,1,10.1.1.3,10.1.1.110,5,5.009,299.128,1
10.1.1.3,10.1.1.110,0,2,10.1.1.3,10.1.1.110,0,5.242,-1,0
10.1.1.6,10.1.1.49,0,2,10.1.1.6,10.1.1.49,0,5.243,-1,0
10.1.1.5,10.1.1.23,0,2,10.1.1.5,10.1.1.23,0,5.248,-1,0
10.1.1.1,10.1.1.65,0,2,10.1.1.1,10.1.1.65,0,5.25,-1,0
10.1.1.2,10.1.1.150,0,2,10.1.1.2,10.1.1.150,0,5.25,-1,0
10.1.1.4,10.1.1.141,0,2,10.1.1.4,10.1.1.141,0,5.25,-1,0
10.1.1.1,10.1.1.65,0,3,10.1.1.1,10.1.1.65,0,5.641,-1,0
10.1.1.3,10.1.1.110,0,3,10.1.1.3,10.1.1.110,0,5.644,-1,0
10.1.1.5,10.1.1.23,0,3,10.1.1.5,10.1.1.23,0,5.647,-1,0
10.1.1.4,10.1.1.141,0,3,10.1.1.4,10.1.1.141,0,5.649,-1,0
10.1.1.2,10.1.1.150,0,3,10.1.1.2,10.1.1.150,0,5.65,-1,0
10.1.1.6,10.1.1.49,0,3,10.1.1.6,10.1.1.49,0,5.65,-1,0
10.1.1.1,10.1.1.65,0,4,10.1.1.1,10.1.1.65,0,6.202,-1,0
10.1.1.2,10.1.1.150,0,4,10.1.1.2,10.1.1.150,0,6.204,-1,0
10.1.1.3,10.1.1.110,0,4,10.1.1.3,10.1.1.110,0,6.205,-1,0
10.1.1.4,10.1.1.141,0,4,10.1.1.4,10.1.1.141,0,6.208,-1,0
10.1.1.6,10.1.1.49,0,4,10.1.1.6,10.1.1.49,0,6.209,-1,0
10.1.1.1,10.1.1.65,0,5,10.1.1.1,10.1.1.65,0,6.92,-1,0
10.1.1.4,10.1.1.141,0,5,10.1.1.4,10.1.1.141,0,6.92,-1,0
10.1.1.2,10.1.1.150,0,5,10.1.1.2,10.1.1.150,0,6.921,-1,0
10.1.1.6,10.1.1.49,0,5,10.1.1.6,10.1.1.49,0,6.924,-1,0
10.1.1.5,10.1.1.23,0,4,10.1.1.5,10.1.1.23,0,7.107,-1,0
10.1.1.3,10.1.1.110,0,5,10.1.1.3,10.1.1.110,0,7.109,-1,0
10.1.1.4,10.1.1.81,0,6,10.1.1.4,10.1.1.81,3,7.15739,147.426,1
10.1.1.6,10.1.1.49,0,6,10.1.1.6,10.1.1.49,0,7.201,-1,0
10.1.1.127,10.1.1.87,0,1,10.1.1.127,10.1.1.87,3,7.22972,62.8506,1
10.1.1.119,10.1.1.54,0,1,10.1.1.119,10.1.1.54,1,7.25737,259.478,1
10.1.1.119,10.1.1.69,0,2,10.1.1.119,10.1.1.69,2,7.29502,112.413,1
10.1.1.119,10.1.1.109,0,3,10.1.1.119,10.1.1.109,1,7.30319,51.5957,1
10.1.1.119,10.1.1.19,0,4,10.1.1.119,10.1.1.19,1,7.37622,232.722,1
10.1.1.6,10.1.1.49,0,7,10.1.1.6,10.1.1.49,0,7.405,-1,0
10.1.1.124,10.1.1.69,0,1,10.1.1.124,10.1.1.69,1,7.54687,8.96301,1
10.1.1.124,10.1.1.115,0,2,10.1.1.124,10.1.1.115,1,7.59725,8.96358,1
10.1.1.72,10.1.1.59,0,1,10.1.1.72,10.1.1.59,1,7.60032,8.24726,1
10.1.1.124,10.1.1.65,0,3,10.1.1.124,10.1.1.65,2,7.72033,42.2695,1
10.1.1.124,10.1.1.126,0,4,10.1.1.124,10.1.1.126,4,7.97854,103.002,1
10.1.1.72,10.1.1.75,0,2,10.1.1.72,10.1.1.75,2,7.98072,35.0222,1
10.1.1.5,10.1.1.23,0,5,10.1.1.5,10.1.1.23,0,8.002,-1,0
10.1.1.19,10.1.1.59,0,1,10.1.1.19,10.1.1.59,2,8.00868,164.707,1
10.1.1.19,10.1.1.49,0,2,10.1.1.19,10.1.1.49,3,8.00987,141.49,1
10.1.1.66,10.1.1.126,0,1,10.1.1.66,10.1.1.126,2,8.08224,259.271,1
10.1.1.69,10.1.1.49,0,1,10.1.1.69,10.1.1.49,4,8.09195,280.917,1
10.1.1.3,10.1.1.110,0,6,10.1.1.3,10.1.1.110,0,8.1,-1,0
10.1.1.145,10.1.1.117,0,1,10.1.1.145,10.1.1.117,3,8.13642,155.473,1
10.1.1.145,10.1.1.62,0,2,10.1.1.145,10.1.1.62,1,8.14526,303.08,1
10.1.1.10,10.1.1.24,0,1,10.1.1.10,10.1.1.24,1,8.15606,8.20289,1
10.1.1.10,10.1.1.11,0,2,10.1.1.10,10.1.1.11,1,8.16322,269.607,1
10.1.1.10,10.1.1.63,0,3,10.1.1.10,10.1.1.63,1,8.17332,8.2319,1
10.1.1.7,10.1.1.56,0,1,10.1.1.7,10.1.1.56,1,8.19793,283.948,1
10.1.1.10,10.1.1.35,0,4,10.1.1.10,10.1.1.35,2,8.20389,9.21761,1
10.1.1.47,10.1.1.49,0,1,10.1.1.47,10.1.1.49,1,8.23934,24.7393,1
10.1.1.72,10.1.1.49,0,3,10.1.1.72,10.1.1.49,4,8.25426,179.598,1
