Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,21170,7060,0,59
1,2950,0,32631,7936,104,21
2,2950,0,16798,5385,0,3
3,2950,0,30641,7707,104,13
4,2950,0,9229,5726,293,5
5,2950,0,28552,9318,0,5
6,0,0,30026,5770,0,34
7,0,0,30915,5873,0,76
8,0,0,18223,6607,0,45
9,0,0,13152,6707,0,14
10,0,0,12021,4782,0,2
11,0,0,30871,5636,0,29
12,0,0,8386,4046,0,4
13,0,0,18798,6348,0,24
14,0,0,19500,6192,0,26
15,0,0,14883,2354,0,1
16,0,0,8878,1470,0,0
17,0,0,13619,2205,0,1
18,0,0,24718,4132,0,2
19,0,0,11689,5062,0,116
20,0,0,5774,1877,0,1
21,0,0,10346,3352,0,5
22,0,1104,37125,5202,0,16
23,0,0,11282,3938,0,5
24,0,0,15913,2901,0,1
25,0,0,12422,5539,0,34
26,0,0,20445,3410,0,6
27,0,0,16253,5636,0,6
28,0,0,18359,3386,0,2
29,0,0,4786,2786,0,27
30,0,0,17506,3041,0,4
31,0,0,9802,1876,0,2
32,0,0,21760,7220,0,18
33,0,0,11370,2354,0,1
34,0,0,13825,3050,0,0
35,0,0,11899,4640,0,29
36,0,0,17677,6184,0,22
37,0,0,11835,3689,0,0
38,0,0,12472,4038,0,1
39,0,0,29430,4659,0,18
40,0,0,17515,3254,0,2
41,0,0,5984,2502,0,5
42,0,0,23333,4598,0,4
43,0,0,15029,2872,0,11
44,0,0,9598,2579,0,2
45,0,0,10831,2399,0,0
46,0,0,16693,3267,0,4
47,0,0,23287,3997,0,14
48,0,2194,27720,3333,0,6
49,0,0,22789,3701,0,1
50,0,0,12103,2535,0,0
51,0,0,20652,3225,0,3
52,0,0,19757,7467,0,25
53,0,0,22068,3409,0,4
54,0,0,31997,4889,0,24
55,0,0,32555,5097,0,23
56,0,0,9034,2452,0,2
57,0,0,15433,6898,0,43
58,0,0,23274,3742,0,1
59,0,0,24455,5995,0,47
60,0,0,16589,2631,0,3
61,0,0,32897,5598,0,36
62,0,0,14493,4784,0,4
63,0,0,20841,6397,0,21
64,0,965,25853,5510,0,6
65,0,0,24006,5008,0,29
66,0,0,14044,5379,0,84
67,0,0,24374,4166,0,9
68,0,0,21671,3114,0,6
69,0,0,13556,2260,0,0
70,0,0,14407,3198,0,0
71,0,0,18853,3770,0,0
72,0,0,9104,3805,0,15
73,0,0,31570,5027,0,14
74,0,0,20000,6302,0,18
75,0,0,12011,3096,0,2
76,0,0,17189,4275,0,34
77,0,0,32960,5841,0,48
78,0,0,27848,4138,0,16
79,0,0,15114,2407,0,1
80,0,0,25086,4558,0,75
81,0,0,24699,4443,0,34
82,0,0,27822,4642,0,17
83,0,0,21165,6629,0,18
84,0,0,17997,5529,0,7
85,0,0,16664,3438,0,10
86,0,0,16581,3332,0,3
87,0,0,21611,3651,0,3
88,0,0,17896,5185,0,36
89,0,0,13138,4196,0,7
90,0,0,19012,3322,0,4
91,0,0,5615,2812,0,25
92,0,0,12741,1966,0,0
93,0,0,7464,1940,0,0
94,0,0,20761,5186,0,8
95,0,0,9809,1505,0,0
96,0,0,11799,2342,0,0
97,0,0,18811,7621,0,48
98,0,0,24839,6906,0,50
99,0,0,13987,2425,0,0
100,0,0,22462,4798,0,1
101,0,0,7651,2796,0,6
102,0,0,9084,5030,0,15
103,0,0,13658,2765,0,1
104,0,0,23696,5444,0,110
105,0,0,13296,1985,0,0
106,0,0,11875,3620,0,2
107,0,0,30837,5344,0,21
108,0,0,18208,3249,0,1
109,0,2364,17527,4115,0,6
110,0,0,23948,4457,0,28
111,0,0,30886,5301,0,66
112,0,0,12338,5921,0,27
113,0,0,21578,3768,0,7
114,0,0,23250,5184,0,4
115,0,0,16627,3097,0,2
116,0,0,26001,6169,0,70
117,0,0,8223,3985,0,2
118,0,0,25231,4459,0,0
119,0,0,31706,6180,0,28
120,0,0,11062,4555,0,20
121,0,0,10636,1706,0,0
122,0,0,8598,2202,0,7
123,0,0,17291,3461,0,3
124,0,0,24257,4252,0,3
125,0,0,24648,4208,0,3
126,0,0,14948,3156,0,7
127,0,0,21682,6399,0,40
128,0,0,25140,4061,0,49
129,0,0,31390,5059,0,12
130,0,0,13362,2168,0,0
131,0,0,21554,4518,0,8
132,0,0,23083,4219,0,0
133,0,0,29706,6168,0,49
134,0,0,12478,1960,0,0
135,0,0,19508,3789,0,1
136,0,0,13204,2391,0,0
137,0,0,21125,3782,0,5
138,0,0,13224,3578,0,6
139,0,0,12347,1927,0,0
140,0,970,16919,2139,0,1
141,0,0,31964,5424,0,23
142,0,0,24799,4167,0,9
143,0,0,23042,4877,0,28
144,0,0,34016,6003,0,57
145,0,0,11727,1814,0,0
146,0,0,14394,2657,0,4
147,0,0,17993,6712,0,17
148,0,0,11882,4096,0,15
149,0,1179,18368,2262,0,0
