Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,29195,8258,0,25
1,2950,0,27663,8143,0,6
2,2950,0,23635,5824,0,0
3,2950,0,12545,5520,0,0
4,2950,0,22905,9022,0,28
5,2950,0,19158,9041,0,24
6,0,0,10627,2982,0,15
7,0,0,23392,6718,0,49
8,0,0,23454,4024,0,9
9,0,0,9367,3344,0,7
10,0,0,15208,3783,0,11
11,0,0,20829,4775,0,13
12,0,0,8829,3199,0,7
13,0,0,25879,6403,0,20
14,0,1392,9840,2719,0,4
15,0,0,17079,3325,0,2
16,0,0,6716,2606,0,8
17,0,0,20088,4904,0,3
18,0,0,12670,2031,0,0
19,0,0,9627,2708,0,31
20,0,0,15149,2836,0,3
21,0,2119,15344,4054,0,56
22,0,0,14411,1891,0,0
23,0,0,19256,3408,0,8
24,0,0,16044,3696,0,4
25,0,0,9517,3575,0,4
26,0,0,16350,3215,0,3
27,0,0,20396,4060,0,7
28,0,0,16137,3504,0,23
29,0,0,16023,2201,0,5
30,0,0,18103,6408,0,17
31,0,0,18103,2269,0,1
32,0,0,22071,4131,0,2
33,0,0,14781,5843,0,8
34,0,0,16971,2712,0,1
35,0,0,21660,4464,0,11
36,0,0,29420,5562,0,14
37,0,0,16240,5386,0,37
38,0,0,8255,2002,0,2
39,0,0,28253,5091,0,3
40,0,0,17925,2403,0,1
41,0,0,23933,5637,0,45
42,0,0,21748,6046,0,17
43,0,0,11775,3080,0,7
44,0,0,15870,5673,0,7
45,0,0,23320,5487,0,26
46,0,102,11960,1819,0,0
47,0,0,19731,5807,0,8
48,0,0,13776,2653,0,1
49,0,0,30644,5171,0,18
50,0,0,14195,4924,0,19
51,0,0,17652,2901,0,2
52,0,0,16353,2359,0,1
53,0,0,4241,878,0,0
54,0,0,22605,4092,0,10
55,0,0,18566,2491,0,0
56,0,0,12991,2629,0,5
57,0,0,29433,5756,0,15
58,0,0,18024,2358,0,0
59,0,0,14707,5390,0,10
60,0,0,18138,3592,0,11
61,0,0,18593,2782,0,4
62,0,0,30943,5948,0,9
63,0,0,20075,4883,0,11
64,0,0,19397,3547,0,3
65,0,0,20672,4469,0,14
66,0,0,16074,1863,0,0
67,0,0,20023,4661,0,7
68,0,0,17438,5654,0,57
69,0,0,14967,3309,0,7
70,0,0,4463,981,0,0
71,0,0,19990,5672,0,39
72,0,0,17871,7429,0,68
73,0,0,16260,2027,0,2
74,0,0,12923,2094,0,2
75,0,0,30198,5608,0,13
76,0,0,12022,5165,0,1
77,0,0,14423,3067,0,28
78,0,0,20795,6196,0,55
79,0,0,14125,3005,0,4
80,0,0,20224,7000,0,37
81,0,0,29643,5736,0,23
82,0,0,11394,1665,0,0
83,0,0,27640,5598,0,23
84,0,1272,16040,2124,0,2
85,0,0,11323,4771,0,11
86,0,0,17412,5641,0,12
87,0,0,10811,3625,0,6
88,0,0,15165,2159,0,0
89,0,0,21166,6433,0,68
90,0,0,17661,3394,0,5
91,0,0,18863,3673,0,7
92,0,0,6937,1926,0,1
93,0,0,18646,2760,0,0
94,0,0,22490,5832,0,12
95,0,0,15427,1703,0,2
96,0,0,23008,4773,0,16
97,0,0,20467,5650,0,7
98,0,0,16528,2259,0,1
99,0,0,6967,1493,0,0
100,0,0,12219,4643,0,30
101,0,0,20753,7099,0,22
102,0,0,19718,6255,0,10
103,0,0,22993,4593,0,7
104,0,0,18034,3146,0,0
105,0,0,14951,2622,0,6
106,0,0,18985,4275,0,16
107,0,554,32308,5899,0,20
108,0,0,14878,2829,0,9
109,0,0,29600,5545,0,9
110,0,0,18929,3925,0,7
111,0,0,16844,3939,0,3
112,0,0,22159,6110,0,44
113,0,0,16038,2988,0,0
114,0,0,31532,5302,0,9
115,0,0,15950,2125,0,0
116,0,0,29902,5390,0,10
117,0,0,17514,2735,0,7
118,0,0,28338,5530,0,15
119,0,0,17484,2451,0,1
120,0,0,20558,5549,0,52
121,0,0,21460,4243,0,7
122,0,0,29343,5375,0,7
123,0,0,18478,3173,0,4
124,0,0,4407,1632,0,0
125,0,0,8375,2040,0,0
126,0,1262,22588,3203,0,2
127,0,0,12540,1800,0,3
128,0,0,10570,2150,0,1
129,0,0,10954,3110,0,0
130,0,0,20238,5094,0,7
131,0,0,8495,3694,0,26
132,0,0,19181,5669,0,14
133,0,0,15186,2189,0,2
134,0,0,9977,1458,0,0
135,0,0,18855,3109,0,11
136,0,0,19793,3260,0,7
137,0,0,19627,2905,0,0
138,0,0,23127,5008,0,5
139,0,0,12211,3493,0,10
140,0,0,27861,4776,0,3
141,0,0,15469,2228,0,6
142,0,0,23905,5412,0,29
143,0,0,7868,2503,0,1
144,0,0,31687,6245,0,9
145,0,0,18415,2866,0,1
146,0,0,17968,3501,0,4
147,0,0,14946,1903,0,4
148,0,0,18580,3757,0,9
149,0,0,19363,3714,0,3
