Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,2421,3541,0,0
1,2950,0,3940,3311,0,0
2,2950,0,2783,3205,0,0
3,2950,0,3799,3310,0,0
4,2950,0,700,3200,0,0
5,2950,0,3637,3473,0,0
6,0,0,4755,819,0,0
7,0,0,5023,1040,0,0
8,0,0,2564,788,0,0
9,0,0,1950,656,0,0
10,0,0,2420,477,0,0
11,0,0,4490,504,0,0
12,0,0,1782,926,0,0
13,0,0,2759,1148,0,0
14,0,0,3027,860,0,0
15,0,0,2233,218,0,0
16,0,0,2383,204,0,0
17,0,0,4074,296,0,0
18,0,0,5090,451,0,0
19,0,0,1826,869,0,0
20,0,0,883,239,0,0
21,0,0,1305,352,0,0
22,0,432,5441,479,0,0
23,0,0,2602,726,0,0
24,0,0,2694,344,0,0
25,0,0,2060,918,0,0
26,0,0,4006,477,0,0
27,0,0,3361,1326,0,0
28,0,0,3963,766,0,0
29,0,0,735,425,0,0
30,0,0,2955,258,0,0
31,0,0,2824,352,0,0
32,0,0,3509,1227,0,0
33,0,0,2873,350,0,0
34,0,0,2982,388,0,0
35,0,0,2084,839,0,0
36,0,0,2757,918,0,0
37,0,0,2550,321,0,0
38,0,0,2887,429,0,0
39,0,0,4961,627,0,0
40,0,0,3569,574,0,0
41,0,0,758,295,0,0
42,0,0,4684,692,0,0
43,0,0,2961,294,0,0
44,0,0,2238,310,0,0
45,0,0,2891,325,0,0
46,0,0,3355,416,0,0
47,0,0,3595,503,0,0
48,0,574,4996,456,0,0
49,0,0,4384,342,0,0
50,0,0,3532,300,0,0
51,0,0,3755,350,0,0
52,0,0,3094,941,0,0
53,0,0,4159,354,0,0
54,0,0,5107,554,0,0
55,0,0,5061,449,0,0
56,0,0,2327,375,0,0
57,0,0,1994,609,0,0
58,0,0,4596,499,0,0
59,0,0,3545,715,0,0
60,0,0,2534,260,0,0
61,0,0,4841,489,0,0
62,0,0,3747,1067,0,0
63,0,0,2714,486,0,0
64,0,181,3614,700,0,0
65,0,0,4745,742,0,0
66,0,0,2436,1110,0,0
67,0,0,3537,347,0,0
68,0,0,4104,307,0,0
69,0,0,2011,192,0,0
70,0,0,4036,372,0,0
71,0,0,4080,567,0,0
72,0,0,1427,432,0,0
73,0,0,5236,734,0,0
74,0,0,3146,709,0,0
75,0,0,2858,367,0,0
76,0,0,2449,329,0,0
77,0,0,5005,682,0,0
78,0,0,4182,341,0,0
79,0,0,2240,243,0,0
80,0,0,4067,527,0,0
81,0,0,5104,603,0,0
82,0,0,4195,331,0,0
83,0,0,3556,1219,0,0
84,0,0,3506,866,0,0
85,0,0,3301,320,0,0
86,0,0,3126,331,0,0
87,0,0,3067,284,0,0
88,0,0,2820,1165,0,0
89,0,0,2905,626,0,0
90,0,0,2773,328,0,0
91,0,0,961,500,0,0
92,0,0,3731,278,0,0
93,0,0,1890,315,0,0
94,0,0,3023,641,0,0
95,0,0,2757,183,0,0
96,0,0,3416,294,0,0
97,0,0,2795,1096,0,0
98,0,0,3460,901,0,0
99,0,0,4218,284,0,0
100,0,0,4330,483,0,0
101,0,0,1090,260,0,0
102,0,0,1544,898,0,0
103,0,0,3956,443,0,0
104,0,0,3062,549,0,0
105,0,0,4072,253,0,0
106,0,0,2897,416,0,0
107,0,0,5321,1018,0,0
108,0,0,3708,355,0,0
109,0,1059,4127,352,0,0
110,0,0,5286,1025,0,0
111,0,0,4715,613,0,0
112,0,0,1767,711,0,0
113,0,0,3312,369,0,0
114,0,0,4480,870,0,0
115,0,0,3361,293,0,0
116,0,0,3965,681,0,0
117,0,0,1429,471,0,0
118,0,0,5135,500,0,0
119,0,0,5165,1295,0,0
120,0,0,1981,387,0,0
121,0,0,3245,213,0,0
122,0,0,1966,442,0,0
123,0,0,3151,483,0,0
124,0,0,5491,1187,0,0
125,0,0,4814,589,0,0
126,0,0,3025,376,0,0
127,0,0,3281,939,0,0
128,0,0,3335,306,0,0
129,0,0,4764,605,0,0
130,0,0,4042,295,0,0
131,0,0,3008,328,0,0
132,0,0,4647,569,0,0
133,0,0,4670,895,0,0
134,0,0,3712,249,0,0
135,0,0,4472,954,0,0
136,0,0,3625,229,0,0
137,0,0,3197,318,0,0
138,0,0,3378,351,0,0
139,0,0,3861,313,0,0
140,0,188,3698,252,0,0
141,0,0,5357,1158,0,0
142,0,0,3840,595,0,0
143,0,0,3441,435,0,0
144,0,0,5499,606,0,0
145,0,0,3544,226,0,0
146,0,0,2777,368,0,0
147,0,0,3267,1446,0,0
148,0,0,2471,667,0,0
149,0,162,4275,317,0,0
