Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,12243,7237,505,39
1,2950,0,7457,5543,479,0
2,2950,0,7009,5039,1515,1
3,2950,0,8912,5982,721,24
4,2950,0,13640,8167,781,54
5,2950,0,11320,6552,484,20
6,0,221,13079,3761,0,13
7,0,0,3397,1441,0,0
8,0,0,13468,2616,0,0
9,0,0,788,566,0,0
10,0,0,1511,657,0,0
11,0,0,4310,1493,0,65
12,0,0,3408,1458,0,16
13,0,0,11001,5208,0,82
14,0,0,13301,4597,0,38
15,0,0,12588,4594,0,64
16,0,0,4251,1394,0,31
17,0,0,15996,5227,0,27
18,0,0,11452,5795,0,139
19,0,0,8782,1435,0,0
20,0,0,12384,1783,0,0
21,0,844,17908,5317,0,67
22,0,0,12678,2284,0,1
23,0,0,2578,1019,0,1
24,0,0,2918,933,0,0
25,0,0,5717,2774,0,13
26,0,0,10004,3647,0,64
27,0,0,17407,4638,0,13
28,0,0,8020,3733,0,70
29,0,0,9401,2690,0,9
30,0,0,16795,4909,0,23
31,0,0,3318,1352,0,5
32,0,0,18511,5015,0,44
33,0,0,2271,798,0,0
34,0,0,4782,1713,0,15
35,0,0,12112,3048,0,16
36,0,0,15670,4897,0,82
37,0,0,4928,1886,0,3
38,0,0,4708,2461,0,101
39,0,0,10950,5008,0,52
40,0,0,9788,1996,0,4
41,0,0,13589,3232,0,5
42,0,0,2465,1108,0,1
43,0,0,4954,1853,0,34
44,0,0,8365,1409,0,1
45,0,1215,9826,3346,0,76
46,0,0,9244,1532,0,0
47,0,0,16210,4811,0,18
48,0,0,2948,1319,0,6
49,0,0,9163,2949,0,70
50,0,0,14114,2558,0,5
51,0,0,11004,1612,0,1
52,0,0,3876,1498,0,1
53,0,0,11990,4449,0,65
54,0,0,2808,773,0,0
55,0,0,12863,6050,0,56
56,0,1263,5110,791,0,0
57,0,0,14278,2078,0,0
58,0,0,2694,893,0,0
59,0,0,12662,2337,0,4
60,0,0,8202,1107,0,0
61,0,0,6994,2738,0,80
62,0,0,11036,1360,0,0
63,0,0,4885,1237,0,0
64,0,0,15566,3281,0,2
65,0,0,11462,1928,0,0
66,0,0,1588,773,0,0
67,0,0,10851,2020,0,3
68,0,0,8476,1244,0,0
69,0,0,12259,1771,0,0
70,0,0,16833,3577,0,7
71,0,0,4065,1902,0,23
72,0,0,9037,2224,0,1
73,0,0,8185,3279,0,22
74,0,0,12823,1712,0,0
75,0,0,12764,2397,0,2
76,0,0,6688,2756,0,8
77,0,0,4561,1722,0,23
78,0,0,15382,4792,0,27
79,0,0,15979,4961,0,59
80,0,0,10336,4829,0,192
81,0,0,11907,1902,0,0
82,0,0,10130,1510,0,0
83,0,0,15686,2820,0,2
84,0,0,12539,3420,0,16
85,0,0,8873,3444,0,46
86,0,0,13296,5343,0,53
87,0,0,9460,3664,0,22
88,0,0,10156,1340,0,0
89,0,0,3049,975,0,24
90,0,0,11062,4155,0,47
91,0,0,14763,5311,0,115
92,0,0,15730,4537,0,27
93,0,11,3341,1000,0,49
94,0,1015,12210,2609,0,39
95,0,0,7885,1723,0,0
96,0,0,16165,3146,0,1
97,0,0,2872,1104,0,0
98,0,0,9280,3773,0,78
99,0,0,9415,3144,0,6
