Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,58224,9530,495,0
1,2950,0,23560,7280,633,0
2,2950,0,47860,9606,285,1
3,2950,0,37228,8133,296,11
4,2950,0,31575,10697,674,22
5,2950,0,37759,8254,0,14
6,0,0,38474,7027,0,9
7,0,0,56577,5959,0,0
8,0,0,20471,4236,0,5
9,0,0,49576,6488,0,16
10,0,0,36260,5746,0,5
11,0,0,38438,5399,0,1
12,0,0,41184,5561,0,6
13,0,0,36693,6849,0,6
14,0,0,68293,6097,0,2
15,0,0,20374,4814,0,24
16,0,0,60017,5802,0,1
17,0,0,34648,6737,0,17
18,0,0,33627,7531,0,19
19,0,0,65842,6082,0,0
20,0,0,20379,5466,0,27
21,0,0,15210,5027,0,7
22,0,0,33002,7962,0,45
23,0,0,23823,4939,0,14
24,0,2,39657,6153,0,44
25,0,0,33795,7525,0,36
26,0,0,40963,5769,0,6
27,0,0,20887,4454,0,6
28,0,0,41106,6653,0,0
29,0,0,23312,6704,0,23
30,0,0,43719,6677,0,0
31,0,0,52702,5592,0,0
32,0,0,45586,5407,0,0
33,0,0,31980,5236,0,19
34,0,0,30878,5601,0,0
35,0,0,46813,4480,0,3
36,0,0,34849,5080,0,5
37,0,0,32790,6062,0,5
38,0,0,26301,7327,0,25
39,0,62,41969,5963,0,6
40,0,0,40287,4934,0,5
41,0,0,32274,7952,0,19
42,0,0,52153,5101,0,0
43,0,0,31996,6987,0,29
44,0,0,26504,5039,0,20
45,0,0,33408,5981,0,41
46,0,0,31998,7844,0,8
47,0,0,28590,5258,0,24
48,0,0,38937,6105,0,0
49,0,0,57653,6343,0,17
50,0,0,33681,6779,0,10
51,0,0,21849,4902,0,4
52,0,0,48127,5865,0,16
53,0,0,30217,7267,0,19
54,0,0,17806,3292,0,1
55,0,0,29910,6367,0,14
56,0,0,30024,8287,0,18
57,0,0,15557,2562,0,0
58,0,0,62408,5627,0,1
59,0,0,32637,7018,0,7
60,0,0,57814,5354,0,0
61,0,0,37904,6687,0,2
62,0,0,30373,7178,0,1
63,0,0,31867,6389,0,4
64,0,0,67034,5959,0,0
65,0,0,32703,4206,0,0
66,0,0,34570,5228,0,3
67,0,0,25844,7029,0,29
68,0,0,34478,6292,0,0
69,0,0,20997,4680,0,7
70,0,0,13990,2673,0,2
71,0,0,51361,6903,0,0
72,0,0,42026,5368,0,9
73,0,0,55350,6159,0,0
74,0,0,26388,4866,0,1
75,0,0,24754,5177,0,13
76,0,0,32339,7388,0,38
77,0,0,65318,5729,0,2
78,0,0,26852,4457,0,1
79,0,0,40094,7280,0,0
80,0,0,39643,6219,0,10
81,0,0,37824,6968,0,1
82,0,0,41895,6966,0,10
83,0,0,60681,5663,0,8
84,0,0,41498,7154,0,18
85,0,0,21959,3666,0,4
86,0,0,32870,6775,0,3
87,0,0,18851,2990,0,0
88,0,0,22054,4517,0,5
89,0,0,49231,5674,0,0
90,0,24,44789,5971,0,7
91,0,0,21138,4856,0,24
