OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.1.1,10.1.1.112,0,1,10.1.1.1,10.1.1.112,10,5.004,299.865,1
10.1.1.2,10.1.1.18,0,1,10.1.1.2,10.1.1.18,12,5.005,300.529,1
10.1.1.4,10.1.1.169,0,1,10.1.1.4,10.1.1.169,5,5.005,300.139,1
10.1.1.3,10.1.1.143,0,1,10.1.1.3,10.1.1.143,5,5.007,299.835,1
10.1.1.6,10.1.1.28,0,1,10.1.1.6,10.1.1.28,8,5.009,300.17,1
10.1.1.5,10.1.1.62,0,1,10.1.1.5,10.1.1.62,10,5.01,300.511,1
10.1.1.5,10.1.1.62,0,2,10.1.1.5,10.1.1.62,0,5.241,-1,0
10.1.1.1,10.1.1.112,0,2,10.1.1.1,10.1.1.112,0,5.242,-1,0
10.1.1.2,10.1.1.18,0,2,10.1.1.2,10.1.1.18,0,5.242,-1,0
10.1.1.3,10.1.1.143,0,2,10.1.1.3,10.1.1.143,0,5.245,-1,0
10.1.1.6,10.1.1.28,0,2,10.1.1.6,10.1.1.28,0,5.246,-1,0
10.1.1.4,10.1.1.169,0,2,10.1.1.4,10.1.1.169,0,5.249,-1,0
10.1.1.6,10.1.1.28,0,3,10.1.1.6,10.1.1.28,0,5.64,-1,0
10.1.1.5,10.1.1.62,0,3,10.1.1.5,10.1.1.62,0,5.644,-1,0
10.1.1.3,10.1.1.143,0,3,10.1.1.3,10.1.1.143,0,5.645,-1,0
10.1.1.2,10.1.1.18,0,3,10.1.1.2,10.1.1.18,0,5.901,-1,0
10.1.1.1,10.1.1.112,0,3,10.1.1.1,10.1.1.112,0,6,-1,0
10.1.1.6,10.1.1.28,0,4,10.1.1.6,10.1.1.28,0,6.201,-1,0
10.1.1.6,10.1.1.28,0,5,10.1.1.6,10.1.1.28,0,6.922,-1,0
10.1.1.75,10.1.1.140,0,1,10.1.1.75,10.1.1.140,5,6.93879,186.531,1
10.1.1.31,10.1.1.140,0,1,10.1.1.31,10.1.1.140,1,7.0393,213.706,1
10.1.1.5,10.1.1.62,0,4,10.1.1.5,10.1.1.62,0,7.102,-1,0
10.1.1.4,10.1.1.169,0,3,10.1.1.4,10.1.1.169,0,7.207,-1,0
10.1.1.169,10.1.1.102,0,1,10.1.1.169,10.1.1.102,5,7.66549,191.944,1
10.1.1.119,10.1.1.96,0,1,10.1.1.119,10.1.1.96,2,7.69945,86.1772,1
10.1.1.1,10.1.1.112,0,4,10.1.1.1,10.1.1.112,0,7.702,-1,0
10.1.1.2,10.1.1.18,0,4,10.1.1.2,10.1.1.18,0,7.809,-1,0
10.1.1.4,10.1.1.169,0,4,10.1.1.4,10.1.1.169,0,7.81,-1,0
10.1.1.102,10.1.1.66,0,1,10.1.1.102,10.1.1.66,2,7.83772,196.052,1
10.1.1.138,10.1.1.186,0,1,10.1.1.138,10.1.1.186,7,7.84906,171.858,1
10.1.1.165,10.1.1.160,0,1,10.1.1.165,10.1.1.160,5,7.85955,115.012,1
10.1.1.2,10.1.1.18,0,5,10.1.1.2,10.1.1.18,0,7.905,-1,0
10.1.1.1,10.1.1.112,0,5,10.1.1.1,10.1.1.112,0,7.908,-1,0
10.1.1.178,10.1.1.96,0,1,10.1.1.178,10.1.1.96,5,7.91114,294.682,1
10.1.1.178,10.1.1.90,0,2,10.1.1.178,10.1.1.90,2,7.91318,8.89864,1
10.1.1.178,10.1.1.192,0,4,10.1.1.178,10.1.1.192,1,7.9196,8.98081,1
10.1.1.178,10.1.1.52,0,3,10.1.1.178,10.1.1.52,0,7.92371,-1,0
10.1.1.84,10.1.1.115,0,1,10.1.1.84,10.1.1.115,5,7.94121,268.012,1
10.1.1.145,10.1.1.41,0,1,10.1.1.145,10.1.1.41,7,7.95912,221.005,1
10.1.1.159,10.1.1.12,0,1,10.1.1.159,10.1.1.12,1,7.96123,107.035,1
10.1.1.3,10.1.1.143,0,4,10.1.1.3,10.1.1.143,0,8.007,-1,0
10.1.1.4,10.1.1.169,1,5,10.1.1.4,10.1.1.169,0,8.007,-1,0
10.1.1.51,10.1.1.96,0,1,10.1.1.51,10.1.1.96,0,8.0191,291.299,1
10.1.1.99,10.1.1.169,0,1,10.1.1.99,10.1.1.169,0,8.01978,313.886,1
10.1.1.82,10.1.1.74,0,1,10.1.1.82,10.1.1.74,2,8.10686,227.487,1
10.1.1.145,10.1.1.181,0,2,10.1.1.145,10.1.1.181,0,8.18826,8.2041,1
10.1.1.2,10.1.1.18,0,6,10.1.1.2,10.1.1.18,0,8.201,-1,0
10.1.1.5,10.1.1.62,0,5,10.1.1.5,10.1.1.62,0,8.207,-1,0
10.1.1.6,10.1.1.28,0,6,10.1.1.6,10.1.1.28,0,8.209,-1,0
10.1.1.129,10.1.1.112,0,1,10.1.1.129,10.1.1.112,3,8.25205,139.943,1
10.1.1.4,10.1.1.169,1,6,10.1.1.4,10.1.1.169,0,8.304,-1,0
10.1.1.6,10.1.1.28,0,7,10.1.1.6,10.1.1.28,0,8.308,-1,0
10.1.1.6,10.1.1.24,0,8,10.1.1.6,10.1.1.24,3,8.31389,261.615,1
10.1.1.159,10.1.1.130,0,2,10.1.1.159,10.1.1.130,1,8.33715,8.39065,1
10.1.1.2,10.1.1.133,0,7,10.1.1.2,10.1.1.133,8,8.363,19.1999,1
10.1.1.159,10.1.1.156,0,3,10.1.1.159,10.1.1.156,1,8.39965,88.5588,1
10.1.1.2,10.1.1.18,0,8,10.1.1.2,10.1.1.18,0,8.4,-1,0
10.1.1.1,10.1.1.112,0,6,10.1.1.1,10.1.1.112,0,8.408,-1,0
10.1.1.11,10.1.1.80,0,1,10.1.1.11,10.1.1.80,0,8.49345,8.54593,1
10.1.1.6,10.1.1.28,0,9,10.1.1.6,10.1.1.28,0,8.503,-1,0
10.1.1.129,10.1.1.13,0,2,10.1.1.129,10.1.1.13,4,8.52006,192.154,1
10.1.1.140,10.1.1.156,0,1,10.1.1.140,10.1.1.156,0,8.54252,253.58,1
10.1.1.61,10.1.1.65,0,1,10.1.1.61,10.1.1.65,4,8.55408,141.53,1
10.1.1.140,10.1.1.69,0,2,10.1.1.140,10.1.1.69,2,8.58594,20.8555,1
10.1.1.36,10.1.1.63,0,1,10.1.1.36,10.1.1.63,1,8.59209,184.66,1
10.1.1.61,10.1.1.150,0,2,10.1.1.61,10.1.1.150,2,8.60166,214.826,1
10.1.1.2,10.1.1.18,0,9,10.1.1.2,10.1.1.18,0,8.603,-1,0
10.1.1.133,10.1.1.186,0,1,10.1.1.133,10.1.1.186,2,8.62605,236.497,1
10.1.1.36,10.1.1.190,0,2,10.1.1.36,10.1.1.190,3,8.64096,191.087,1
10.1.1.169,10.1.1.66,0,2,10.1.1.169,10.1.1.66,1,8.66779,11.658,1
10.1.1.169,10.1.1.188,0,3,10.1.1.169,10.1.1.188,1,8.67946,9.65829,1
10.1.1.171,10.1.1.143,0,1,10.1.1.171,10.1.1.143,3,8.68671,282.371,1
10.1.1.1,10.1.1.112,0,7,10.1.1.1,10.1.1.112,0,8.701,-1,0
10.1.1.178,10.1.1.184,0,5,10.1.1.178,10.1.1.184,0,8.706,246.793,1
10.1.1.61,10.1.1.148,0,3,10.1.1.61,10.1.1.148,1,8.70775,11.6034,1
10.1.1.36,10.1.1.148,0,3,10.1.1.36,10.1.1.148,3,8.7103,244.325,1
10.1.1.36,10.1.1.137,0,4,10.1.1.36,10.1.1.137,4,8.74159,246.997,1
10.1.1.36,10.1.1.32,0,5,10.1.1.36,10.1.1.32,0,8.74337,217.498,1
10.1.1.2,10.1.1.18,0,10,10.1.1.2,10.1.1.18,0,8.801,-1,0
