Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,5867,3462,0,0
1,2950,0,4604,3293,0,0
2,2950,0,6288,3321,0,0
3,2950,0,9797,3302,0,0
4,2950,0,7721,3459,0,0
5,2950,0,14010,3331,0,0
6,0,0,5505,382,0,0
7,0,0,7748,478,0,0
8,0,0,9162,681,0,0
9,0,0,5473,668,0,0
10,0,0,7125,820,0,0
11,0,211,13212,378,0,0
12,0,0,6951,470,0,0
13,0,0,7120,381,0,0
14,0,0,6760,395,0,0
15,0,0,8508,586,0,0
16,0,0,12799,438,0,0
17,0,0,6441,431,0,0
18,0,0,7903,431,0,0
19,0,0,8802,591,0,0
20,0,0,8289,512,0,0
21,0,0,8294,640,0,0
22,0,0,8971,536,0,0
23,0,0,6347,457,0,0
24,0,0,8045,732,0,0
25,0,0,11121,573,0,0
26,0,0,8464,509,0,0
27,0,0,6991,930,0,0
28,0,0,7540,498,0,0
29,0,0,6825,400,0,0
30,0,0,6579,605,0,0
31,0,0,5961,698,0,0
32,0,0,6964,505,0,0
33,0,0,4064,326,0,0
34,0,0,3100,201,0,0
35,0,0,12077,358,0,0
36,0,0,8146,405,0,0
37,0,0,6754,444,0,0
38,0,0,9569,528,0,0
39,0,0,12345,368,0,0
40,0,0,10512,506,0,0
41,0,0,3973,327,0,0
42,0,0,6393,821,0,0
43,0,0,7822,510,0,0
44,0,0,5609,546,0,0
45,0,0,7314,430,0,0
46,0,0,8184,605,0,0
47,0,0,6842,621,0,0
48,0,0,14001,385,0,0
49,0,0,6769,607,0,0
50,0,0,7270,448,0,0
51,0,0,4059,377,0,0
52,0,0,11247,496,0,0
53,0,0,8385,576,0,0
54,0,0,5720,381,0,0
55,0,0,7521,595,0,0
56,0,0,5309,345,0,0
57,0,0,5281,339,0,0
58,0,626,9698,606,0,0
59,0,0,6298,592,0,0
60,0,0,5136,300,0,0
61,0,0,5825,405,0,0
62,0,0,3446,310,0,0
63,0,0,8725,548,0,0
64,0,0,6598,599,0,0
65,0,0,6785,681,0,0
66,0,0,8754,537,0,0
67,0,0,10843,388,0,0
68,0,0,7672,583,0,0
69,0,0,5877,301,0,0
70,0,0,10976,702,0,0
71,0,0,7029,288,0,0
72,0,0,13267,349,0,0
73,0,0,14699,406,0,0
74,0,0,5094,345,0,0
75,0,0,6410,1041,0,0
76,0,0,5102,457,0,0
77,0,0,8508,494,0,0
78,0,0,8280,568,0,0
79,0,0,10389,345,0,0
80,0,0,12469,348,0,0
81,0,0,8223,497,0,0
82,0,0,7246,553,0,0
83,0,0,13539,349,0,0
84,0,0,11681,507,0,0
85,0,0,14786,386,0,0
86,0,0,6455,623,0,0
87,0,0,8159,523,0,0
88,0,0,5870,561,0,0
89,0,0,6409,364,0,0
90,0,0,7229,413,0,0
91,0,0,13534,560,0,0
92,0,0,6708,780,0,0
93,0,0,13371,355,0,0
94,0,0,13067,398,0,0
95,0,0,7703,524,0,0
96,0,0,8123,538,0,0
97,0,0,7823,616,0,0
98,0,0,12787,350,0,0
99,0,0,12419,527,0,0
100,0,0,8581,488,0,0
101,0,0,11535,431,0,0
102,0,0,6709,449,0,0
103,0,0,13455,475,0,0
104,0,0,13117,337,0,0
105,0,0,13132,494,0,0
106,0,0,8982,378,0,0
107,0,0,5714,307,0,0
108,0,0,6289,590,0,0
109,0,0,5760,747,0,0
110,0,0,5697,638,0,0
111,0,0,8266,491,0,0
112,0,0,7843,472,0,0
113,0,0,6467,435,0,0
114,0,0,7873,632,0,0
