Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,14379,6103,0,0
1,2950,0,23056,5619,0,0
2,2950,0,15117,5603,0,0
3,2950,0,20999,8077,0,2
4,2950,0,23340,5408,0,0
5,2950,0,13707,5139,0,0
6,0,1586,20177,4162,0,5
7,0,0,19642,5993,0,28
8,0,0,20016,7365,0,1
9,0,0,14761,2401,0,0
10,0,0,6881,1954,0,0
11,0,0,14844,3906,0,0
12,0,0,17841,2850,0,0
13,0,650,3156,1061,0,0
14,0,2150,11148,1982,0,3
15,0,0,14487,3553,0,3
16,0,0,12782,3738,0,0
17,0,0,11902,2589,0,0
18,0,0,25635,4384,0,1
19,0,0,17657,3161,0,4
20,0,2641,11687,2259,0,0
21,0,0,16439,6494,0,0
22,0,0,14590,2750,0,0
23,0,0,21084,2431,0,0
24,0,0,14048,3790,0,0
25,0,0,14463,2670,0,1
26,0,0,15738,2944,0,0
27,0,0,20348,2455,0,0
28,0,0,14787,3340,0,0
29,0,0,2288,1073,0,0
30,0,0,18914,6815,0,0
31,0,0,4591,1496,0,0
32,0,0,19361,3799,0,0
33,0,0,946,669,0,0
34,0,0,21606,3351,0,6
35,0,0,18188,4109,0,0
36,0,0,9368,2105,0,0
37,0,0,11805,2380,0,0
38,0,0,23568,2773,0,0
39,0,0,18601,4996,0,0
40,0,0,23148,3017,0,0
41,0,0,13777,2134,0,0
42,0,1531,18527,7448,0,0
43,0,0,15302,3332,0,0
44,0,1309,21931,4635,0,0
45,0,0,4314,1827,0,0
46,0,0,25078,3618,0,3
47,0,0,20369,2412,0,0
48,0,0,23835,3475,0,0
49,0,0,20285,2411,0,0
