Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,8051,7432,0,0
1,2950,0,9577,6637,0,6
2,2950,0,9733,5501,0,5
3,2950,0,10429,5507,0,0
4,2950,0,5075,4269,0,0
5,2950,0,9081,5133,0,0
6,0,0,9878,2424,0,0
7,0,0,8817,2530,0,0
8,0,0,11500,5267,0,44
9,0,1,10455,5177,0,15
10,0,0,362,357,0,0
11,0,0,2646,1719,0,0
12,0,0,3823,1729,0,0
13,0,0,10615,3335,0,0
14,0,0,5794,3296,0,34
15,0,0,3861,2036,0,0
16,0,0,3232,1667,0,0
17,0,13,11243,3099,0,0
18,0,0,4883,2537,0,0
19,0,0,11892,4223,0,1
20,0,0,2885,1840,0,1
21,0,0,9745,3941,0,0
22,0,0,9222,2229,0,0
23,0,737,5713,2645,0,39
24,0,0,7580,2506,0,2
25,0,0,9860,2817,0,1
26,0,0,11019,3433,0,1
27,0,0,11835,4964,0,2
28,0,0,6370,3241,0,3
29,0,0,5793,3556,0,0
30,0,0,9404,2317,0,0
31,0,0,8111,3654,0,0
32,0,0,3432,1507,0,0
33,0,0,3325,1458,0,1
34,0,0,4914,2067,0,6
35,0,0,4899,2072,0,0
36,0,0,10749,3338,0,0
37,0,1064,7409,2669,0,1
38,0,0,6657,2535,0,0
39,0,0,9946,2132,0,0
40,0,0,9653,2294,0,0
41,0,0,6433,2037,0,0
42,0,0,9862,2265,0,3
43,0,0,6625,2102,0,0
44,0,0,3289,1866,0,0
45,0,0,903,763,0,0
46,0,30,5352,2038,0,0
47,0,0,2591,1675,0,0
48,0,0,9518,4152,0,0
49,0,42,11478,3697,0,0
