OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.1.2,10.1.1.11,0,1,10.1.1.2,10.1.1.11,11,5.005,295.237,1
10.1.1.6,10.1.1.16,0,1,10.1.1.6,10.1.1.16,6,5.006,293.56,1
10.1.1.1,10.1.1.57,0,1,10.1.1.1,10.1.1.57,9,5.008,275.459,1
10.1.1.3,10.1.1.72,0,1,10.1.1.3,10.1.1.72,1,5.008,139.432,1
10.1.1.5,10.1.1.32,0,1,10.1.1.5,10.1.1.32,6,5.008,300.731,1
10.1.1.4,10.1.1.85,0,1,10.1.1.4,10.1.1.85,12,5.009,297.516,1
10.1.1.5,10.1.1.32,0,2,10.1.1.5,10.1.1.32,0,5.241,-1,0
10.1.1.2,10.1.1.11,0,2,10.1.1.2,10.1.1.11,0,5.245,-1,0
10.1.1.1,10.1.1.57,0,2,10.1.1.1,10.1.1.57,0,5.247,-1,0
10.1.1.6,10.1.1.16,0,2,10.1.1.6,10.1.1.16,0,5.247,-1,0
10.1.1.3,10.1.1.72,0,2,10.1.1.3,10.1.1.72,0,5.249,-1,0
10.1.1.4,10.1.1.85,0,2,10.1.1.4,10.1.1.85,0,5.249,-1,0
10.1.1.1,10.1.1.57,0,3,10.1.1.1,10.1.1.57,0,5.642,-1,0
10.1.1.5,10.1.1.32,0,3,10.1.1.5,10.1.1.32,0,5.644,-1,0
10.1.1.6,10.1.1.16,0,3,10.1.1.6,10.1.1.16,0,5.646,-1,0
10.1.1.3,10.1.1.72,0,3,10.1.1.3,10.1.1.72,0,5.647,-1,0
10.1.1.2,10.1.1.11,0,3,10.1.1.2,10.1.1.11,0,5.649,-1,0
10.1.1.4,10.1.1.85,0,3,10.1.1.4,10.1.1.85,0,5.649,-1,0
10.1.1.4,10.1.1.85,0,4,10.1.1.4,10.1.1.85,0,6.2,-1,0
10.1.1.2,10.1.1.11,0,4,10.1.1.2,10.1.1.11,0,6.201,-1,0
10.1.1.3,10.1.1.72,0,4,10.1.1.3,10.1.1.72,0,6.201,-1,0
10.1.1.1,10.1.1.57,0,4,10.1.1.1,10.1.1.57,0,6.204,-1,0
10.1.1.5,10.1.1.32,0,4,10.1.1.5,10.1.1.32,0,6.207,-1,0
10.1.1.5,10.1.1.32,0,5,10.1.1.5,10.1.1.32,0,6.92,-1,0
10.1.1.4,10.1.1.85,0,5,10.1.1.4,10.1.1.85,0,6.921,-1,0
