OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.0.6,10.1.1.173,0,1,10.1.0.6,10.1.1.173,3,5.002,294.327,1
10.1.0.3,10.1.1.20,0,1,10.1.0.3,10.1.1.20,10,5.005,170.874,1
10.1.0.2,10.1.1.195,0,1,10.1.0.2,10.1.1.195,5,5.006,299.446,1
10.1.0.1,10.1.1.228,0,1,10.1.0.1,10.1.1.228,6,5.009,300.656,1
10.1.0.4,10.1.0.90,0,1,10.1.0.4,10.1.0.90,4,5.009,279.583,1
10.1.0.5,10.1.1.231,0,1,10.1.0.5,10.1.1.231,4,5.106,299.933,1
10.1.1.38,10.1.1.14,0,1,10.1.1.38,10.1.1.14,1,5.17805,6.29246,1
10.1.0.1,10.1.1.228,0,2,10.1.0.1,10.1.1.228,0,5.242,-1,0
10.1.0.2,10.1.1.195,0,2,10.1.0.2,10.1.1.195,0,5.242,-1,0
10.1.0.6,10.1.1.173,0,2,10.1.0.6,10.1.1.173,0,5.244,-1,0
10.1.0.3,10.1.1.20,0,2,10.1.0.3,10.1.1.20,0,5.245,-1,0
10.1.0.4,10.1.0.90,0,2,10.1.0.4,10.1.0.90,0,5.249,-1,0
10.1.0.5,10.1.1.231,0,2,10.1.0.5,10.1.1.231,0,5.31,-1,0
10.1.1.157,10.1.0.146,0,1,10.1.1.157,10.1.0.146,2,5.35731,7.2819,1
10.1.1.38,10.1.0.138,0,2,10.1.1.38,10.1.0.138,1,5.44792,6.29299,1
10.1.0.6,10.1.1.173,0,3,10.1.0.6,10.1.1.173,0,5.642,-1,0
10.1.0.3,10.1.1.20,0,3,10.1.0.3,10.1.1.20,0,5.643,-1,0
10.1.0.4,10.1.0.90,0,3,10.1.0.4,10.1.0.90,0,5.643,-1,0
10.1.0.1,10.1.1.228,0,3,10.1.0.1,10.1.1.228,0,5.647,-1,0
10.1.0.2,10.1.1.195,0,3,10.1.0.2,10.1.1.195,0,5.648,-1,0
10.1.1.118,10.1.0.52,0,1,10.1.1.118,10.1.0.52,2,5.75481,6.83007,1
10.1.1.129,10.1.1.217,0,1,10.1.1.129,10.1.1.217,1,5.75758,9.02243,1
10.1.1.129,10.1.0.223,0,2,10.1.1.129,10.1.0.223,1,5.80739,9.02471,1
10.1.1.23,10.1.1.15,0,2,10.1.1.23,10.1.1.15,0,5.81205,-1,0
10.1.1.23,10.1.1.191,0,1,10.1.1.23,10.1.1.191,0,5.81547,-1,0
10.1.1.129,10.1.0.206,0,3,10.1.1.129,10.1.0.206,4,5.81728,242.352,1
10.1.0.104,10.1.1.15,0,1,10.1.0.104,10.1.1.15,2,5.8982,9.31529,1
10.1.1.23,10.1.1.135,0,3,10.1.1.23,10.1.1.135,1,5.89882,9.54847,1
10.1.0.44,10.1.1.33,0,1,10.1.0.44,10.1.1.33,1,6.00855,9.31319,1
10.1.1.129,10.1.1.152,0,4,10.1.1.129,10.1.1.152,2,6.01956,8.5898,1
10.1.0.6,10.1.1.173,0,4,10.1.0.6,10.1.1.173,0,6.105,-1,0
10.1.1.52,10.1.0.184,0,1,10.1.1.52,10.1.0.184,1,6.17734,6.42893,1
10.1.0.2,10.1.0.96,0,4,10.1.0.2,10.1.0.96,1,6.1781,7.20178,1
10.1.0.2,10.1.1.232,0,5,10.1.0.2,10.1.1.232,2,6.19369,8.1876,1
10.1.0.4,10.1.0.90,0,4,10.1.0.4,10.1.0.90,0,6.202,-1,0
10.1.0.3,10.1.1.20,0,4,10.1.0.3,10.1.1.20,0,6.204,-1,0
10.1.0.2,10.1.1.195,0,6,10.1.0.2,10.1.1.195,0,6.205,-1,0
10.1.0.1,10.1.1.228,0,4,10.1.0.1,10.1.1.228,0,6.207,-1,0
10.1.0.2,10.1.0.170,0,7,10.1.0.2,10.1.0.170,0,6.28476,-1,0
10.1.0.5,10.1.1.231,0,3,10.1.0.5,10.1.1.231,0,6.3,-1,0
10.1.1.23,10.1.1.135,0,4,10.1.1.23,10.1.1.135,0,6.30482,-1,0
10.1.1.118,10.1.0.159,0,2,10.1.1.118,10.1.0.159,1,6.32276,6.35548,1
10.1.1.66,10.1.0.138,0,1,10.1.1.66,10.1.0.138,1,6.37261,7.2082,1
10.1.1.52,10.1.0.159,0,2,10.1.1.52,10.1.0.159,0,6.38331,6.53919,1
10.1.1.202,10.1.0.159,0,1,10.1.1.202,10.1.0.159,1,6.38836,240.797,1
10.1.1.187,10.1.1.54,0,1,10.1.1.187,10.1.1.54,1,6.39635,9.1902,1
10.1.0.5,10.1.0.253,0,4,10.1.0.5,10.1.0.253,1,6.40629,153.741,1
10.1.1.52,10.1.0.34,0,3,10.1.1.52,10.1.0.34,1,6.43293,6.54564,1
10.1.0.5,10.1.1.185,0,5,10.1.0.5,10.1.1.185,1,6.44513,8.96777,1
10.1.0.5,10.1.0.65,0,6,10.1.0.5,10.1.0.65,2,6.44976,7.62672,1
10.1.0.5,10.1.0.177,0,7,10.1.0.5,10.1.0.177,5,6.46038,159.306,1
