Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,49122,8939,0,0
1,2950,0,33750,9017,0,4
2,2950,0,56153,10348,3,1
3,2950,0,73300,8427,92,0
4,2950,0,63284,9626,556,2
5,2950,0,28229,8620,92,4
6,0,0,62816,6889,0,6
7,0,0,33713,5009,0,17
8,0,0,41310,6354,0,0
9,0,2133,59953,7629,0,3
10,0,0,53742,6908,0,6
11,0,0,44765,6226,0,12
12,0,0,48412,6416,0,4
13,0,0,28360,3914,0,3
14,0,0,41377,6985,0,13
15,0,0,45378,6778,0,3
16,0,0,56563,7587,0,17
17,0,0,48041,6600,0,3
18,0,0,77055,5562,0,23
19,0,0,73994,5732,0,1
20,0,0,48585,6081,0,8
21,0,0,47626,6970,0,22
22,0,0,37170,6072,0,4
23,0,0,68644,6498,0,0
24,0,0,35039,7515,0,64
25,0,0,54143,7610,0,17
26,0,0,55835,7037,0,8
27,0,0,45846,6544,0,11
28,0,0,47171,7839,0,31
29,0,0,52991,6947,0,2
30,0,0,61115,6162,0,14
31,0,0,60418,5356,0,23
32,0,0,77791,4530,0,11
33,0,0,51730,5792,0,9
34,0,0,60153,4649,0,10
35,0,0,69787,6271,0,0
36,0,0,77208,4768,0,5
37,0,0,58509,7198,0,15
38,0,0,79671,4555,0,3
39,0,0,76389,5374,0,13
40,0,439,50336,7832,0,15
41,0,0,75357,5065,0,5
42,0,0,60313,5939,0,19
43,0,0,71423,6746,0,2
44,0,0,74974,4371,0,4
45,0,0,31038,6007,0,33
46,0,0,63222,7085,0,7
47,0,0,51697,7269,0,15
48,0,0,58632,6100,0,28
49,0,0,75008,4643,0,25
50,0,0,64025,7001,0,3
51,0,0,52402,6806,0,11
52,0,0,48059,6389,0,24
53,0,0,49605,7857,0,27
54,0,0,40441,7103,0,43
55,0,0,73601,6109,0,0
56,0,0,42801,7083,0,20
57,0,0,56841,6161,0,9
58,0,0,39589,6412,0,3
59,0,0,67114,5530,0,0
60,0,0,65379,6983,0,4
61,0,0,40863,6602,0,12
62,0,0,46193,6518,0,10
63,0,0,68213,4764,0,25
64,0,0,54332,6245,0,3
65,0,0,60842,6105,0,27
66,0,0,72118,7100,0,1
67,0,0,79006,6657,0,0
68,0,0,56374,6711,0,15
69,0,0,55846,5943,0,11
70,0,0,68533,5656,0,1
71,0,0,40617,6702,0,22
72,0,0,66505,4968,0,0
73,0,0,76428,4733,0,0
74,0,0,60921,6877,0,2
75,0,0,59898,6771,0,4
76,0,0,37387,7134,0,40
77,0,0,44971,6966,0,33
78,0,0,54325,6425,0,8
79,0,0,78830,4631,0,6
80,0,0,74323,4280,0,5
81,0,0,58713,7068,0,1
82,0,0,40536,7320,0,56
83,0,0,70923,4225,0,2
84,0,0,61615,4994,0,3
85,0,0,54112,5727,0,17
86,0,0,44236,6671,0,4
87,0,0,43894,7395,0,18
88,0,0,64332,7048,0,7
89,0,65,79623,5916,0,1
90,0,0,32138,5688,0,29
91,0,0,45203,5493,0,7
92,0,0,58327,6636,0,2
93,0,0,44890,5994,0,10
94,0,0,74497,6142,0,0
95,0,0,47855,6955,0,0
96,0,0,58495,7077,0,8
97,0,0,48822,6044,0,9
98,0,0,76042,5254,0,6
99,0,0,58960,6446,0,2
100,0,0,56356,7021,0,5
101,0,0,45579,6161,0,14
102,0,0,31080,6685,0,69
103,0,0,64387,4656,0,2
104,0,0,56073,7245,0,14
105,0,0,54787,7525,0,15
106,0,0,75068,4426,0,6
107,0,0,68858,7131,0,1
108,0,0,40049,6332,0,1
109,0,0,37848,5141,0,2
110,0,0,50772,7224,0,3
111,0,3,76247,6147,0,2
112,0,0,41182,6442,0,1
113,0,0,64142,6824,0,7
114,0,0,64547,5682,0,8
115,0,0,66835,4171,0,4
116,0,0,78621,4884,0,14
117,0,0,68723,5552,0,19
118,0,0,72977,5018,0,7
119,0,0,55773,5787,0,22
120,0,0,29872,3844,0,3
121,0,0,58353,6577,0,3
122,0,0,64930,7332,0,3
123,0,0,56337,6022,0,6
124,0,0,64192,5100,0,0
125,0,0,25473,5015,0,14
126,0,0,54605,7372,0,11
127,0,0,76226,4586,0,0
128,0,0,55573,6368,0,10
129,0,0,68509,5539,0,42
130,0,0,77311,6813,0,2
131,0,0,61412,6998,0,0
132,0,0,54700,6932,0,1
133,0,0,65652,5846,0,0
134,0,0,61770,7084,0,2
135,0,0,68329,4852,0,3
136,0,0,63002,4574,0,3
137,0,0,48241,6199,0,2
138,0,0,46361,6400,0,0
139,0,0,69534,6288,0,1
140,0,0,47434,6493,0,16
141,0,0,68625,5451,0,15
142,0,0,59806,7304,0,15
143,0,0,55295,7413,0,16
144,0,0,70981,6612,0,4
145,0,0,72631,4079,0,2
146,0,0,66042,6797,0,0
147,0,0,45081,6806,0,13
148,0,0,52774,7041,0,3
149,0,0,78108,4997,0,22
150,0,0,70549,5382,0,0
151,0,0,41064,6025,0,14
152,0,0,70753,5782,0,13
153,0,0,62437,4987,0,1
154,0,0,51280,7914,0,19
155,0,0,58808,6878,0,0
156,0,0,71253,5617,0,0
157,0,0,65636,7080,0,0
158,0,0,65804,5274,0,0
159,0,0,56424,6598,0,1
160,0,0,80284,7131,0,0
161,0,0,80499,4694,0,14
162,0,0,64904,7239,0,2
163,0,0,49122,7062,0,1
164,0,0,56477,6166,0,5
165,0,0,76301,5212,0,8
166,0,0,80692,6990,0,0
167,0,0,73014,5811,0,1
168,0,0,72286,5244,0,15
169,0,0,79550,4569,0,6
170,0,0,72098,5580,0,0
171,0,0,54394,7067,0,11
172,0,0,57956,7552,0,1
173,0,0,59078,7019,0,1
174,0,0,55083,6400,0,3
175,0,0,52529,5984,0,9
176,0,0,65988,4769,0,3
177,0,0,59332,7551,0,2
178,0,0,67476,7514,0,9
179,0,0,47095,6241,0,27
180,0,0,42443,6660,0,1
181,0,0,75785,4748,0,6
182,0,0,50648,7870,0,24
183,0,0,71237,5798,0,12
184,0,0,74190,6442,0,2
185,0,0,64500,3823,0,0
186,0,2,58936,6515,0,1
187,0,0,43557,5454,0,9
188,0,0,50237,7018,0,3
189,0,164,57059,6353,0,5
190,0,0,39985,7420,0,26
191,0,0,71551,5256,0,13
192,0,0,58453,6089,0,8
193,0,0,58362,6974,0,2
194,0,0,60966,6293,0,7
195,0,0,64139,6384,0,5
196,0,0,67462,5597,0,12
197,0,0,53231,6408,0,5
198,0,0,60820,4604,0,11
199,0,0,72538,5478,0,0
