Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,8678,6693,0,41
1,2950,0,16525,7537,798,16
2,2950,0,11104,6148,92,4
3,2950,0,18828,8254,0,39
4,2950,0,5825,4580,0,0
5,2950,0,15148,10539,0,113
6,0,0,5308,3145,0,5
7,0,0,2904,924,0,0
8,0,0,14591,5306,0,89
9,0,0,5837,3533,0,40
10,0,0,17155,4403,0,42
11,0,2133,8766,1359,0,0
12,0,0,5962,1972,0,2
13,0,0,14364,4381,0,27
14,0,0,8789,2079,0,13
15,0,0,9035,2111,0,2
16,0,0,12841,7569,0,93
17,0,0,5183,1172,0,2
18,0,0,16957,5484,0,46
19,0,0,16918,6782,0,106
20,0,0,19258,5260,0,60
21,0,0,13402,4116,0,20
22,0,0,3533,1167,0,1
23,0,0,5733,2920,0,11
24,0,0,19158,5197,0,47
25,0,0,5310,2301,0,1
26,0,0,5267,1275,0,1
27,0,0,19316,9262,0,126
28,0,0,16573,5903,0,37
29,0,1810,10847,2724,0,4
30,0,0,11545,5697,0,168
31,0,0,17103,4190,0,20
32,0,0,6882,3875,0,43
33,0,0,18496,9697,0,122
34,0,0,11899,4271,0,25
35,0,0,16137,5170,0,84
36,0,1697,15273,2832,0,11
37,0,0,16785,4394,0,23
38,0,0,4861,1040,0,0
39,0,0,17769,4317,0,78
40,0,0,11607,3342,0,19
41,0,0,10122,4445,0,33
42,0,0,4778,1263,0,0
43,0,2496,5748,857,0,0
44,0,0,20880,6096,0,98
45,0,1053,7342,1174,0,0
46,0,0,17772,4664,0,36
47,0,0,8533,3496,0,16
48,0,1255,14147,5437,0,54
49,0,0,8347,3406,0,7
