OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.1.4,10.1.1.141,0,1,10.1.1.4,10.1.1.141,11,5.001,288.98,1
10.1.1.6,10.1.1.49,0,1,10.1.1.6,10.1.1.49,10,5.001,300.88,1
10.1.1.1,10.1.1.65,0,1,10.1.1.1,10.1.1.65,6,5.003,300.032,1
10.1.1.2,10.1.1.150,0,1,10.1.1.2,10.1.1.150,11,5.003,299.963,1
10.1.1.5,10.1.1.23,0,1,10.1.1.5,10.1.1.23,8,5.008,300.358,1
10.1.1.3,10.1.1.110,0,1,10.1.1.3,10.1.1.110,2,5.009,299.577,1
10.1.1.5,10.1.1.23,0,2,10.1.1.5,10.1.1.23,0,5.108,-1,0
10.1.1.20,10.1.1.105,0,1,10.1.1.20,10.1.1.105,1,5.13281,306.131,1
10.1.1.89,10.1.1.81,0,1,10.1.1.89,10.1.1.81,2,5.15694,9.01294,1
10.1.1.12,10.1.1.56,0,1,10.1.1.12,10.1.1.56,2,5.23601,6.34875,1
10.1.1.3,10.1.1.110,0,2,10.1.1.3,10.1.1.110,0,5.242,-1,0
10.1.1.6,10.1.1.49,0,2,10.1.1.6,10.1.1.49,0,5.243,-1,0
10.1.1.1,10.1.1.65,0,2,10.1.1.1,10.1.1.65,0,5.249,-1,0
10.1.1.2,10.1.1.150,0,2,10.1.1.2,10.1.1.150,0,5.25,-1,0
10.1.1.4,10.1.1.141,0,2,10.1.1.4,10.1.1.141,0,5.25,-1,0
10.1.1.5,10.1.1.23,0,3,10.1.1.5,10.1.1.23,0,5.406,-1,0
10.1.1.103,10.1.1.105,0,1,10.1.1.103,10.1.1.105,4,5.43035,94.68,1
10.1.1.5,10.1.1.67,0,4,10.1.1.5,10.1.1.67,1,5.4307,215.33,1
10.1.1.1,10.1.1.65,0,3,10.1.1.1,10.1.1.65,0,5.641,-1,0
10.1.1.2,10.1.1.150,0,3,10.1.1.2,10.1.1.150,0,5.646,-1,0
10.1.1.4,10.1.1.141,0,3,10.1.1.4,10.1.1.141,0,5.649,-1,0
10.1.1.6,10.1.1.49,0,3,10.1.1.6,10.1.1.49,0,5.65,-1,0
10.1.1.3,10.1.1.110,0,3,10.1.1.3,10.1.1.110,0,5.704,-1,0
10.1.1.5,10.1.1.23,0,5,10.1.1.5,10.1.1.23,0,5.809,-1,0
10.1.1.1,10.1.1.134,0,4,10.1.1.1,10.1.1.134,2,6.17513,233.517,1
10.1.1.26,10.1.1.74,0,1,10.1.1.26,10.1.1.74,1,6.1805,8.90639,1
10.1.1.6,10.1.1.49,0,4,10.1.1.6,10.1.1.49,0,6.2,-1,0
10.1.1.2,10.1.1.150,0,4,10.1.1.2,10.1.1.150,0,6.204,-1,0
10.1.1.4,10.1.1.141,0,4,10.1.1.4,10.1.1.141,0,6.208,-1,0
10.1.1.73,10.1.1.105,0,1,10.1.1.73,10.1.1.105,2,6.35219,210.37,1
10.1.1.1,10.1.1.81,0,5,10.1.1.1,10.1.1.81,2,6.37784,14.4338,1
10.1.1.148,10.1.1.115,0,1,10.1.1.148,10.1.1.115,7,6.47938,264.888,1
10.1.1.5,10.1.1.23,0,6,10.1.1.5,10.1.1.23,0,6.503,-1,0
10.1.1.3,10.1.1.110,0,4,10.1.1.3,10.1.1.110,0,6.508,-1,0
10.1.1.149,10.1.1.87,0,1,10.1.1.149,10.1.1.87,8,6.5126,253.745,1
10.1.1.11,10.1.1.139,0,1,10.1.1.11,10.1.1.139,0,6.55329,136.452,1
10.1.1.5,10.1.1.23,0,7,10.1.1.5,10.1.1.23,0,6.708,-1,0
10.1.1.3,10.1.1.110,0,5,10.1.1.3,10.1.1.110,0,6.709,-1,0
10.1.1.10,10.1.1.139,0,1,10.1.1.10,10.1.1.139,4,6.78007,27.8556,1
10.1.1.148,10.1.1.33,0,2,10.1.1.148,10.1.1.33,2,6.84538,314.33,1
10.1.1.2,10.1.1.150,0,5,10.1.1.2,10.1.1.150,0,6.927,-1,0
10.1.1.4,10.1.1.141,0,5,10.1.1.4,10.1.1.141,0,6.928,-1,0
10.1.1.110,10.1.1.76,0,1,10.1.1.110,10.1.1.76,0,7.15724,7.16238,1
10.1.1.67,10.1.1.79,0,1,10.1.1.67,10.1.1.79,6,7.19458,134.654,1
10.1.1.67,10.1.1.130,0,2,10.1.1.67,10.1.1.130,3,7.1954,215.386,1
10.1.1.6,10.1.1.49,0,5,10.1.1.6,10.1.1.49,0,7.201,-1,0
10.1.1.11,10.1.1.39,0,2,10.1.1.11,10.1.1.39,2,7.20561,150.474,1
10.1.1.127,10.1.1.44,0,1,10.1.1.127,10.1.1.44,1,7.24165,8.61586,1
10.1.1.107,10.1.1.11,0,1,10.1.1.107,10.1.1.11,3,7.25569,262.676,1
10.1.1.127,10.1.1.84,0,2,10.1.1.127,10.1.1.84,1,7.26612,8.30587,1
10.1.1.67,10.1.1.143,0,3,10.1.1.67,10.1.1.143,5,7.26812,108.95,1
10.1.1.43,10.1.1.126,0,1,10.1.1.43,10.1.1.126,4,7.27355,302.68,1
10.1.1.135,10.1.1.140,0,1,10.1.1.135,10.1.1.140,1,7.28698,9.29631,1
10.1.1.43,10.1.1.119,0,2,10.1.1.43,10.1.1.119,3,7.30534,117.92,1
10.1.1.102,10.1.1.84,0,1,10.1.1.102,10.1.1.84,2,7.31324,130.389,1
10.1.1.43,10.1.1.125,0,3,10.1.1.43,10.1.1.125,1,7.33576,8.50874,1
