OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.1.1,10.1.1.46,0,1,10.1.1.1,10.1.1.46,6,5.001,311.819,1
10.1.1.4,10.1.1.94,0,1,10.1.1.4,10.1.1.94,6,5.006,300.48,1
10.1.1.2,10.1.1.22,0,1,10.1.1.2,10.1.1.22,4,5.007,298.937,1
10.1.1.6,10.1.1.95,0,1,10.1.1.6,10.1.1.95,6,5.007,300.691,1
10.1.1.3,10.1.1.7,0,1,10.1.1.3,10.1.1.7,4,5.009,301.479,1
10.1.1.5,10.1.1.57,0,1,10.1.1.5,10.1.1.57,7,5.009,300.764,1
10.1.1.4,10.1.1.94,0,2,10.1.1.4,10.1.1.94,0,5.242,-1,0
10.1.1.3,10.1.1.7,0,2,10.1.1.3,10.1.1.7,0,5.246,-1,0
10.1.1.5,10.1.1.57,0,2,10.1.1.5,10.1.1.57,0,5.248,-1,0
10.1.1.6,10.1.1.95,0,2,10.1.1.6,10.1.1.95,0,5.248,-1,0
10.1.1.2,10.1.1.22,0,2,10.1.1.2,10.1.1.22,0,5.25,-1,0
10.1.1.16,10.1.1.28,0,1,10.1.1.16,10.1.1.28,1,5.28728,9.03515,1
10.1.1.1,10.1.1.46,0,2,10.1.1.1,10.1.1.46,0,5.401,-1,0
10.1.1.3,10.1.1.7,0,3,10.1.1.3,10.1.1.7,0,5.641,-1,0
10.1.1.5,10.1.1.57,0,3,10.1.1.5,10.1.1.57,0,5.641,-1,0
10.1.1.2,10.1.1.22,0,3,10.1.1.2,10.1.1.22,0,5.645,-1,0
10.1.1.4,10.1.1.94,0,3,10.1.1.4,10.1.1.94,0,5.646,-1,0
10.1.1.3,10.1.1.7,0,4,10.1.1.3,10.1.1.7,0,6.2,-1,0
10.1.1.4,10.1.1.94,0,4,10.1.1.4,10.1.1.94,0,6.203,-1,0
10.1.1.5,10.1.1.57,0,4,10.1.1.5,10.1.1.57,0,6.208,-1,0
10.1.1.6,10.1.1.57,0,3,10.1.1.6,10.1.1.57,2,6.28179,138.609,1
10.1.1.6,10.1.1.95,0,4,10.1.1.6,10.1.1.95,0,6.304,-1,0
10.1.1.1,10.1.1.46,0,3,10.1.1.1,10.1.1.46,0,6.405,-1,0
10.1.1.2,10.1.1.22,0,4,10.1.1.2,10.1.1.22,0,6.408,-1,0
10.1.1.88,10.1.1.68,0,1,10.1.1.88,10.1.1.68,1,6.54092,165.513,1
10.1.1.6,10.1.1.95,0,5,10.1.1.6,10.1.1.95,0,6.605,-1,0
10.1.1.22,10.1.1.15,0,1,10.1.1.22,10.1.1.15,1,6.70409,309.294,1
10.1.1.85,10.1.1.95,0,1,10.1.1.85,10.1.1.95,3,6.76788,258.614,1
