OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.0.3,10.1.1.106,0,1,10.1.0.3,10.1.1.106,8,5.001,299.859,1
10.1.0.4,10.1.1.211,0,1,10.1.0.4,10.1.1.211,8,5.005,300.15,1
10.1.0.5,10.1.0.68,0,1,10.1.0.5,10.1.0.68,10,5.005,300.562,1
10.1.0.2,10.1.1.243,0,1,10.1.0.2,10.1.1.243,8,5.007,299.058,1
10.1.0.1,10.1.0.211,0,1,10.1.0.1,10.1.0.211,13,5.008,300.265,1
10.1.0.6,10.1.0.154,0,1,10.1.0.6,10.1.0.154,0,5.008,298.621,1
10.1.0.4,10.1.1.211,0,2,10.1.0.4,10.1.1.211,0,5.24,-1,0
10.1.0.5,10.1.0.68,0,2,10.1.0.5,10.1.0.68,0,5.244,-1,0
10.1.0.6,10.1.0.154,0,2,10.1.0.6,10.1.0.154,0,5.245,-1,0
10.1.0.3,10.1.1.106,0,2,10.1.0.3,10.1.1.106,0,5.246,-1,0
10.1.0.1,10.1.0.211,0,2,10.1.0.1,10.1.0.211,0,5.25,-1,0
10.1.0.1,10.1.0.211,0,3,10.1.0.1,10.1.0.211,0,5.641,-1,0
10.1.0.6,10.1.0.154,0,3,10.1.0.6,10.1.0.154,0,5.643,-1,0
10.1.0.5,10.1.0.68,0,3,10.1.0.5,10.1.0.68,0,5.649,-1,0
10.1.0.5,10.1.0.68,0,4,10.1.0.5,10.1.0.68,0,6.204,-1,0
10.1.0.1,10.1.0.211,0,4,10.1.0.1,10.1.0.211,0,6.207,-1,0
10.1.0.5,10.1.0.68,0,5,10.1.0.5,10.1.0.68,0,6.921,-1,0
10.1.0.33,10.1.0.117,0,1,10.1.0.33,10.1.0.117,2,6.99803,10.0583,1
10.1.0.33,10.1.1.237,0,2,10.1.0.33,10.1.1.237,2,7.00112,259.886,1
10.1.0.112,10.1.0.25,0,1,10.1.0.112,10.1.0.25,2,7.05618,10.0745,1
10.1.0.112,10.1.0.182,0,2,10.1.0.112,10.1.0.182,4,7.09256,215.31,1
