OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.1.6,10.1.1.87,0,1,10.1.1.6,10.1.1.87,4,5.001,287.282,1
10.1.1.5,10.1.1.98,0,1,10.1.1.5,10.1.1.98,14,5.003,281.285,1
10.1.1.2,10.1.1.91,0,1,10.1.1.2,10.1.1.91,3,5.005,300.225,1
10.1.1.4,10.1.1.21,0,1,10.1.1.4,10.1.1.21,1,5.006,299.881,1
10.1.1.1,10.1.1.97,0,1,10.1.1.1,10.1.1.97,6,5.007,300.468,1
10.1.1.3,10.1.1.57,0,1,10.1.1.3,10.1.1.57,6,5.01,280.489,1
10.1.1.2,10.1.1.91,0,2,10.1.1.2,10.1.1.91,0,5.242,-1,0
10.1.1.3,10.1.1.57,0,2,10.1.1.3,10.1.1.57,0,5.242,-1,0
10.1.1.5,10.1.1.98,0,2,10.1.1.5,10.1.1.98,0,5.243,-1,0
10.1.1.6,10.1.1.87,0,2,10.1.1.6,10.1.1.87,0,5.243,-1,0
10.1.1.1,10.1.1.97,0,2,10.1.1.1,10.1.1.97,0,5.244,-1,0
10.1.1.1,10.1.1.97,0,3,10.1.1.1,10.1.1.97,0,5.643,-1,0
10.1.1.3,10.1.1.57,0,3,10.1.1.3,10.1.1.57,0,5.644,-1,0
10.1.1.2,10.1.1.91,0,3,10.1.1.2,10.1.1.91,0,5.647,-1,0
10.1.1.5,10.1.1.98,0,3,10.1.1.5,10.1.1.98,0,5.65,-1,0
10.1.1.5,10.1.1.98,0,4,10.1.1.5,10.1.1.98,0,6.201,-1,0
10.1.1.2,10.1.1.91,0,4,10.1.1.2,10.1.1.91,0,6.203,-1,0
10.1.1.1,10.1.1.97,0,4,10.1.1.1,10.1.1.97,0,6.206,-1,0
10.1.1.3,10.1.1.57,0,4,10.1.1.3,10.1.1.57,0,6.206,-1,0
10.1.1.6,10.1.1.87,0,3,10.1.1.6,10.1.1.87,0,6.4,-1,0
10.1.1.1,10.1.1.97,0,5,10.1.1.1,10.1.1.97,0,6.926,-1,0
10.1.1.5,10.1.1.98,0,5,10.1.1.5,10.1.1.98,0,6.926,-1,0
10.1.1.3,10.1.1.57,0,5,10.1.1.3,10.1.1.57,0,6.928,-1,0
10.1.1.81,10.1.1.8,0,1,10.1.1.81,10.1.1.8,0,7.04118,7.0473,1
10.1.1.2,10.1.1.91,0,5,10.1.1.2,10.1.1.91,0,7.509,-1,0
10.1.1.42,10.1.1.13,0,2,10.1.1.42,10.1.1.13,5,7.55096,300.743,1
10.1.1.42,10.1.1.93,0,1,10.1.1.42,10.1.1.93,2,7.55355,10.6714,1
10.1.1.13,10.1.1.42,0,1,10.1.1.13,10.1.1.42,0,7.58833,280.37,1
10.1.1.100,10.1.1.45,0,1,10.1.1.100,10.1.1.45,2,7.59657,287.969,1
10.1.1.21,10.1.1.3,0,1,10.1.1.21,10.1.1.3,4,7.65322,260.821,1
10.1.1.42,10.1.1.44,0,3,10.1.1.42,10.1.1.44,4,7.67873,148.441,1
10.1.1.39,10.1.1.67,0,1,10.1.1.39,10.1.1.67,2,7.73806,187.8,1
10.1.1.39,10.1.1.27,0,2,10.1.1.39,10.1.1.27,1,7.76429,215.491,1
10.1.1.2,10.1.1.91,0,6,10.1.1.2,10.1.1.91,0,7.986,-1,0
10.1.1.65,10.1.1.31,0,1,10.1.1.65,10.1.1.31,1,8.56512,309.287,1
10.1.1.65,10.1.1.67,0,2,10.1.1.65,10.1.1.67,2,8.5878,297.354,1
10.1.1.2,10.1.1.91,0,7,10.1.1.2,10.1.1.91,0,8.626,-1,0
10.1.1.6,10.1.1.87,0,4,10.1.1.6,10.1.1.87,0,9.102,-1,0
10.1.1.6,10.1.1.87,0,5,10.1.1.6,10.1.1.87,0,9.404,-1,0
10.1.1.3,10.1.1.57,0,6,10.1.1.3,10.1.1.57,0,9.603,-1,0
10.1.1.58,10.1.1.3,0,1,10.1.1.58,10.1.1.3,3,9.71723,12.7801,1
10.1.1.88,10.1.1.28,0,1,10.1.1.88,10.1.1.28,0,9.71726,-1,0
10.1.1.1,10.1.1.97,0,6,10.1.1.1,10.1.1.97,0,9.721,-1,0
10.1.1.14,10.1.1.12,0,1,10.1.1.14,10.1.1.12,0,9.99619,215.547,1
10.1.1.6,10.1.1.87,0,6,10.1.1.6,10.1.1.87,0,10,-1,0
10.1.1.88,10.1.1.28,0,2,10.1.1.88,10.1.1.28,0,10.1233,-1,0
10.1.1.14,10.1.1.12,0,2,10.1.1.14,10.1.1.12,0,10.4032,-1,0
10.1.1.5,10.1.1.98,0,6,10.1.1.5,10.1.1.98,0,10.407,-1,0
10.1.1.23,10.1.1.41,0,1,10.1.1.23,10.1.1.41,5,10.747,34.4511,1
10.1.1.14,10.1.1.12,0,3,10.1.1.14,10.1.1.12,0,10.9612,-1,0
10.1.1.87,10.1.1.98,0,1,10.1.1.87,10.1.1.98,2,11.0426,209.487,1
10.1.1.23,10.1.1.41,0,2,10.1.1.23,10.1.1.41,0,11.151,-1,0
10.1.1.5,10.1.1.98,0,7,10.1.1.5,10.1.1.98,0,11.2,-1,0
10.1.1.6,10.1.1.87,0,7,10.1.1.6,10.1.1.87,0,11.606,-1,0
10.1.1.31,10.1.1.91,0,1,10.1.1.31,10.1.1.91,5,11.77,206.175,1
10.1.1.31,10.1.1.100,1,2,10.1.1.31,10.1.1.100,2,11.7769,187.284,1
10.1.1.39,10.1.1.65,2,3,10.1.1.39,10.1.1.65,2,11.779,319.088,1
10.1.1.65,10.1.1.34,0,3,10.1.1.65,10.1.1.34,1,11.7979,273.895,1
10.1.1.39,10.1.1.27,0,4,10.1.1.39,10.1.1.27,0,11.804,-1,0
10.1.1.39,10.1.1.67,0,5,10.1.1.39,10.1.1.67,0,11.851,-1,0
10.1.1.39,10.1.1.61,0,6,10.1.1.39,10.1.1.61,1,11.962,236.682,1
10.1.1.53,10.1.1.47,0,1,10.1.1.53,10.1.1.47,3,11.9938,33.2927,1
10.1.1.5,10.1.1.98,0,8,10.1.1.5,10.1.1.98,0,12.006,-1,0
10.1.1.91,10.1.1.21,0,1,10.1.1.91,10.1.1.21,3,12.1569,189.811,1
10.1.1.44,10.1.1.34,0,1,10.1.1.44,10.1.1.34,3,12.1909,12.3881,1
10.1.1.5,10.1.1.98,0,9,10.1.1.5,10.1.1.98,0,12.2,-1,0
10.1.1.3,10.1.1.57,0,7,10.1.1.3,10.1.1.57,0,12.201,-1,0
10.1.1.6,10.1.1.87,1,8,10.1.1.6,10.1.1.87,0,12.206,-1,0
10.1.1.2,10.1.1.91,0,8,10.1.1.2,10.1.1.91,0,12.309,-1,0
10.1.1.91,10.1.1.21,0,2,10.1.1.91,10.1.1.21,0,12.5589,-1,0
10.1.1.6,10.1.1.87,1,9,10.1.1.6,10.1.1.87,0,12.603,-1,0
10.1.1.5,10.1.1.98,0,10,10.1.1.5,10.1.1.98,0,12.609,-1,0
10.1.1.78,10.1.1.6,0,1,10.1.1.78,10.1.1.6,2,12.6555,34.3489,1
10.1.1.6,10.1.1.87,1,10,10.1.1.6,10.1.1.87,0,12.705,-1,0
10.1.1.72,10.1.1.87,1,1,10.1.1.72,10.1.1.87,9,12.7245,62.4767,1
10.1.1.14,10.1.1.51,0,4,10.1.1.14,10.1.1.51,1,12.756,12.7571,1
10.1.1.5,10.1.1.98,0,11,10.1.1.5,10.1.1.98,0,12.801,-1,0
10.1.1.2,10.1.1.91,0,9,10.1.1.2,10.1.1.91,0,12.94,-1,0
