Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,6923,3345,0,0
1,2950,0,4074,3493,0,0
2,2950,0,3899,3329,0,0
3,2950,0,3589,3297,0,0
4,2950,0,4283,3680,0,0
5,2950,0,6763,3401,0,0
6,0,0,3766,442,0,0
7,0,0,4520,366,0,0
8,0,0,3903,243,0,0
9,0,0,3972,652,0,0
10,0,0,3544,426,0,0
11,0,0,5690,725,0,0
12,0,0,7231,411,0,0
13,0,0,7091,527,0,0
14,0,0,6023,513,0,0
15,0,0,5390,345,0,0
16,0,0,4619,512,0,0
17,0,0,6548,434,0,0
18,0,0,3513,269,0,0
19,0,0,4566,300,0,0
20,0,0,4383,549,0,0
21,0,0,2682,412,0,0
22,0,0,5700,465,0,0
23,0,0,3477,269,0,0
24,0,0,6272,445,0,0
25,0,0,4223,308,0,0
26,0,0,7523,466,0,0
27,0,0,6248,458,0,0
28,0,0,3969,456,0,0
29,0,0,4830,378,0,0
30,0,0,4167,422,0,0
31,0,0,3723,369,0,0
32,0,0,4745,268,0,0
33,0,0,4816,855,0,0
34,0,0,3583,447,0,0
35,0,0,6261,366,0,0
36,0,0,5477,449,0,0
37,0,60,7513,414,0,0
38,0,0,7557,554,0,0
39,0,0,4768,639,0,0
40,0,0,5079,399,0,0
41,0,0,2736,293,0,0
42,0,0,4298,550,0,0
43,0,0,3977,994,0,0
44,0,0,6266,322,0,0
45,0,0,7660,444,0,0
46,0,0,6721,424,0,0
47,0,0,5225,1462,0,0
48,0,0,5808,389,0,0
49,0,0,4917,1671,0,0
50,0,0,5635,722,0,0
51,0,0,4637,707,0,0
52,0,0,7104,401,0,0
53,0,0,2595,452,0,0
54,0,0,3337,398,0,0
55,0,0,6482,308,0,0
56,0,0,4533,916,0,0
57,0,0,4476,386,0,0
58,0,0,6161,643,0,0
59,0,0,6031,249,0,0
60,0,0,4549,1074,0,0
61,0,0,6545,437,0,0
62,0,0,7635,452,0,0
63,0,0,4295,640,0,0
64,0,0,6764,598,0,0
65,0,0,4783,302,0,0
66,0,0,4113,659,0,0
67,0,0,5410,773,0,0
68,0,0,3670,322,0,0
69,0,0,6218,399,0,0
70,0,0,3540,845,0,0
71,0,0,4275,437,0,0
72,0,0,6671,543,0,0
73,0,0,3770,329,0,0
74,0,0,6431,465,0,0
75,0,0,5307,454,0,0
76,0,0,4034,345,0,0
77,0,0,4692,375,0,0
78,0,0,6611,434,0,0
79,0,0,6450,640,0,0
80,0,0,4131,1210,0,0
81,0,0,5928,443,0,0
82,0,0,5975,327,0,0
83,0,0,6146,603,0,0
84,0,0,6298,397,0,0
85,0,0,3859,384,0,0
86,0,0,3908,330,0,0
87,0,0,3397,452,0,0
88,0,0,5667,472,0,0
89,0,0,6508,403,0,0
90,0,0,5049,452,0,0
91,0,0,3984,323,0,0
92,0,0,4714,805,0,0
93,0,0,4648,582,0,0
94,0,0,4311,383,0,0
95,0,0,4356,718,0,0
96,0,0,6380,372,0,0
97,0,0,5201,427,0,0
98,0,0,5568,252,0,0
99,0,0,6281,974,0,0
100,0,0,6578,364,0,0
101,0,0,5729,338,0,0
102,0,0,3943,311,0,0
103,0,0,2550,205,0,0
104,0,0,6666,471,0,0
105,0,0,5967,580,0,0
106,0,0,3814,996,0,0
107,0,0,3230,331,0,0
