Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,80024,12824,0,0
1,2950,0,40980,11847,0,0
2,2950,0,77898,13341,0,0
3,2950,0,119567,13390,0,0
4,2950,0,91207,13246,0,0
5,2950,0,35653,11496,0,0
6,0,0,100262,10813,0,0
7,0,0,55223,9894,0,0
8,0,0,68922,10724,0,0
9,0,1336,81790,10357,0,0
10,0,0,88464,10727,0,0
11,0,0,69961,10495,0,0
12,0,0,88443,10777,0,0
13,0,0,57473,9623,0,0
14,0,0,59929,10511,0,0
15,0,0,66157,10322,0,0
16,0,0,81319,10105,0,0
17,0,0,76986,10905,0,0
18,0,0,121337,10305,0,0
19,0,0,116664,10773,0,0
20,0,0,75525,10581,0,0
21,0,0,78101,10103,0,0
22,0,0,63514,10510,0,0
23,0,0,107024,11018,0,0
24,0,0,44583,9752,0,0
25,0,0,88202,10792,0,0
26,0,0,84646,10543,0,0
27,0,0,80216,10470,0,0
28,0,0,63555,10165,0,0
29,0,0,72182,10380,0,0
30,0,0,97098,10625,0,0
31,0,0,100822,10391,0,0
32,0,0,153572,10099,0,0
33,0,0,84050,10728,0,0
34,0,0,119840,10127,0,0
35,0,0,109064,10695,0,0
36,0,0,145624,10178,0,0
37,0,0,95424,10846,0,0
38,0,0,160207,10225,0,0
39,0,0,141605,10176,0,0
40,0,208,63612,10264,0,0
41,0,0,139174,10325,0,0
42,0,0,110622,10677,0,0
43,0,0,101545,10879,0,0
44,0,0,151439,10088,0,0
45,0,0,43656,8934,0,0
46,0,0,102424,10913,0,0
47,0,0,78958,10299,0,0
48,0,0,111106,10889,0,0
49,0,0,146180,10402,0,0
50,0,0,103870,10851,0,0
51,0,0,82150,10188,0,0
52,0,0,82415,10425,0,0
53,0,0,66337,9865,0,0
54,0,0,55710,9470,0,0
55,0,0,120831,10673,0,0
56,0,0,54426,9908,0,0
57,0,0,104601,10964,0,0
58,0,0,65703,10738,0,0
59,0,0,113100,10706,0,0
60,0,0,106080,10920,0,0
