Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,53543,10243,566,29
1,2950,0,72854,10633,274,9
2,2950,0,65930,9394,0,2
3,2950,0,30955,7872,192,0
4,2950,0,54137,11473,1139,37
5,2950,0,46967,10890,188,21
6,0,0,44351,6427,0,5
7,0,0,49429,7514,0,23
8,0,0,62247,5943,0,2
9,0,0,29650,5678,0,20
10,0,0,54820,7798,0,15
11,0,0,55723,7421,0,12
12,0,0,35101,6715,0,7
13,0,0,57719,7727,0,23
14,0,113,31629,6608,0,5
15,0,0,57762,6775,0,23
16,0,0,22152,4838,0,21
17,0,0,61157,6956,0,16
18,0,0,47379,4888,0,2
19,0,0,44168,6428,0,40
20,0,0,46183,5549,0,11
21,0,579,37218,6445,0,67
22,0,0,49330,4170,0,0
23,0,0,54471,6362,0,11
24,0,0,49552,6878,0,22
25,0,0,39263,7163,0,26
26,0,0,53191,6440,0,9
27,0,0,60731,6932,0,18
28,0,0,51322,6303,0,18
29,0,0,54050,5410,0,16
30,0,0,59752,8068,0,53
31,0,0,59674,5659,0,13
32,0,0,66015,7029,0,15
33,0,0,47096,8392,0,17
34,0,0,52281,6267,0,4
35,0,0,53699,7022,0,5
36,0,0,73782,7462,0,12
37,0,0,44173,7878,0,11
38,0,0,42597,5670,0,5
39,0,0,73738,7425,0,20
40,0,0,53900,5210,0,0
41,0,0,57669,7972,0,19
42,0,0,58438,8118,0,29
43,0,0,42956,6321,0,10
44,0,0,44640,8419,0,8
45,0,0,58122,7587,0,22
46,0,48,45237,4582,0,2
47,0,0,50818,7918,0,18
48,0,0,47875,6177,0,4
49,0,0,74087,7272,0,17
50,0,0,41462,8122,0,7
51,0,0,57011,6314,0,11
52,0,0,49694,4686,0,0
53,0,0,26326,4000,0,0
54,0,0,63347,7404,0,12
55,0,0,62757,5976,0,16
56,0,0,48732,6125,0,17
57,0,0,59963,7015,0,34
58,0,0,58797,5578,0,9
59,0,0,45893,8494,0,10
60,0,0,55927,6671,0,10
61,0,0,63107,6480,0,21
62,0,0,68427,7230,0,26
63,0,0,60225,7185,0,6
64,0,0,62614,6918,0,33
65,0,0,61373,7556,0,17
66,0,0,55208,4716,0,6
67,0,0,52786,6934,0,30
68,0,0,47611,8096,0,81
69,0,0,51556,6967,0,19
70,0,0,28623,5017,0,3
71,0,0,44679,7227,0,5
72,0,0,38757,7183,0,28
73,0,0,55060,4980,0,3
74,0,0,39963,4846,0,11
75,0,0,69853,7330,0,26
76,0,0,39638,8116,0,6
77,0,0,42114,5750,0,22
78,0,0,47904,7533,0,30
79,0,0,47156,5743,0,1
80,0,0,46162,7299,0,57
81,0,0,67762,7510,0,38
82,0,0,40825,4031,0,0
83,0,0,63116,7410,0,37
84,0,103,45299,6434,0,6
85,0,0,37334,7633,0,4
86,0,0,46883,7132,0,58
87,0,0,32956,6185,0,27
88,0,0,52512,4940,0,0
89,0,0,48370,7439,0,36
90,0,0,55626,6665,0,18
91,0,0,52346,5745,0,2
92,0,0,32410,4973,0,2
93,0,0,62436,6109,0,22
94,0,0,52702,7875,0,17
95,0,0,52386,4838,0,6
96,0,0,68547,7375,0,5
97,0,0,49366,7363,0,12
98,0,0,49240,4781,0,3
99,0,0,36130,5170,0,3
100,0,0,46509,6839,0,22
101,0,0,49996,8427,0,21
102,0,0,56904,8457,0,32
103,0,0,64642,7046,0,9
104,0,0,57640,6195,0,2
105,0,0,50774,6357,0,10
106,0,0,53477,6490,0,4
107,0,15,59378,6860,0,74
108,0,0,52286,5720,0,13
109,0,0,60915,7251,0,43
110,0,0,54913,6789,0,13
111,0,0,48667,6699,0,31
112,0,0,46165,6690,0,41
113,0,0,53550,5995,0,4
114,0,0,70679,6778,0,28
115,0,0,51570,4730,0,1
116,0,0,65729,6715,0,19
117,0,0,56701,5970,0,17
118,0,0,65457,7203,0,16
119,0,0,51904,4658,0,2
120,0,0,46423,7323,0,5
121,0,0,57851,6842,0,18
122,0,0,72167,6887,0,27
123,0,0,59327,5923,0,1
124,0,0,22644,4557,0,24
125,0,0,39334,5899,0,21
126,0,125,58844,5793,0,8
127,0,0,46599,4613,0,13
128,0,0,40523,5522,0,12
129,0,0,45580,6470,0,29
130,0,0,49739,7169,0,9
131,0,0,30591,6991,0,23
132,0,0,46560,7408,0,35
133,0,0,44950,4796,0,1
134,0,0,40287,4033,0,3
135,0,0,58511,6311,0,12
136,0,0,61355,6741,0,26
137,0,0,58009,5402,0,1
138,0,0,61587,7989,0,31
139,0,0,50053,7143,0,19
140,0,0,70614,6797,0,5
141,0,0,53374,5010,0,4
142,0,0,56133,7248,0,14
143,0,0,36738,6638,0,3
144,0,0,62051,7001,0,37
145,0,0,59565,6442,0,27
146,0,0,51837,5983,0,13
147,0,0,51777,4782,0,6
148,0,0,56956,7114,0,21
149,0,0,58732,6715,0,20
