OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.0.2,10.1.0.25,0,1,10.1.0.2,10.1.0.25,10,5.001,300.051,1
10.1.0.3,10.1.0.214,0,1,10.1.0.3,10.1.0.214,4,5.002,300.988,1
10.1.0.1,10.1.0.168,0,1,10.1.0.1,10.1.0.168,12,5.003,239.252,1
10.1.0.5,10.1.0.91,0,1,10.1.0.5,10.1.0.91,6,5.005,296.369,1
10.1.0.4,10.1.0.253,0,1,10.1.0.4,10.1.0.253,8,5.009,304.517,1
10.1.0.6,10.1.0.40,0,1,10.1.0.6,10.1.0.40,6,5.01,292.055,1
10.1.0.4,10.1.0.253,0,2,10.1.0.4,10.1.0.253,0,5.24,-1,0
10.1.0.3,10.1.0.214,0,2,10.1.0.3,10.1.0.214,0,5.241,-1,0
10.1.0.5,10.1.0.91,0,2,10.1.0.5,10.1.0.91,0,5.242,-1,0
10.1.0.2,10.1.0.25,0,2,10.1.0.2,10.1.0.25,0,5.243,-1,0
10.1.0.6,10.1.0.40,0,2,10.1.0.6,10.1.0.40,0,5.244,-1,0
10.1.0.1,10.1.0.168,0,2,10.1.0.1,10.1.0.168,0,5.248,-1,0
10.1.0.76,10.1.0.132,0,1,10.1.0.76,10.1.0.132,1,5.2901,8.31319,1
10.1.0.110,10.1.0.165,0,1,10.1.0.110,10.1.0.165,1,5.33123,6.54416,1
10.1.1.31,10.1.1.44,0,1,10.1.1.31,10.1.1.44,2,5.37656,5.50999,1
10.1.1.40,10.1.0.156,0,1,10.1.1.40,10.1.0.156,1,5.44868,267.687,1
10.1.0.198,10.1.0.92,0,1,10.1.0.198,10.1.0.92,0,5.4834,160.184,1
10.1.0.241,10.1.0.52,0,1,10.1.0.241,10.1.0.52,2,5.54855,7.49643,1
10.1.1.40,10.1.0.44,0,2,10.1.1.40,10.1.0.44,1,5.58151,8.84638,1
10.1.1.40,10.1.1.9,0,3,10.1.1.40,10.1.1.9,1,5.62606,8.86294,1
10.1.0.3,10.1.0.214,0,3,10.1.0.3,10.1.0.214,0,5.646,-1,0
