OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.1.1,10.1.1.45,0,1,10.1.1.1,10.1.1.45,8,5.001,299.857,1
10.1.1.2,10.1.1.100,0,1,10.1.1.2,10.1.1.100,5,5.004,281.971,1
10.1.1.6,10.1.1.34,0,1,10.1.1.6,10.1.1.34,7,5.005,270.796,1
10.1.1.4,10.1.1.94,0,1,10.1.1.4,10.1.1.94,1,5.009,63.2803,1
10.1.1.2,10.1.1.100,0,2,10.1.1.2,10.1.1.100,0,5.24,-1,0
10.1.1.1,10.1.1.45,0,2,10.1.1.1,10.1.1.45,0,5.246,-1,0
10.1.1.6,10.1.1.34,0,2,10.1.1.6,10.1.1.34,0,5.249,-1,0
10.1.1.6,10.1.1.34,0,3,10.1.1.6,10.1.1.34,0,5.64,-1,0
10.1.1.1,10.1.1.45,0,3,10.1.1.1,10.1.1.45,0,5.643,-1,0
10.1.1.2,10.1.1.100,0,3,10.1.1.2,10.1.1.100,0,5.65,-1,0
10.1.1.5,10.1.1.17,0,1,10.1.1.5,10.1.1.17,7,5.8,296.946,1
10.1.1.1,10.1.1.45,0,4,10.1.1.1,10.1.1.45,0,6.201,-1,0
10.1.1.4,10.1.1.94,0,2,10.1.1.4,10.1.1.94,0,6.202,-1,0
10.1.1.6,10.1.1.34,0,4,10.1.1.6,10.1.1.34,0,6.205,-1,0
10.1.1.2,10.1.1.100,0,4,10.1.1.2,10.1.1.100,0,6.207,-1,0
10.1.1.57,10.1.1.4,0,1,10.1.1.57,10.1.1.4,1,6.27739,32.0776,1
10.1.1.5,10.1.1.17,0,2,10.1.1.5,10.1.1.17,0,6.4,-1,0
10.1.1.3,10.1.1.74,0,1,10.1.1.3,10.1.1.74,1,6.407,292.417,1
10.1.1.87,10.1.1.80,0,1,10.1.1.87,10.1.1.80,1,6.431,6.48433,1
10.1.1.6,10.1.1.34,0,5,10.1.1.6,10.1.1.34,0,6.92,-1,0
10.1.1.1,10.1.1.45,0,5,10.1.1.1,10.1.1.45,0,6.921,-1,0
10.1.1.2,10.1.1.100,0,5,10.1.1.2,10.1.1.100,0,6.925,-1,0
10.1.1.3,10.1.1.73,0,2,10.1.1.3,10.1.1.73,5,6.9616,30.6212,1
10.1.1.5,10.1.1.17,0,3,10.1.1.5,10.1.1.17,0,7.107,-1,0
10.1.1.5,10.1.1.17,0,4,10.1.1.5,10.1.1.17,0,7.502,-1,0
10.1.1.4,10.1.1.94,0,3,10.1.1.4,10.1.1.94,0,7.503,-1,0
10.1.1.1,10.1.1.45,0,6,10.1.1.1,10.1.1.45,0,7.507,-1,0
10.1.1.3,10.1.1.73,0,3,10.1.1.3,10.1.1.73,0,7.52036,-1,0
10.1.1.4,10.1.1.94,0,4,10.1.1.4,10.1.1.94,0,8.007,-1,0
10.1.1.4,10.1.1.94,0,5,10.1.1.4,10.1.1.94,0,8.102,-1,0
10.1.1.4,10.1.1.84,0,6,10.1.1.4,10.1.1.84,0,8.22282,311.923,1
10.1.1.55,10.1.1.86,0,1,10.1.1.55,10.1.1.86,1,8.48825,291.462,1
10.1.1.19,10.1.1.83,0,1,10.1.1.19,10.1.1.83,3,8.48841,200.717,1
10.1.1.86,10.1.1.80,0,1,10.1.1.86,10.1.1.80,1,8.50406,56.1984,1
10.1.1.1,10.1.1.45,0,7,10.1.1.1,10.1.1.45,0,8.603,-1,0
10.1.1.4,10.1.1.89,0,7,10.1.1.4,10.1.1.89,2,8.61759,175.867,1
10.1.1.86,10.1.1.80,0,2,10.1.1.86,10.1.1.80,0,8.90506,-1,0
10.1.1.80,10.1.1.40,0,1,10.1.1.80,10.1.1.40,3,8.97894,29.9876,1
10.1.1.4,10.1.1.89,0,8,10.1.1.4,10.1.1.89,0,9.01759,-1,0
10.1.1.10,10.1.1.56,0,1,10.1.1.10,10.1.1.56,0,9.04693,214.339,1
10.1.1.69,10.1.1.47,0,1,10.1.1.69,10.1.1.47,4,9.0969,122.221,1
10.1.1.1,10.1.1.45,0,8,10.1.1.1,10.1.1.45,0,9.505,-1,0
10.1.1.95,10.1.1.88,0,1,10.1.1.95,10.1.1.88,1,9.51395,9.53614,1
10.1.1.3,10.1.1.74,0,4,10.1.1.3,10.1.1.74,0,9.606,-1,0
10.1.1.1,10.1.1.45,0,9,10.1.1.1,10.1.1.45,0,9.701,-1,0
10.1.1.6,10.1.1.34,0,6,10.1.1.6,10.1.1.34,0,9.724,-1,0
10.1.1.2,10.1.1.100,0,6,10.1.1.2,10.1.1.100,0,9.726,-1,0
10.1.1.80,10.1.1.40,0,2,10.1.1.80,10.1.1.40,0,9.73016,-1,0
10.1.1.4,10.1.1.94,0,9,10.1.1.4,10.1.1.94,0,9.808,-1,0
10.1.1.5,10.1.1.17,0,5,10.1.1.5,10.1.1.17,0,9.909,-1,0
10.1.1.3,10.1.1.74,0,5,10.1.1.3,10.1.1.74,0,10.004,-1,0
10.1.1.4,10.1.1.94,0,10,10.1.1.4,10.1.1.94,0,10.105,-1,0
10.1.1.1,10.1.1.45,0,10,10.1.1.1,10.1.1.45,0,10.107,-1,0
10.1.1.1,10.1.1.45,0,11,10.1.1.1,10.1.1.45,0,10.4,-1,0
10.1.1.3,10.1.1.74,0,6,10.1.1.3,10.1.1.74,0,10.403,-1,0
10.1.1.64,10.1.1.74,0,1,10.1.1.64,10.1.1.74,1,10.4218,193.777,1
10.1.1.10,10.1.1.56,0,2,10.1.1.10,10.1.1.56,0,10.4555,-1,0
10.1.1.4,10.1.1.94,0,11,10.1.1.4,10.1.1.94,0,10.61,-1,0
10.1.1.70,10.1.1.18,0,1,10.1.1.70,10.1.1.18,0,10.8134,10.8303,1
10.1.1.10,10.1.1.56,0,3,10.1.1.10,10.1.1.56,0,11.0205,-1,0
10.1.1.3,10.1.1.74,0,7,10.1.1.3,10.1.1.74,0,11.301,-1,0
10.1.1.5,10.1.1.17,0,6,10.1.1.5,10.1.1.17,0,11.4,-1,0
10.1.1.1,10.1.1.45,0,12,10.1.1.1,10.1.1.45,0,11.807,-1,0
10.1.1.88,10.1.1.1,0,1,10.1.1.88,10.1.1.1,1,11.8783,20.4951,1
10.1.1.70,10.1.1.15,0,2,10.1.1.70,10.1.1.15,1,11.8821,11.8924,1
10.1.1.94,10.1.1.98,0,1,10.1.1.94,10.1.1.98,0,11.9094,11.9403,1
10.1.1.1,10.1.1.45,0,13,10.1.1.1,10.1.1.45,0,12.004,-1,0
