Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,4090,3980,0,0
1,2950,0,8277,4438,0,0
2,2950,0,4775,3841,0,0
3,2950,0,7732,5284,0,1
4,2950,0,10616,4423,0,0
5,2950,0,3841,3779,0,0
6,0,888,6257,1692,0,0
7,0,0,5039,1678,0,0
8,0,0,3634,1137,0,0
9,0,0,3559,1664,0,0
10,0,0,995,785,0,0
11,0,0,3504,1154,0,0
12,0,0,10085,5590,0,3
13,0,74,362,206,0,0
14,0,1016,1936,521,0,0
15,0,0,2765,1124,0,0
16,0,0,1354,690,0,0
17,0,0,2437,808,0,0
18,0,0,10292,3178,0,0
19,0,0,5801,2726,0,0
20,0,1447,2457,576,0,0
21,0,0,2135,793,0,1
22,0,0,4037,2290,0,0
23,0,0,7832,1464,0,0
24,0,0,3596,1988,0,1
25,0,0,3190,1434,0,0
26,0,0,4039,1469,0,6
27,0,0,7111,1443,0,1
28,0,0,2707,872,0,0
29,0,0,356,266,0,0
30,0,0,2186,739,0,0
31,0,0,203,171,0,0
32,0,0,7879,3944,0,0
33,0,0,0,64,0,0
34,0,0,18911,13054,0,6
35,0,0,3420,1218,0,0
36,0,0,1886,1203,0,0
37,0,0,2189,696,0,48
38,0,0,9210,2119,0,0
39,0,0,3002,1018,0,0
40,0,0,26611,20176,0,0
41,0,0,3112,1204,0,0
42,0,329,2204,703,0,0
43,0,0,3154,1106,0,0
44,0,249,8072,3973,0,1
45,0,0,471,384,0,0
46,0,0,15546,9381,0,0
47,0,0,12410,6604,0,3
48,0,0,9205,2832,0,1
49,0,0,6833,1553,0,0
