Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,4839,3399,0,0
1,2950,0,5071,4260,0,0
2,2950,0,4766,4616,0,0
3,2950,0,4906,3483,0,0
4,2950,0,3968,3380,0,0
5,2950,0,5183,3388,0,0
6,0,0,6470,449,0,0
7,0,0,5778,530,0,0
8,0,0,4540,358,0,0
9,0,0,6160,895,0,0
10,0,0,6113,646,0,0
11,0,0,5524,358,0,0
12,0,0,4571,287,0,0
13,0,0,5562,412,0,0
14,0,0,5138,448,0,0
15,0,0,3738,375,0,0
16,0,0,4866,844,0,0
17,0,0,5365,392,0,0
18,0,0,5633,528,0,0
19,0,0,4414,467,0,0
20,0,0,5160,836,0,0
21,0,0,3164,335,0,0
22,0,0,4789,550,0,0
23,0,0,10081,436,0,0
24,0,0,6105,607,0,0
25,0,0,5581,369,0,0
26,0,0,5106,351,0,0
27,0,0,3726,249,0,0
28,0,0,5898,769,0,0
29,0,0,10664,431,0,0
30,0,0,4464,397,0,0
31,0,0,8846,412,0,0
32,0,0,5356,368,0,0
33,0,0,5107,781,0,0
34,0,0,5031,627,0,0
35,0,0,7993,357,0,0
36,0,0,5223,364,0,0
37,0,0,9839,446,0,0
38,0,0,4957,1512,0,0
39,0,0,6385,501,0,0
40,0,0,5048,486,0,0
41,0,90,4913,400,0,0
42,0,0,9943,379,0,0
43,0,0,9631,384,0,0
44,0,0,5461,416,0,0
45,0,0,4806,425,0,0
46,0,0,5939,393,0,0
47,0,0,4590,382,0,0
48,0,0,5745,491,0,0
49,0,0,4578,291,0,0
50,0,0,7960,450,0,0
51,0,0,4164,210,0,0
52,0,0,4815,388,0,0
53,0,0,5314,405,0,0
54,0,0,4659,364,0,0
55,0,0,10052,479,0,0
56,0,0,5564,619,0,0
57,0,0,4899,889,0,0
58,0,0,6094,367,0,0
59,0,0,4938,697,0,0
60,0,0,8459,320,0,0
61,0,0,8208,419,0,0
62,0,0,6433,497,0,0
63,0,0,4995,400,0,0
64,0,0,9909,472,0,0
65,0,0,5260,489,0,0
66,0,0,5441,343,0,0
67,0,0,6730,317,0,0
68,0,0,6022,936,0,0
69,0,0,4958,548,0,0
70,0,0,6497,524,0,0
71,0,0,5325,435,0,0
72,0,0,6369,982,0,0
73,0,0,9568,389,0,0
74,0,0,5468,643,0,0
75,0,0,7003,464,0,0
76,0,0,5645,327,0,0
77,0,0,6634,461,0,0
78,0,0,5526,818,0,0
79,0,0,7816,794,0,0
80,0,0,10338,467,0,0
81,0,0,6525,700,0,0
82,0,0,5730,433,0,0
83,0,0,2438,185,0,0
84,0,0,5285,438,0,0
85,0,0,5716,299,0,0
86,0,0,7482,443,0,0
87,0,0,9073,365,0,0
