OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.1.5,10.1.1.23,0,1,10.1.1.5,10.1.1.23,5,5,300.146,1
10.1.1.1,10.1.1.65,0,1,10.1.1.1,10.1.1.65,8,5.003,299.992,1
10.1.1.3,10.1.1.110,0,1,10.1.1.3,10.1.1.110,10,5.004,298.312,1
10.1.1.2,10.1.1.150,0,1,10.1.1.2,10.1.1.150,13,5.005,291.03,1
10.1.1.6,10.1.1.49,0,1,10.1.1.6,10.1.1.49,7,5.006,295.84,1
10.1.1.4,10.1.1.141,0,1,10.1.1.4,10.1.1.141,13,5.009,298.035,1
10.1.1.2,10.1.1.150,0,2,10.1.1.2,10.1.1.150,0,5.24,-1,0
10.1.1.6,10.1.1.49,0,2,10.1.1.6,10.1.1.49,0,5.24,-1,0
10.1.1.4,10.1.1.141,0,2,10.1.1.4,10.1.1.141,0,5.241,-1,0
10.1.1.5,10.1.1.23,0,2,10.1.1.5,10.1.1.23,0,5.242,-1,0
10.1.1.3,10.1.1.110,0,2,10.1.1.3,10.1.1.110,0,5.248,-1,0
10.1.1.1,10.1.1.65,0,2,10.1.1.1,10.1.1.65,0,5.25,-1,0
10.1.1.2,10.1.1.150,0,3,10.1.1.2,10.1.1.150,0,5.641,-1,0
10.1.1.5,10.1.1.23,0,3,10.1.1.5,10.1.1.23,0,5.644,-1,0
10.1.1.6,10.1.1.49,0,3,10.1.1.6,10.1.1.49,0,5.644,-1,0
10.1.1.4,10.1.1.141,0,3,10.1.1.4,10.1.1.141,0,5.646,-1,0
10.1.1.1,10.1.1.65,0,3,10.1.1.1,10.1.1.65,0,5.649,-1,0
10.1.1.3,10.1.1.110,0,3,10.1.1.3,10.1.1.110,0,5.65,-1,0
10.1.1.4,10.1.1.141,0,4,10.1.1.4,10.1.1.141,0,6.203,-1,0
10.1.1.1,10.1.1.65,0,4,10.1.1.1,10.1.1.65,0,6.204,-1,0
10.1.1.2,10.1.1.150,0,4,10.1.1.2,10.1.1.150,0,6.205,-1,0
10.1.1.6,10.1.1.49,0,4,10.1.1.6,10.1.1.49,0,6.21,-1,0
10.1.1.41,10.1.1.59,0,1,10.1.1.41,10.1.1.59,3,6.27091,13.2147,1
10.1.1.126,10.1.1.50,0,1,10.1.1.126,10.1.1.50,0,6.31803,62.9122,1
10.1.1.82,10.1.1.11,0,1,10.1.1.82,10.1.1.11,2,6.3411,8.29225,1
10.1.1.85,10.1.1.98,0,1,10.1.1.85,10.1.1.98,4,6.38612,21.5028,1
10.1.1.126,10.1.1.69,0,2,10.1.1.126,10.1.1.69,2,6.6759,236.634,1
10.1.1.112,10.1.1.105,0,1,10.1.1.112,10.1.1.105,4,6.71433,184.947,1
10.1.1.85,10.1.1.98,0,2,10.1.1.85,10.1.1.98,0,6.78712,-1,0
10.1.1.4,10.1.1.141,0,5,10.1.1.4,10.1.1.141,0,6.92,-1,0
10.1.1.2,10.1.1.150,0,5,10.1.1.2,10.1.1.150,0,6.925,-1,0
10.1.1.1,10.1.1.65,0,5,10.1.1.1,10.1.1.65,0,6.926,-1,0
10.1.1.6,10.1.1.49,0,5,10.1.1.6,10.1.1.49,0,7.1,-1,0
