-506.789,-124.06,5
19.3836,115.788,5
203.83,75.2951,5
418.376,83.049,5
519.07,83.8337,5
-194.987,124.492,5
-378.483,87.271,5
-502.397,75.1152,5
-23.8082,307.627,5
204.941,275.493,5
375.027,301.163,5
-180.317,284.586,5
-414.669,279.756,5
24.8759,-302.488,5
221.401,-312.923,5
421.023,-313.53,5
-223.885,-292.618,5
-375.13,-302.548,5
124.94,-501.724,5
180.42,-515.544,5
389.551,-522.712,5
491.268,-523.426,5
-107.883,-476.275,5
-181.19,-516.468,5
-419.388,-484.218,5
-494.496,-475.613,5
119.725,484.64,5
210.962,477.531,5
415.842,480.66,5
475.019,500.986,5
-117.141,518.199,5
-201.152,475.027,5
-424.391,494.517,5
-512.563,478.386,5
89.6724,-577.233,5
175.042,-601.448,5
-120.994,-613.574,5
-224.399,-594.553,5
-16.4574,618.819,5
120.501,585.692,5
-83.7461,581.005,5

15.5806,-25.6368,5
72.1176,-11.0713,5
170.74,6.62087,5
292.886,29.1442,5
385.778,26.4146,5
-129.78,-3.62851,5
-215.859,25.4654,5
-276.051,-18.0683,5
-379.137,-21.5581,5
10.5763,-228.074,5
77.6985,-220.066,5
174.99,-183.433,5
297.381,-229.885,5
384.058,-174.587,5
472.752,-212.551,5
-129.592,-195.07,5
-207.174,-229.13,5
-326.309,-185.583,5
-313.111,-173.017,5
-424.352,-217.521,5
-511.673,-227.636,5
26.1868,214.637,5
126.721,213.637,5
226.985,213.108,5
329.981,201.06,5
429.681,204.365,5
496.837,170.167,5
-73.7121,185.545,5
-170.014,199.07,5
-311.461,227.724,5
-292.442,229.032,5
-423.915,218.113,5
-508.983,228.623,5
29.0339,-392.448,5
70.4336,-405.082,5
226.351,-385.66,5
285.207,-373.901,5
394.866,-370.443,5
500.63,-370.007,5
-105.023,-370.424,5
-226.545,-386.022,5
-326.03,-385.085,5
-322.983,-380.718,5
-429.148,-392.899,5
-512.595,-372.772,5
21.3411,378.916,5
102.848,370.136,5
205.604,370.528,5
329.391,393.988,5
429.381,393.936,5
477.407,419.737,5
-128.72,408.67,5
-206.842,429.209,5
-301.166,429.977,5
-275.953,382.063,5
-415.453,374.286,5
-477.864,379.752,5
-9.65365,-128.404,5
215.102,-74.0784,5
403.299,-129.818,5
475.672,-117.554,5
-228.784,-108.455,5
-427.192,-112.673,5
-508.147,-128.873,5
23.2603,118.946,5
204.596,70.3541,5
422.051,79.6588,5
522.884,80.6004,5
-193.985,129.391,5
-374.18,84.7252,5
-502.876,70.1382,5
-28.5698,309.152,5
205.929,270.592,5
370.032,301.396,5
-176.381,281.503,5
-417.603,275.707,5
29.851,-302.986,5
225.681,-315.507,5
425.227,-316.236,5
-228.662,-291.142,5
-370.156,-303.058,5
129.929,-502.069,5
176.503,-518.652,5
387.462,-527.254,5
489.522,-528.111,5
-109.459,-471.53,5
-177.428,-519.761,5
-423.266,-481.061,5
-493.395,-470.736,5
123.67,481.568,5
213.154,473.038,5
419.01,476.792,5
470.023,501.183,5
-120.569,521.838,5
-201.383,470.032,5
-429.27,493.42,5
-515.076,474.063,5
87.6069,-572.679,5
170.05,-601.738,5
-125.193,-616.288,5
-229.279,-593.463,5
-19.7489,622.583,5
124.601,582.83,5
-80.4953,577.206,5

18.1773,-29.9096,5
67.4706,-12.9165,5
165.863,7.72435,5
291.7,34.0016,5
383.407,30.817,5
-134.743,-4.23326,5
-218.502,29.7097,5
-272.06,-21.0796,5
-375.66,-25.1511,5
12.339,-232.753,5
73.9816,-223.41,5
170.821,-180.671,5
296.944,-234.866,5
381.401,-170.351,5
468.21,-214.643,5
-134.524,-194.249,5
-208.37,-233.985,5
-330.694,-183.18,5
-315.296,-168.519,5
-428.411,-220.441,5
-513.619,-232.242,5
30.5512,217.077,5
131.175,215.91,5
231.482,215.293,5
334.978,201.237,5
434.628,205.092,5
496.31,165.195,5
-69.3308,183.136,5
-165.017,198.915,5
-313.372,232.345,5
-291.182,233.871,5
-427.9,221.132,5
-510.48,233.394,5
33.8729,-391.189,5
65.5058,-405.929,5
230.743,-383.27,5
282.741,-369.551,5
394.01,-365.516,5
500.735,-365.008,5
-105.86,-365.494,5
-230.969,-383.692,5
-330.368,-382.599,5
-326.813,-377.504,5
-434.005,-391.716,5
-514.694,-368.234,5
24.898,375.401,5
103.323,365.158,5
206.538,365.616,5
334.29,392.986,5
434.277,392.925,5
473.642,423.027,5
-133.507,410.115,5
-207.983,434.077,5
-301.361,434.974,5
-271.945,379.073,5
-418.028,370,5
-474.174,376.377,5
-11.2626,-133.138,5
217.619,-69.7582,5
403.849,-134.788,5
471.617,-120.48,5
-233.581,-109.864,5
-431.724,-114.786,5
-509.505,-133.685,5
27.137,122.104,5
205.362,65.4131,5
425.726,76.2686,5
526.697,77.3671,5
-192.982,134.289,5
-369.876,82.1794,5
-503.355,65.1612,5
-33.3314,310.678,5
206.918,265.69,5
365.038,301.628,5
-172.444,278.42,5
-420.537,271.658,5
34.8262,-303.484,5
229.961,-318.092,5
429.432,-318.941,5
-233.439,-289.666,5
-365.182,-303.567,5
134.917,-502.414,5
172.587,-521.761,5
385.372,-531.796,5
487.775,-532.796,5
-111.036,-466.785,5
-173.666,-523.055,5
-427.144,-477.905,5
