OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.1.2,10.1.1.32,0,1,10.1.1.2,10.1.1.32,8,5,300.832,1
10.1.1.5,10.1.1.85,0,1,10.1.1.5,10.1.1.85,9,5.001,298.71,1
10.1.1.6,10.1.1.143,0,1,10.1.1.6,10.1.1.143,9,5.001,291.986,1
10.1.1.1,10.1.1.68,0,1,10.1.1.1,10.1.1.68,10,5.007,287.505,1
10.1.1.4,10.1.1.141,0,1,10.1.1.4,10.1.1.141,8,5.007,293.03,1
10.1.1.3,10.1.1.8,0,1,10.1.1.3,10.1.1.8,6,5.008,299.625,1
10.1.1.2,10.1.1.32,0,2,10.1.1.2,10.1.1.32,0,5.241,-1,0
10.1.1.6,10.1.1.143,0,2,10.1.1.6,10.1.1.143,0,5.241,-1,0
10.1.1.4,10.1.1.141,0,2,10.1.1.4,10.1.1.141,0,5.243,-1,0
10.1.1.3,10.1.1.8,0,2,10.1.1.3,10.1.1.8,0,5.245,-1,0
10.1.1.5,10.1.1.85,0,2,10.1.1.5,10.1.1.85,0,5.245,-1,0
10.1.1.1,10.1.1.68,0,2,10.1.1.1,10.1.1.68,0,5.249,-1,0
10.1.1.4,10.1.1.141,0,3,10.1.1.4,10.1.1.141,0,5.641,-1,0
10.1.1.2,10.1.1.32,0,3,10.1.1.2,10.1.1.32,0,5.643,-1,0
10.1.1.1,10.1.1.68,0,3,10.1.1.1,10.1.1.68,0,5.647,-1,0
10.1.1.5,10.1.1.85,0,3,10.1.1.5,10.1.1.85,0,5.648,-1,0
10.1.1.3,10.1.1.8,0,3,10.1.1.3,10.1.1.8,0,5.649,-1,0
10.1.1.6,10.1.1.143,0,3,10.1.1.6,10.1.1.143,0,5.649,-1,0
10.1.1.5,10.1.1.85,0,4,10.1.1.5,10.1.1.85,0,6.204,-1,0
10.1.1.1,10.1.1.68,0,4,10.1.1.1,10.1.1.68,0,6.205,-1,0
10.1.1.2,10.1.1.32,0,4,10.1.1.2,10.1.1.32,0,6.206,-1,0
10.1.1.4,10.1.1.141,0,4,10.1.1.4,10.1.1.141,0,6.207,-1,0
10.1.1.3,10.1.1.8,0,4,10.1.1.3,10.1.1.8,0,6.21,-1,0
10.1.1.6,10.1.1.143,0,4,10.1.1.6,10.1.1.143,0,6.21,-1,0
10.1.1.6,10.1.1.143,0,5,10.1.1.6,10.1.1.143,0,6.409,-1,0
10.1.1.1,10.1.1.68,0,5,10.1.1.1,10.1.1.68,0,6.92,-1,0
10.1.1.4,10.1.1.141,0,5,10.1.1.4,10.1.1.141,0,6.921,-1,0
10.1.1.5,10.1.1.85,0,5,10.1.1.5,10.1.1.85,0,6.921,-1,0
10.1.1.3,10.1.1.8,0,5,10.1.1.3,10.1.1.8,0,6.922,-1,0
10.1.1.2,10.1.1.32,0,5,10.1.1.2,10.1.1.32,0,6.926,-1,0
10.1.1.107,10.1.1.116,0,1,10.1.1.107,10.1.1.116,2,7.0751,277.826,1
10.1.1.92,10.1.1.86,0,1,10.1.1.92,10.1.1.86,2,7.11083,32.6614,1
10.1.1.33,10.1.1.81,0,1,10.1.1.33,10.1.1.81,2,7.12364,314.093,1
10.1.1.107,10.1.1.117,0,2,10.1.1.107,10.1.1.117,1,7.15704,8.24805,1
10.1.1.92,10.1.1.99,0,2,10.1.1.92,10.1.1.99,2,7.18141,9.11078,1
10.1.1.92,10.1.1.81,0,3,10.1.1.92,10.1.1.81,4,7.18515,60.1847,1
10.1.1.6,10.1.1.143,0,6,10.1.1.6,10.1.1.143,0,7.2,-1,0
10.1.1.33,10.1.1.80,0,2,10.1.1.33,10.1.1.80,2,7.22749,8.53338,1
10.1.1.119,10.1.1.149,0,1,10.1.1.119,10.1.1.149,2,7.25452,244.944,1
10.1.1.23,10.1.1.31,0,1,10.1.1.23,10.1.1.31,1,7.26159,186.918,1
