Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,3418,4149,0,0
1,2950,0,3981,4528,0,0
2,2950,0,3246,3491,0,0
3,2950,0,6934,5082,0,0
4,2950,0,4516,4564,0,0
5,2950,0,5315,4274,0,0
6,0,0,6448,3750,0,0
7,0,0,11358,7405,0,20
8,0,0,443,281,0,0
9,0,0,5026,1880,0,49
10,0,0,3091,1339,0,52
11,0,0,13063,11539,0,3
12,0,542,1240,367,0,0
13,0,0,9468,3343,0,1
14,0,0,7358,2785,0,6
15,0,0,5577,3927,0,0
16,0,0,7383,2989,0,0
17,0,0,6931,2437,0,1
18,0,0,5878,2118,0,1
19,0,0,7489,1567,0,0
20,0,0,9814,2806,0,0
21,0,0,9291,2883,0,0
22,0,0,5303,2595,0,0
23,0,0,7077,1640,0,0
24,0,0,469,255,0,0
25,0,0,11455,7693,0,0
26,0,0,13926,7584,0,0
27,0,0,9235,2874,0,0
28,0,0,6667,4964,0,0
29,0,773,12209,5377,0,0
30,0,0,11838,4290,0,0
31,0,0,10325,5387,0,22
32,0,0,7687,3153,0,1
33,0,0,5256,3447,0,0
34,0,0,3737,1584,0,3
35,0,0,10987,6015,0,3
36,0,0,9143,2251,0,3
37,0,0,17601,14886,0,96
38,0,0,10373,8678,0,1
39,0,0,6782,5114,0,0
40,0,0,11827,5431,0,0
41,0,0,6176,3032,0,2
42,0,0,7105,5034,0,1
43,0,0,5868,3874,0,0
44,0,0,10463,6458,0,0
45,0,0,28400,24293,0,77
46,0,996,4300,2924,0,0
47,0,111,20145,19055,0,0
48,0,0,222,259,0,0
49,0,0,7640,2887,0,0
