Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,64616,14569,0,0
1,2950,0,33573,12598,0,0
2,2950,0,26926,13025,0,0
3,2950,0,46252,13890,0,0
4,2950,0,74380,14789,0,0
5,2950,0,65572,14594,0,2
6,0,0,74271,11676,0,0
7,0,0,43413,10678,0,0
8,0,0,68065,11652,0,0
9,0,0,42588,10562,0,0
10,0,0,66532,11519,0,0
11,0,0,101685,11933,0,0
12,0,0,82902,12022,0,2
13,0,0,78939,11988,0,0
14,0,0,77565,11895,0,5
15,0,0,48543,11429,0,2
16,0,0,40558,10836,0,1
17,0,0,101561,12212,0,0
18,0,0,56213,11550,0,1
19,0,0,59596,12233,0,6
20,0,0,39640,9873,0,0
21,0,0,71575,11968,0,0
22,0,0,59133,11461,0,0
23,0,0,77505,11917,0,0
24,0,0,67284,11543,0,0
25,0,0,73416,11735,0,0
26,0,0,93623,12162,0,0
27,0,0,78612,11849,0,0
28,0,0,68472,11492,0,0
29,0,0,79181,12168,0,0
30,0,0,61871,11215,0,0
31,0,0,89125,12197,0,0
32,0,0,73630,11724,0,0
33,0,0,48713,11003,0,0
34,0,0,71419,12976,0,47
35,0,0,82431,12102,0,0
36,0,0,78393,12153,0,7
37,0,0,82777,12130,0,0
38,0,0,30174,9624,0,4
39,0,0,55404,11073,0,0
40,0,0,66027,11707,0,0
41,0,0,70940,11716,0,0
42,0,0,83447,11812,0,0
43,0,0,97308,12342,0,0
44,0,0,67872,11472,0,0
45,0,0,65881,11335,0,0
46,0,0,69104,11560,0,0
47,0,0,64633,11180,0,0
48,0,0,79777,12005,0,0
49,0,0,96631,12243,0,0
50,0,0,66370,11402,0,0
51,0,0,93827,12032,0,0
52,0,0,63324,11703,0,4
53,0,0,87162,11856,0,0
54,0,0,79171,11682,0,0
55,0,0,68635,11930,0,0
56,0,0,55174,11130,0,0
57,0,0,33425,9794,0,0
58,0,0,93108,12209,0,0
59,0,0,39456,10513,0,3
60,0,0,97046,12199,0,0
61,0,0,71213,11947,0,0
62,0,0,76524,11919,0,0
63,0,0,74928,11845,0,0
64,0,0,84923,11956,0,0
65,0,0,68239,11607,0,2
66,0,0,77031,11837,0,0
67,0,0,80229,12071,0,0
68,0,0,42817,10603,0,0
69,0,0,57758,11651,0,0
70,0,0,62539,11705,0,0
71,0,0,67490,11673,0,0
72,0,0,59111,11071,0,4
73,0,0,94665,12149,0,0
74,0,0,67390,11597,0,0
75,0,0,75081,11552,0,0
76,0,0,79855,11862,0,2
77,0,0,59168,11306,0,0
78,0,0,52118,11251,0,3
79,0,0,55074,11169,0,0
80,0,0,77824,12109,0,0
81,0,0,40530,10477,0,0
82,0,0,57083,11363,0,0
83,0,0,61807,11640,0,0
84,0,0,82497,11828,0,0
85,0,0,97578,12080,0,0
86,0,0,87535,12142,0,0
87,0,0,78248,12125,0,0
88,0,0,68421,11635,0,0
89,0,0,66336,11632,0,0
90,0,0,82829,11955,0,0
91,0,0,63294,11634,0,5
92,0,0,94404,12277,0,0
93,0,0,91688,11982,0,0
94,0,0,68472,11756,0,0
95,0,0,75372,11887,0,0
96,0,0,66331,11940,0,19
97,0,0,84346,12082,0,0
98,0,0,68103,11506,0,3
99,0,0,37522,10373,0,0
100,0,0,61348,11657,0,2
101,0,0,52141,11250,0,0
102,0,0,102499,12203,0,0
103,0,0,80624,11954,0,0
104,0,0,51939,11161,0,0
105,0,0,69576,11428,0,0
106,0,0,73629,11761,0,0
107,0,0,88623,11809,0,0
108,0,0,75807,11681,0,24
109,0,0,97610,12123,0,0
110,0,0,66303,11578,0,0
111,0,0,60177,11300,0,0
112,0,0,96370,12012,0,0
113,0,0,68999,11600,0,0
114,0,0,82563,12279,0,0
115,0,0,93698,12003,0,0
116,0,0,75332,11768,0,0
117,0,0,93346,12130,0,0
118,0,0,54809,10835,0,0
119,0,0,59005,11052,0,0
120,0,0,73925,12003,0,0
121,0,0,54986,11300,0,0
122,0,0,69153,11776,0,0
123,0,0,60168,11191,0,0
124,0,0,68887,11393,0,0
125,0,0,61174,11570,0,1
126,0,0,103640,12065,0,0
127,0,0,50738,10751,0,1
128,0,0,79102,12089,0,0
129,0,0,74872,12010,0,0
130,0,0,59121,11359,0,0
