Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,35582,10112,0,0
1,2950,0,51403,10162,0,0
2,2950,0,54371,10334,0,0
3,2950,0,103502,10127,0,0
4,2950,0,39067,10605,0,0
5,2950,0,49499,11545,0,0
6,0,0,55177,7419,0,0
7,0,1093,50396,7160,0,0
8,0,0,55567,7853,0,0
9,0,0,53264,8718,0,0
10,0,0,18863,6587,0,0
11,0,0,70800,7626,0,0
12,0,0,99672,7168,0,0
13,0,0,63376,7907,0,0
14,0,0,51218,7575,0,0
15,0,0,115185,7209,0,0
16,0,0,51393,7302,0,0
17,0,0,50670,8406,0,0
18,0,0,90206,7608,0,0
19,0,0,51598,8496,0,0
20,0,0,49693,8038,0,0
21,0,0,52776,7200,0,0
22,0,0,66750,7674,0,0
23,0,0,72206,8041,0,0
24,0,0,113439,7373,0,0
25,0,0,100241,7630,0,0
26,0,0,104507,7898,0,0
27,0,0,42426,6896,0,0
28,0,0,60144,8843,0,0
29,0,0,73440,7123,0,0
30,0,0,69029,7854,0,0
31,0,265,116312,7267,0,0
32,0,0,117607,7040,0,0
33,0,0,56708,7407,0,0
34,0,0,61400,7493,0,0
35,0,0,56750,8514,0,43
36,0,0,114409,7087,0,0
37,0,0,47477,7618,0,0
38,0,0,50316,7296,0,0
39,0,0,115282,7141,0,0
40,0,0,57877,7792,0,0
41,0,0,32224,6692,0,0
42,0,0,53151,7196,0,0
43,0,0,44227,6835,0,0
44,0,0,43750,7366,0,0
45,0,0,50457,8017,0,0
46,0,0,56989,6771,0,0
47,0,0,111657,7213,0,0
48,0,0,46187,7785,0,0
49,0,0,37210,7043,0,0
50,0,0,63032,8404,0,0
51,0,0,68644,7520,0,0
52,0,0,33424,7580,0,0
53,0,0,56301,7497,0,0
54,0,0,57548,7191,0,0
55,0,0,70376,7646,0,0
56,0,0,62521,7638,0,0
57,0,0,48590,6822,0,0
58,0,0,120599,7046,0,0
59,0,0,69881,7853,0,0
60,0,0,28675,6538,0,0
61,0,0,60633,8023,0,0
62,0,0,61241,7629,0,0
63,0,0,49381,7414,0,0
64,0,0,64229,7872,0,0
65,0,0,60900,7646,0,0
66,0,0,65376,8016,0,0
67,0,384,123646,7022,0,0
68,0,0,38210,7814,0,0
69,0,0,71336,7897,0,0
70,0,0,58589,8323,0,0
71,0,0,38146,6725,0,0
72,0,0,116780,7101,0,0
73,0,0,103340,7441,0,0
74,0,0,55043,7375,0,0
75,0,0,45682,7161,0,0
76,0,0,40113,7380,0,0
77,0,0,31075,6988,0,0
78,0,0,74499,7470,0,0
79,0,0,105083,7114,0,0
80,0,0,115451,7058,0,0
81,0,0,70060,7790,0,0
82,0,0,57800,8199,0,0
83,0,0,45283,6937,0,0
84,0,281,121849,7065,0,0
85,0,0,79182,7937,0,0
86,0,0,106067,7719,0,0
87,0,0,49664,8610,0,0
88,0,0,52536,7325,0,0
89,0,0,90639,7948,0,0
90,0,0,38661,8065,0,0
91,0,0,109840,7126,0,0
92,0,0,50575,9354,0,0
93,0,0,57013,7849,0,0
94,0,0,62636,7481,0,0
95,0,0,53795,7450,0,0
96,0,0,60018,6985,0,0
97,0,0,45792,7284,0,0
98,0,0,113272,7318,0,0
99,0,0,98565,7115,0,0
100,0,0,47134,6905,0,0
101,0,0,109543,7139,0,0
102,0,0,44084,7058,0,0
103,0,0,121810,7211,0,0
104,0,0,50783,7344,0,0
105,0,0,115547,7174,0,0
106,0,0,124650,7043,0,0
107,0,0,60779,8029,0,0
108,0,0,41041,7183,0,0
109,0,0,67918,7806,0,0
110,0,0,37077,7834,0,0
111,0,0,112040,7363,0,0
112,0,0,65650,8075,0,0
113,0,0,56678,8604,0,0
114,0,0,46443,8267,0,0
115,0,0,120740,7207,0,0
116,0,0,124410,7120,0,0
117,0,0,113756,7230,0,0
118,0,0,101596,7146,0,0
119,0,0,56370,8650,0,0
120,0,0,100860,7282,0,0
121,0,0,64511,7882,0,0
122,0,0,54014,7830,0,0
123,0,0,70326,7833,0,0
124,0,0,55731,8395,0,0
125,0,0,52745,7866,0,0
126,0,0,68714,7979,0,0
127,0,0,115528,7119,0,0
128,0,0,53535,6875,0,0
129,0,0,60411,7663,0,0
130,0,0,64893,7952,0,0
131,0,0,60409,8275,0,0
132,0,0,71751,7938,0,0
133,0,0,64305,7832,0,0
134,0,0,56761,7989,0,0
135,0,0,100463,7239,0,0
136,0,0,99205,7327,0,0
137,0,0,65886,7796,0,0
138,0,0,59386,9336,0,0
139,0,0,64525,7862,0,0
140,0,623,50837,8072,0,0
141,0,0,116033,6999,0,0
142,0,1226,66821,8004,0,0
143,0,0,46791,7143,0,0
144,0,0,59885,7626,0,43
145,0,0,57686,7377,0,0
146,0,0,112961,7099,0,0
147,0,0,42532,7156,0,0
148,0,0,123818,7353,0,0
149,0,0,101172,7392,0,0
