Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,64138,10534,0,0
1,2950,0,99416,10959,0,0
2,2950,0,107099,10861,0,0
3,2950,0,51728,10446,0,0
4,2950,0,62149,10809,0,0
5,2950,0,52865,10566,0,0
6,0,0,80409,8097,0,0
7,0,0,54905,7719,0,0
8,0,0,111910,7799,0,0
9,0,0,52446,7757,0,3
10,0,0,87441,8085,0,0
11,0,0,84485,7710,0,0
12,0,0,61532,8160,0,0
13,0,0,73135,7950,0,0
14,0,490,52658,8083,0,0
15,0,0,92772,7963,0,0
16,0,0,44682,7680,0,3
17,0,0,92566,7938,0,0
18,0,0,100036,7853,0,0
19,0,0,78436,8104,0,0
20,0,0,92845,7734,0,0
21,0,351,55752,7756,0,0
22,0,0,111205,7777,0,0
23,0,0,88076,7756,0,0
24,0,0,78303,7968,0,0
25,0,0,65429,7996,0,0
26,0,0,88014,7766,0,0
27,0,0,93430,7992,0,0
28,0,0,83947,7690,0,0
29,0,0,103424,7914,0,0
30,0,0,86507,8366,0,0
31,0,0,112398,7783,0,0
32,0,0,100165,7989,0,0
33,0,0,72464,8275,0,0
34,0,0,85958,7746,0,0
35,0,0,72841,7829,0,0
36,0,0,105287,7991,0,0
37,0,0,57811,7986,0,0
38,0,0,83132,8143,0,0
39,0,0,104828,8089,0,0
40,0,0,112855,7828,0,0
41,0,0,79320,7862,0,0
42,0,0,82372,8104,0,0
43,0,0,77469,7977,0,0
44,0,0,62405,8284,0,0
45,0,0,84405,7871,0,0
46,0,156,100591,7754,0,0
47,0,0,68962,8068,0,0
48,0,0,82517,8054,0,0
49,0,0,105092,7993,0,0
50,0,0,58502,7979,0,0
51,0,0,92730,7825,0,0
52,0,0,109325,7757,0,0
53,0,0,59907,8056,0,0
54,0,0,97296,7938,0,0
55,0,0,116989,7834,0,0
56,0,0,90973,8032,0,0
57,0,0,76075,7766,0,0
58,0,0,109918,7761,0,0
59,0,0,65773,8247,0,0
60,0,0,94201,7851,0,0
61,0,0,108172,7960,0,0
62,0,0,91719,8055,0,0
63,0,0,91026,8007,0,0
64,0,0,102286,7983,0,0
65,0,0,93503,7984,0,0
66,0,0,110090,7764,0,0
67,0,0,80056,7647,0,0
68,0,0,68570,7838,0,0
69,0,0,84809,8041,0,0
70,0,0,63310,8025,0,0
71,0,0,55804,7833,0,0
72,0,0,50433,7967,0,0
73,0,0,110592,7802,0,0
74,0,0,81416,7692,0,0
75,0,0,94287,7925,0,0
76,0,0,63051,8216,0,0
77,0,0,79748,7845,0,0
78,0,0,60134,7540,0,0
79,0,0,85739,7826,0,0
80,0,0,62784,8064,0,0
81,0,0,91042,8039,0,0
82,0,0,94334,7686,0,0
83,0,0,88500,7914,0,0
84,0,243,82419,8258,0,0
85,0,0,59926,8070,0,0
86,0,0,76337,7863,0,0
87,0,0,62016,7838,0,4
88,0,0,112937,7829,0,0
89,0,0,65832,7960,0,0
90,0,0,90955,8003,0,0
91,0,0,104388,7764,0,0
92,0,0,67371,8128,0,0
93,0,0,114441,7898,0,0
94,0,0,68317,7877,0,0
95,0,0,104777,7780,0,0
96,0,0,104834,8067,0,0
97,0,0,65887,7896,0,0
98,0,0,105705,7701,0,0
99,0,0,77090,8106,0,0
100,0,0,81460,8430,0,0
101,0,0,62650,8032,0,0
102,0,0,78810,8262,0,0
103,0,0,90252,7877,0,0
104,0,0,93549,7927,0,0
105,0,0,88445,7799,0,0
106,0,0,92318,7902,0,0
107,0,62,72228,7858,0,0
108,0,0,99750,7832,0,0
109,0,0,76374,7845,0,0
110,0,0,89992,7722,0,0
111,0,0,78466,7722,0,0
112,0,0,55024,7455,0,0
113,0,0,89602,7895,0,0
114,0,0,97576,7975,0,0
115,0,0,114818,7719,0,0
116,0,0,92006,7747,0,0
117,0,0,107241,7952,0,0
118,0,0,87062,7841,0,0
119,0,0,112655,7664,0,0
120,0,0,59124,7764,0,0
121,0,0,89161,7919,0,0
122,0,0,101304,7832,0,0
123,0,0,110699,7855,0,0
124,0,0,45180,7216,0,0
125,0,0,70758,8029,0,0
126,0,390,108498,7776,0,0
127,0,0,92612,7824,0,0
128,0,0,72557,7553,0,0
129,0,0,77020,8077,0,0
130,0,0,73589,8042,0,0
131,0,0,48093,8013,0,0
132,0,0,60311,7736,0,0
133,0,0,97833,7611,0,0
134,0,0,84609,7937,0,0
135,0,0,101547,7977,0,0
136,0,0,100151,8086,0,0
137,0,0,122491,7710,0,0
138,0,0,89189,7832,0,0
139,0,0,91326,8247,0,0
140,0,0,104028,7837,0,0
141,0,0,118692,7736,0,0
142,0,0,76546,7840,0,0
143,0,0,68343,8127,0,0
144,0,0,79420,7683,0,0
145,0,0,99966,7869,0,0
146,0,0,103922,7647,0,0
147,0,0,104326,7806,0,0
148,0,0,90411,7911,0,0
149,0,0,86939,7957,0,0
