OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.1.1,10.1.1.112,0,1,10.1.1.1,10.1.1.112,5,5.004,301.537,1
10.1.1.2,10.1.1.18,0,1,10.1.1.2,10.1.1.18,3,5.005,298.075,1
10.1.1.4,10.1.1.169,0,1,10.1.1.4,10.1.1.169,7,5.005,302.415,1
10.1.1.3,10.1.1.143,0,1,10.1.1.3,10.1.1.143,5,5.007,292.58,1
10.1.1.6,10.1.1.28,0,1,10.1.1.6,10.1.1.28,7,5.009,293.485,1
10.1.1.5,10.1.1.62,0,1,10.1.1.5,10.1.1.62,6,5.01,303.663,1
10.1.1.5,10.1.1.62,0,2,10.1.1.5,10.1.1.62,0,5.241,-1,0
10.1.1.1,10.1.1.112,0,2,10.1.1.1,10.1.1.112,0,5.242,-1,0
10.1.1.3,10.1.1.143,0,2,10.1.1.3,10.1.1.143,0,5.245,-1,0
10.1.1.6,10.1.1.28,0,2,10.1.1.6,10.1.1.28,0,5.246,-1,0
10.1.1.4,10.1.1.169,0,2,10.1.1.4,10.1.1.169,0,5.249,-1,0
10.1.1.84,10.1.1.13,0,1,10.1.1.84,10.1.1.13,1,5.29743,7.30811,1
10.1.1.6,10.1.1.28,0,3,10.1.1.6,10.1.1.28,0,5.643,-1,0
10.1.1.5,10.1.1.62,0,3,10.1.1.5,10.1.1.62,0,5.644,-1,0
10.1.1.3,10.1.1.143,0,3,10.1.1.3,10.1.1.143,0,5.645,-1,0
10.1.1.4,10.1.1.169,0,3,10.1.1.4,10.1.1.169,0,5.648,-1,0
10.1.1.2,10.1.1.18,0,2,10.1.1.2,10.1.1.18,0,5.801,-1,0
10.1.1.5,10.1.1.62,0,4,10.1.1.5,10.1.1.62,0,6.2,-1,0
10.1.1.4,10.1.1.169,0,4,10.1.1.4,10.1.1.169,0,6.204,-1,0
10.1.1.6,10.1.1.28,0,4,10.1.1.6,10.1.1.28,0,6.204,-1,0
10.1.1.64,10.1.1.132,0,1,10.1.1.64,10.1.1.132,4,6.24433,313.169,1
10.1.1.2,10.1.1.18,0,3,10.1.1.2,10.1.1.18,0,6.303,-1,0
10.1.1.132,10.1.1.141,0,1,10.1.1.132,10.1.1.141,1,6.35199,9.98388,1
10.1.1.149,10.1.1.19,0,1,10.1.1.149,10.1.1.19,8,6.38726,201.029,1
10.1.1.3,10.1.1.143,0,4,10.1.1.3,10.1.1.143,0,6.403,-1,0
10.1.1.79,10.1.1.169,0,1,10.1.1.79,10.1.1.169,0,6.44221,-1,0
10.1.1.132,10.1.1.146,0,2,10.1.1.132,10.1.1.146,3,6.49887,116.129,1
10.1.1.6,10.1.1.28,0,5,10.1.1.6,10.1.1.28,0,6.509,-1,0
10.1.1.21,10.1.1.2,0,1,10.1.1.21,10.1.1.2,0,6.69424,174.588,1
10.1.1.21,10.1.1.181,0,2,10.1.1.21,10.1.1.181,5,6.7056,233.333,1
10.1.1.2,10.1.1.18,0,4,10.1.1.2,10.1.1.18,0,6.708,-1,0
10.1.1.135,10.1.1.75,0,1,10.1.1.135,10.1.1.75,2,6.74354,165.632,1
10.1.1.72,10.1.1.95,0,1,10.1.1.72,10.1.1.95,4,6.82153,60.3952,1
10.1.1.26,10.1.1.30,0,1,10.1.1.26,10.1.1.30,1,6.84005,7.09971,1
10.1.1.6,10.1.1.28,0,6,10.1.1.6,10.1.1.28,0,6.9,-1,0
10.1.1.3,10.1.1.143,0,5,10.1.1.3,10.1.1.143,0,6.907,-1,0
10.1.1.133,10.1.1.2,0,1,10.1.1.133,10.1.1.2,5,6.92022,10.0609,1
10.1.1.169,10.1.1.48,0,1,10.1.1.169,10.1.1.48,1,6.92072,8.88412,1
10.1.1.5,10.1.1.62,0,5,10.1.1.5,10.1.1.62,0,6.93,-1,0
10.1.1.169,10.1.1.107,0,2,10.1.1.169,10.1.1.107,5,6.9622,27.2858,1
10.1.1.48,10.1.1.107,0,1,10.1.1.48,10.1.1.107,5,7.0936,309.656,1
10.1.1.3,10.1.1.143,0,6,10.1.1.3,10.1.1.143,0,7.109,-1,0
10.1.1.141,10.1.1.96,0,1,10.1.1.141,10.1.1.96,0,7.18168,-1,0
10.1.1.107,10.1.1.81,0,1,10.1.1.107,10.1.1.81,1,7.20004,308.435,1
10.1.1.165,10.1.1.169,0,1,10.1.1.165,10.1.1.169,3,7.21603,78.186,1
10.1.1.41,10.1.1.140,0,1,10.1.1.41,10.1.1.140,1,7.24026,209.552,1
10.1.1.124,10.1.1.172,0,1,10.1.1.124,10.1.1.172,0,7.24098,11.9344,1
10.1.1.41,10.1.1.54,0,2,10.1.1.41,10.1.1.54,4,7.25067,166.728,1
10.1.1.107,10.1.1.47,0,2,10.1.1.107,10.1.1.47,4,7.2543,310.347,1
10.1.1.107,10.1.1.171,0,3,10.1.1.107,10.1.1.171,2,7.25585,20.8177,1
10.1.1.34,10.1.1.179,0,1,10.1.1.34,10.1.1.179,1,7.29676,8.65753,1
10.1.1.2,10.1.1.18,0,5,10.1.1.2,10.1.1.18,0,7.301,-1,0
10.1.1.84,10.1.1.129,0,2,10.1.1.84,10.1.1.129,3,7.31211,236.299,1
10.1.1.141,10.1.1.25,0,2,10.1.1.141,10.1.1.25,0,7.31819,171.291,1
10.1.1.107,10.1.1.25,0,4,10.1.1.107,10.1.1.25,1,7.35629,7.58415,1
10.1.1.31,10.1.1.140,0,1,10.1.1.31,10.1.1.140,0,7.36284,7.36591,1
10.1.1.146,10.1.1.143,0,1,10.1.1.146,10.1.1.143,0,7.36715,-1,0
10.1.1.50,10.1.1.105,0,1,10.1.1.50,10.1.1.105,1,7.40645,245.156,1
10.1.1.49,10.1.1.100,0,1,10.1.1.49,10.1.1.100,1,7.41576,8.4314,1
10.1.1.141,10.1.1.105,0,3,10.1.1.141,10.1.1.105,1,7.43343,78.8474,1
10.1.1.21,10.1.1.138,0,3,10.1.1.21,10.1.1.138,1,7.43361,277.213,1
10.1.1.192,10.1.1.105,0,1,10.1.1.192,10.1.1.105,1,7.43682,262.132,1
10.1.1.81,10.1.1.107,0,1,10.1.1.81,10.1.1.107,1,7.44313,308.435,1
10.1.1.49,10.1.1.35,0,2,10.1.1.49,10.1.1.35,6,7.47664,239.975,1
10.1.1.2,10.1.1.18,0,6,10.1.1.2,10.1.1.18,0,7.508,-1,0
10.1.1.99,10.1.1.64,0,1,10.1.1.99,10.1.1.64,3,7.51384,217.17,1
10.1.1.47,10.1.1.25,0,1,10.1.1.47,10.1.1.25,6,7.52306,200.032,1
10.1.1.123,10.1.1.18,0,1,10.1.1.123,10.1.1.18,4,7.53951,11.3491,1
10.1.1.138,10.1.1.18,0,1,10.1.1.138,10.1.1.18,2,7.54105,251.518,1
10.1.1.129,10.1.1.13,0,1,10.1.1.129,10.1.1.13,6,7.54331,308.951,1
10.1.1.49,10.1.1.43,0,3,10.1.1.49,10.1.1.43,0,7.56421,-1,0
10.1.1.49,10.1.1.166,0,4,10.1.1.49,10.1.1.166,5,7.56953,313.916,1
10.1.1.165,10.1.1.169,0,2,10.1.1.165,10.1.1.169,0,7.61303,-1,0
10.1.1.130,10.1.1.37,0,1,10.1.1.130,10.1.1.37,2,7.63137,10.3405,1
10.1.1.66,10.1.1.51,0,1,10.1.1.66,10.1.1.51,0,7.63323,7.71896,1
10.1.1.159,10.1.1.193,0,1,10.1.1.159,10.1.1.193,1,7.66728,9.36528,1
10.1.1.130,10.1.1.94,0,2,10.1.1.130,10.1.1.94,5,7.67019,189.158,1
10.1.1.78,10.1.1.33,0,2,10.1.1.78,10.1.1.33,1,7.67338,10.71,1
10.1.1.78,10.1.1.179,0,1,10.1.1.78,10.1.1.179,1,7.67499,222.235,1
10.1.1.109,10.1.1.147,0,1,10.1.1.109,10.1.1.147,0,7.73,7.73751,1
10.1.1.117,10.1.1.136,0,1,10.1.1.117,10.1.1.136,0,7.76162,-1,0
10.1.1.146,10.1.1.143,0,2,10.1.1.146,10.1.1.143,0,7.77015,-1,0
10.1.1.16,10.1.1.2,0,1,10.1.1.16,10.1.1.2,4,7.77433,234.131,1
10.1.1.161,10.1.1.107,0,1,10.1.1.161,10.1.1.107,3,7.79789,10.15,1
10.1.1.60,10.1.1.197,0,1,10.1.1.60,10.1.1.197,1,7.80113,21.7628,1
10.1.1.3,10.1.1.143,0,7,10.1.1.3,10.1.1.143,0,7.803,-1,0
10.1.1.2,10.1.1.18,0,7,10.1.1.2,10.1.1.18,0,7.806,-1,0
10.1.1.107,10.1.1.126,0,5,10.1.1.107,10.1.1.126,1,7.84143,7.91576,1
10.1.1.47,10.1.1.171,0,2,10.1.1.47,10.1.1.171,1,7.87523,7.97882,1
10.1.1.4,10.1.1.169,2,5,10.1.1.4,10.1.1.169,0,7.903,-1,0
10.1.1.104,10.1.1.3,0,1,10.1.1.104,10.1.1.3,3,7.92834,9.74591,1
10.1.1.123,10.1.1.18,0,2,10.1.1.123,10.1.1.18,0,7.93551,-1,0
10.1.1.49,10.1.1.166,0,5,10.1.1.49,10.1.1.166,0,7.96853,-1,0
10.1.1.26,10.1.1.181,0,2,10.1.1.26,10.1.1.181,1,8.08433,9.15753,1
10.1.1.81,10.1.1.143,0,2,10.1.1.81,10.1.1.143,1,8.08518,309.759,1
10.1.1.30,10.1.1.181,0,1,10.1.1.30,10.1.1.181,3,8.1,231.579,1
10.1.1.3,10.1.1.143,0,8,10.1.1.3,10.1.1.143,0,8.101,-1,0
10.1.1.121,10.1.1.161,1,1,10.1.1.121,10.1.1.161,2,8.19679,10.4627,1
10.1.1.88,10.1.1.44,0,1,10.1.1.88,10.1.1.44,4,8.26377,309.859,1
10.1.1.157,10.1.1.62,0,1,10.1.1.157,10.1.1.62,4,8.28705,35.6563,1
10.1.1.130,10.1.1.196,0,3,10.1.1.130,10.1.1.196,0,8.29073,8.30567,1
10.1.1.146,10.1.1.143,0,3,10.1.1.146,10.1.1.143,0,8.33115,-1,0
10.1.1.88,10.1.1.27,0,2,10.1.1.88,10.1.1.27,1,8.34667,267.538,1
10.1.1.34,10.1.1.200,0,2,10.1.1.34,10.1.1.200,2,8.34805,78.4079,1
10.1.1.159,10.1.1.36,0,2,10.1.1.159,10.1.1.36,3,8.35232,218.869,1
10.1.1.49,10.1.1.196,0,6,10.1.1.49,10.1.1.196,2,8.36066,168.036,1
10.1.1.159,10.1.1.196,0,3,10.1.1.159,10.1.1.196,1,8.37827,304.096,1
10.1.1.108,10.1.1.143,0,1,10.1.1.108,10.1.1.143,5,8.40917,289.121,1
10.1.1.46,10.1.1.30,0,1,10.1.1.46,10.1.1.30,0,8.41874,216.325,1
10.1.1.49,10.1.1.71,0,7,10.1.1.49,10.1.1.71,0,8.4314,8.46676,1
10.1.1.144,10.1.1.119,0,1,10.1.1.144,10.1.1.119,0,8.48428,-1,0
10.1.1.133,10.1.1.2,0,2,10.1.1.133,10.1.1.2,0,8.50473,-1,0
10.1.1.2,10.1.1.18,0,8,10.1.1.2,10.1.1.18,0,8.509,-1,0
10.1.1.1,10.1.1.112,0,3,10.1.1.1,10.1.1.112,0,8.51,-1,0
10.1.1.173,10.1.1.111,0,1,10.1.1.173,10.1.1.111,2,8.56863,56.0588,1
10.1.1.151,10.1.1.30,0,1,10.1.1.151,10.1.1.30,5,8.65565,148.262,1
10.1.1.34,10.1.1.35,0,3,10.1.1.34,10.1.1.35,4,8.66089,271.461,1
10.1.1.107,10.1.1.92,0,6,10.1.1.107,10.1.1.92,1,8.69615,248.803,1
10.1.1.92,10.1.1.143,0,1,10.1.1.92,10.1.1.143,3,8.70894,186.67,1
10.1.1.108,10.1.1.143,0,2,10.1.1.108,10.1.1.143,0,8.81117,-1,0
10.1.1.169,10.1.1.96,0,3,10.1.1.169,10.1.1.96,0,8.87242,-1,0
10.1.1.84,10.1.1.11,0,3,10.1.1.84,10.1.1.11,4,8.92703,246.471,1
10.1.1.105,10.1.1.57,0,1,10.1.1.105,10.1.1.57,0,8.93517,225.678,1
10.1.1.123,10.1.1.30,0,3,10.1.1.123,10.1.1.30,6,8.9361,312.453,1
10.1.1.105,10.1.1.161,0,2,10.1.1.105,10.1.1.161,3,8.94523,12.5132,1
10.1.1.141,10.1.1.89,0,5,10.1.1.141,10.1.1.89,4,9.1064,192.324,1
10.1.1.141,10.1.1.73,0,4,10.1.1.141,10.1.1.73,1,9.1084,9.58088,1
10.1.1.1,10.1.1.112,0,4,10.1.1.1,10.1.1.112,0,9.147,-1,0
10.1.1.92,10.1.1.189,0,2,10.1.1.92,10.1.1.189,0,9.16722,303.054,1
10.1.1.118,10.1.1.143,0,1,10.1.1.118,10.1.1.143,4,9.20356,50.2069,1
10.1.1.52,10.1.1.73,0,1,10.1.1.52,10.1.1.73,1,9.24201,9.35123,1
10.1.1.169,10.1.1.96,0,4,10.1.1.169,10.1.1.96,0,9.27042,-1,0
10.1.1.169,10.1.1.144,0,5,10.1.1.169,10.1.1.144,0,9.31826,-1,0
10.1.1.49,10.1.1.200,0,8,10.1.1.49,10.1.1.200,4,9.32132,98.5456,1
10.1.1.105,10.1.1.161,0,3,10.1.1.105,10.1.1.161,0,9.33823,-1,0
10.1.1.107,10.1.1.42,0,7,10.1.1.107,10.1.1.42,1,9.38544,308.45,1
10.1.1.71,10.1.1.28,0,1,10.1.1.71,10.1.1.28,2,9.41194,256.37,1
10.1.1.130,10.1.1.28,0,4,10.1.1.130,10.1.1.28,7,9.43516,251.847,1
10.1.1.111,10.1.1.28,0,1,10.1.1.111,10.1.1.28,5,9.46733,287.663,1
10.1.1.193,10.1.1.12,0,1,10.1.1.193,10.1.1.12,5,9.49623,235.225,1
10.1.1.6,10.1.1.28,0,7,10.1.1.6,10.1.1.28,0,9.503,-1,0
10.1.1.141,10.1.1.73,0,6,10.1.1.141,10.1.1.73,0,9.5074,-1,0
10.1.1.141,10.1.1.89,0,7,10.1.1.141,10.1.1.89,0,9.5134,-1,0
10.1.1.86,10.1.1.147,0,1,10.1.1.86,10.1.1.147,3,9.53659,304.614,1
10.1.1.111,10.1.1.182,0,2,10.1.1.111,10.1.1.182,0,9.54896,9.58364,1
10.1.1.78,10.1.1.35,0,3,10.1.1.78,10.1.1.35,5,9.56744,268.828,1
10.1.1.141,10.1.1.114,0,8,10.1.1.141,10.1.1.114,1,9.57677,10.546,1
10.1.1.123,10.1.1.181,0,4,10.1.1.123,10.1.1.181,2,9.57931,37.6045,1
10.1.1.71,10.1.1.43,0,2,10.1.1.71,10.1.1.43,0,9.62166,9.70726,1
10.1.1.10,10.1.1.100,0,1,10.1.1.10,10.1.1.100,5,9.63673,109.187,1
10.1.1.174,10.1.1.43,0,1,10.1.1.174,10.1.1.43,1,9.64294,9.89779,1
10.1.1.169,10.1.1.144,0,6,10.1.1.169,10.1.1.144,0,9.72026,-1,0
10.1.1.78,10.1.1.28,0,4,10.1.1.78,10.1.1.28,4,9.72946,251.364,1
10.1.1.156,10.1.1.130,4,1,10.1.1.156,10.1.1.130,4,9.74425,12.6898,1
10.1.1.96,10.1.1.143,0,1,10.1.1.96,10.1.1.143,3,9.75594,12.3686,1
10.1.1.55,10.1.1.63,0,1,10.1.1.55,10.1.1.63,1,9.76958,202.436,1
10.1.1.5,10.1.1.62,0,6,10.1.1.5,10.1.1.62,0,9.802,-1,0
10.1.1.121,10.1.1.89,0,2,10.1.1.121,10.1.1.89,0,9.82691,10.1601,1
10.1.1.13,10.1.1.12,0,1,10.1.1.13,10.1.1.12,3,9.86157,195.256,1
10.1.1.121,10.1.1.7,0,3,10.1.1.121,10.1.1.7,0,9.87859,30.2614,1
10.1.1.105,10.1.1.161,0,4,10.1.1.105,10.1.1.161,0,9.89923,-1,0
10.1.1.124,10.1.1.172,0,2,10.1.1.124,10.1.1.172,0,9.92005,-1,0
10.1.1.48,10.1.1.74,0,2,10.1.1.48,10.1.1.74,1,9.92889,10.2004,1
10.1.1.200,10.1.1.109,0,1,10.1.1.200,10.1.1.109,3,9.98502,128.503,1
10.1.1.134,10.1.1.89,0,1,10.1.1.134,10.1.1.89,1,9.98749,12.7976,1
10.1.1.68,10.1.1.134,0,1,10.1.1.68,10.1.1.134,0,10.0173,-1,0
10.1.1.104,10.1.1.60,0,2,10.1.1.104,10.1.1.60,1,10.0926,12.4553,1
10.1.1.121,10.1.1.62,0,4,10.1.1.121,10.1.1.62,3,10.1471,119,1
10.1.1.107,10.1.1.110,0,8,10.1.1.107,10.1.1.110,0,10.2001,308.283,1
10.1.1.48,10.1.1.143,0,3,10.1.1.48,10.1.1.143,3,10.2054,261.092,1
10.1.1.2,10.1.1.18,0,9,10.1.1.2,10.1.1.18,0,10.206,-1,0
10.1.1.41,10.1.1.30,1,3,10.1.1.41,10.1.1.30,4,10.2549,208.092,1
10.1.1.48,10.1.1.73,0,4,10.1.1.48,10.1.1.73,1,10.2607,10.3184,1
10.1.1.4,10.1.1.169,2,6,10.1.1.4,10.1.1.169,0,10.31,-1,0
10.1.1.54,10.1.1.75,0,1,10.1.1.54,10.1.1.75,4,10.3184,198.467,1
10.1.1.184,10.1.1.171,0,1,10.1.1.184,10.1.1.171,1,10.3762,11.1221,1
10.1.1.25,10.1.1.189,0,1,10.1.1.25,10.1.1.189,3,10.3769,173.136,1
10.1.1.41,10.1.1.30,1,4,10.1.1.41,10.1.1.30,0,10.378,-1,0
10.1.1.134,10.1.1.89,0,2,10.1.1.134,10.1.1.89,0,10.3945,-1,0
10.1.1.5,10.1.1.62,0,7,10.1.1.5,10.1.1.62,0,10.402,-1,0
10.1.1.52,10.1.1.171,0,2,10.1.1.52,10.1.1.171,0,10.4046,11.72,1
10.1.1.6,10.1.1.28,0,8,10.1.1.6,10.1.1.28,0,10.41,-1,0
10.1.1.68,10.1.1.134,0,2,10.1.1.68,10.1.1.134,0,10.4153,-1,0
10.1.1.147,10.1.1.33,0,1,10.1.1.147,10.1.1.33,0,10.489,10.946,1
10.1.1.141,10.1.1.146,0,9,10.1.1.141,10.1.1.146,0,10.546,-1,0
10.1.1.188,10.1.1.146,0,1,10.1.1.188,10.1.1.146,0,10.632,10.6488,1
10.1.1.168,10.1.1.18,0,1,10.1.1.168,10.1.1.18,7,10.7167,116.662,1
10.1.1.76,10.1.1.10,0,1,10.1.1.76,10.1.1.10,5,10.7461,152.984,1
10.1.1.40,10.1.1.26,0,1,10.1.1.40,10.1.1.26,3,10.8041,13.0973,1
10.1.1.52,10.1.1.126,0,3,10.1.1.52,10.1.1.126,1,10.815,11.0664,1
10.1.1.147,10.1.1.33,0,2,10.1.1.147,10.1.1.33,0,10.888,-1,0
10.1.1.2,10.1.1.18,0,10,10.1.1.2,10.1.1.18,0,10.901,-1,0
10.1.1.96,10.1.1.73,0,2,10.1.1.96,10.1.1.73,2,10.9013,296.719,1
10.1.1.80,10.1.1.18,0,1,10.1.1.80,10.1.1.18,3,10.9342,11.6834,1
10.1.1.134,10.1.1.89,0,3,10.1.1.134,10.1.1.89,0,10.9525,-1,0
10.1.1.5,10.1.1.62,0,8,10.1.1.5,10.1.1.62,0,11.003,-1,0
10.1.1.6,10.1.1.28,0,9,10.1.1.6,10.1.1.28,0,11.01,-1,0
10.1.1.26,10.1.1.145,0,3,10.1.1.26,10.1.1.145,5,11.0524,262.842,1
10.1.1.36,10.1.1.28,0,1,10.1.1.36,10.1.1.28,3,11.0967,243.675,1
10.1.1.149,10.1.1.68,2,2,10.1.1.149,10.1.1.68,5,11.1171,13.3822,1
10.1.1.184,10.1.1.126,0,2,10.1.1.184,10.1.1.126,1,11.1184,11.1814,1
10.1.1.166,10.1.1.113,0,1,10.1.1.166,10.1.1.113,0,11.1664,220.121,1
10.1.1.21,10.1.1.84,0,4,10.1.1.21,10.1.1.84,3,11.248,87.9528,1
10.1.1.173,10.1.1.111,0,2,10.1.1.173,10.1.1.111,0,11.3215,-1,0
10.1.1.193,10.1.1.9,0,2,10.1.1.193,10.1.1.9,0,11.3318,136.682,1
10.1.1.136,10.1.1.118,0,1,10.1.1.136,10.1.1.118,5,11.3679,11.5992,1
10.1.1.34,10.1.1.166,0,4,10.1.1.34,10.1.1.166,2,11.4045,176.468,1
