OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.1.1,10.1.1.112,0,1,10.1.1.1,10.1.1.112,16,5.004,296.264,1
10.1.1.2,10.1.1.18,0,1,10.1.1.2,10.1.1.18,9,5.005,297.879,1
10.1.1.4,10.1.1.169,0,1,10.1.1.4,10.1.1.169,11,5.005,300.353,1
10.1.1.3,10.1.1.143,0,1,10.1.1.3,10.1.1.143,22,5.007,300.671,1
10.1.1.6,10.1.1.28,0,1,10.1.1.6,10.1.1.28,16,5.009,300.242,1
10.1.1.5,10.1.1.62,0,1,10.1.1.5,10.1.1.62,7,5.01,300.685,1
10.1.1.5,10.1.1.62,0,2,10.1.1.5,10.1.1.62,0,5.241,-1,0
10.1.1.1,10.1.1.112,0,2,10.1.1.1,10.1.1.112,0,5.242,-1,0
10.1.1.2,10.1.1.18,0,2,10.1.1.2,10.1.1.18,0,5.242,-1,0
10.1.1.3,10.1.1.143,0,2,10.1.1.3,10.1.1.143,0,5.245,-1,0
10.1.1.6,10.1.1.28,0,2,10.1.1.6,10.1.1.28,0,5.246,-1,0
10.1.1.4,10.1.1.169,0,2,10.1.1.4,10.1.1.169,0,5.249,-1,0
10.1.1.6,10.1.1.28,0,3,10.1.1.6,10.1.1.28,0,5.64,-1,0
10.1.1.1,10.1.1.112,0,3,10.1.1.1,10.1.1.112,0,5.644,-1,0
10.1.1.3,10.1.1.143,0,3,10.1.1.3,10.1.1.143,0,5.645,-1,0
10.1.1.2,10.1.1.18,0,3,10.1.1.2,10.1.1.18,0,5.65,-1,0
10.1.1.5,10.1.1.62,0,3,10.1.1.5,10.1.1.62,0,5.65,-1,0
10.1.1.6,10.1.1.28,0,4,10.1.1.6,10.1.1.28,0,6.203,-1,0
10.1.1.5,10.1.1.62,0,4,10.1.1.5,10.1.1.62,0,6.204,-1,0
10.1.1.3,10.1.1.143,0,4,10.1.1.3,10.1.1.143,0,6.207,-1,0
10.1.1.119,10.1.1.50,0,1,10.1.1.119,10.1.1.50,3,6.30602,255.175,1
10.1.1.6,10.1.1.28,0,5,10.1.1.6,10.1.1.28,0,6.921,-1,0
10.1.1.5,10.1.1.62,0,5,10.1.1.5,10.1.1.62,0,6.923,-1,0
10.1.1.3,10.1.1.143,0,5,10.1.1.3,10.1.1.143,0,6.928,-1,0
10.1.1.23,10.1.1.169,0,1,10.1.1.23,10.1.1.169,3,7.029,263.758,1
10.1.1.165,10.1.1.118,0,1,10.1.1.165,10.1.1.118,4,7.07344,256.397,1
10.1.1.4,10.1.1.169,0,3,10.1.1.4,10.1.1.169,0,7.107,-1,0
10.1.1.1,10.1.1.112,0,4,10.1.1.1,10.1.1.112,0,7.108,-1,0
10.1.1.83,10.1.1.84,0,1,10.1.1.83,10.1.1.84,5,7.20395,89.5978,1
10.1.1.165,10.1.1.50,0,2,10.1.1.165,10.1.1.50,3,7.21876,304.341,1
10.1.1.1,10.1.1.83,1,5,10.1.1.1,10.1.1.83,3,7.24347,16.5625,1
10.1.1.129,10.1.1.13,0,1,10.1.1.129,10.1.1.13,2,7.24559,155.207,1
10.1.1.181,10.1.1.41,0,1,10.1.1.181,10.1.1.41,4,7.28673,119.373,1
10.1.1.2,10.1.1.18,0,4,10.1.1.2,10.1.1.18,0,7.309,-1,0
10.1.1.184,10.1.1.126,0,1,10.1.1.184,10.1.1.126,1,7.35999,59.5434,1
10.1.1.181,10.1.1.145,0,2,10.1.1.181,10.1.1.145,0,7.37568,7.37794,1
10.1.1.1,10.1.1.112,0,6,10.1.1.1,10.1.1.112,0,7.409,-1,0
10.1.1.50,10.1.1.143,0,1,10.1.1.50,10.1.1.143,5,7.46321,168.132,1
10.1.1.168,10.1.1.41,0,1,10.1.1.168,10.1.1.41,4,7.47969,296.997,1
10.1.1.50,10.1.1.118,0,2,10.1.1.50,10.1.1.118,1,7.50643,144.229,1
10.1.1.134,10.1.1.169,0,1,10.1.1.134,10.1.1.169,5,7.51151,139.254,1
10.1.1.50,10.1.1.192,0,3,10.1.1.50,10.1.1.192,5,7.53941,260.046,1
10.1.1.15,10.1.1.131,0,1,10.1.1.15,10.1.1.131,0,7.61165,7.63919,1
10.1.1.84,10.1.1.135,0,1,10.1.1.84,10.1.1.135,1,7.61994,279.302,1
10.1.1.131,10.1.1.1,0,1,10.1.1.131,10.1.1.1,4,7.67291,9.38674,1
10.1.1.1,10.1.1.112,0,7,10.1.1.1,10.1.1.112,0,7.702,-1,0
10.1.1.149,10.1.1.195,0,1,10.1.1.149,10.1.1.195,3,7.72479,88.407,1
10.1.1.76,10.1.1.10,0,1,10.1.1.76,10.1.1.10,5,7.72774,103.144,1
10.1.1.4,10.1.1.169,0,4,10.1.1.4,10.1.1.169,0,7.75,-1,0
10.1.1.41,10.1.1.112,0,1,10.1.1.41,10.1.1.112,1,7.77478,239.206,1
10.1.1.83,10.1.1.1,0,2,10.1.1.83,10.1.1.1,1,7.85344,16.7231,1
10.1.1.2,10.1.1.18,0,5,10.1.1.2,10.1.1.18,0,7.87,-1,0
10.1.1.5,10.1.1.62,0,6,10.1.1.5,10.1.1.62,0,7.907,-1,0
10.1.1.1,10.1.1.86,0,8,10.1.1.1,10.1.1.86,6,7.92662,30.3318,1
10.1.1.3,10.1.1.157,0,6,10.1.1.3,10.1.1.157,6,7.95356,16.7485,1
10.1.1.157,10.1.1.139,0,1,10.1.1.157,10.1.1.139,1,7.95501,106.266,1
10.1.1.2,10.1.1.18,0,6,10.1.1.2,10.1.1.18,0,8.101,-1,0
10.1.1.1,10.1.1.112,0,9,10.1.1.1,10.1.1.112,0,8.108,-1,0
10.1.1.76,10.1.1.10,0,2,10.1.1.76,10.1.1.10,0,8.12574,-1,0
10.1.1.4,10.1.1.169,0,5,10.1.1.4,10.1.1.169,0,8.201,-1,0
10.1.1.121,10.1.1.72,0,1,10.1.1.121,10.1.1.72,4,8.27586,53.1663,1
10.1.1.1,10.1.1.112,0,10,10.1.1.1,10.1.1.112,0,8.301,-1,0
10.1.1.195,10.1.1.76,2,1,10.1.1.195,10.1.1.76,4,8.35819,45.6638,1
10.1.1.19,10.1.1.62,0,1,10.1.1.19,10.1.1.62,13,8.36273,66.6115,1
10.1.1.40,10.1.1.116,0,1,10.1.1.40,10.1.1.116,0,8.36333,49.9533,1
10.1.1.89,10.1.1.57,0,1,10.1.1.89,10.1.1.57,4,8.37368,281.742,1
10.1.1.10,10.1.1.31,0,1,10.1.1.10,10.1.1.31,7,8.40856,12.7205,1
10.1.1.11,10.1.1.168,0,1,10.1.1.11,10.1.1.168,4,8.41307,13.7802,1
10.1.1.82,10.1.1.143,0,1,10.1.1.82,10.1.1.143,4,8.46393,87.5329,1
10.1.1.108,10.1.1.146,0,1,10.1.1.108,10.1.1.146,4,8.47487,32.6716,1
10.1.1.82,10.1.1.96,0,2,10.1.1.82,10.1.1.96,4,8.54388,57.2891,1
10.1.1.82,10.1.1.118,0,3,10.1.1.82,10.1.1.118,6,8.56774,257.489,1
10.1.1.82,10.1.1.162,0,4,10.1.1.82,10.1.1.162,1,8.5977,221.787,1
10.1.1.82,10.1.1.66,0,5,10.1.1.82,10.1.1.66,1,8.59994,190.435,1
10.1.1.107,10.1.1.126,0,1,10.1.1.107,10.1.1.126,2,8.62378,9.70354,1
10.1.1.90,10.1.1.96,0,1,10.1.1.90,10.1.1.96,1,8.65845,103.272,1
10.1.1.84,10.1.1.83,0,2,10.1.1.84,10.1.1.83,4,8.66698,89.4596,1
10.1.1.165,10.1.1.52,0,3,10.1.1.165,10.1.1.52,1,8.68912,8.84795,1
10.1.1.79,10.1.1.114,0,1,10.1.1.79,10.1.1.114,2,8.69139,25.0565,1
10.1.1.119,10.1.1.52,0,2,10.1.1.119,10.1.1.52,5,8.74047,296.356,1
10.1.1.188,10.1.1.51,0,1,10.1.1.188,10.1.1.51,1,8.76726,9.70534,1
10.1.1.188,10.1.1.162,0,2,10.1.1.188,10.1.1.162,6,8.79731,204.375,1
10.1.1.2,10.1.1.18,0,7,10.1.1.2,10.1.1.18,0,8.825,-1,0
10.1.1.82,10.1.1.136,0,6,10.1.1.82,10.1.1.136,5,8.85935,256.334,1
10.1.1.21,10.1.1.16,0,1,10.1.1.21,10.1.1.16,5,8.8849,153.487,1
10.1.1.2,10.1.1.18,0,8,10.1.1.2,10.1.1.18,0,8.906,-1,0
10.1.1.1,10.1.1.112,0,11,10.1.1.1,10.1.1.112,0,8.907,-1,0
10.1.1.115,10.1.1.41,0,1,10.1.1.115,10.1.1.41,0,8.93151,265.867,1
10.1.1.21,10.1.1.186,0,2,10.1.1.21,10.1.1.186,4,8.96875,273.938,1
10.1.1.150,10.1.1.67,0,1,10.1.1.150,10.1.1.67,1,9.01847,211.032,1
10.1.1.130,10.1.1.49,0,1,10.1.1.130,10.1.1.49,0,9.0327,10.0351,1
10.1.1.82,10.1.1.51,0,7,10.1.1.82,10.1.1.51,1,9.05058,9.26819,1
10.1.1.11,10.1.1.16,0,2,10.1.1.11,10.1.1.16,1,9.07156,71.8534,1
10.1.1.82,10.1.1.192,0,8,10.1.1.82,10.1.1.192,2,9.09672,9.48575,1
10.1.1.188,10.1.1.192,0,3,10.1.1.188,10.1.1.192,1,9.10422,9.27137,1
10.1.1.178,10.1.1.192,0,1,10.1.1.178,10.1.1.192,1,9.1144,9.38521,1
10.1.1.165,10.1.1.192,0,4,10.1.1.165,10.1.1.192,1,9.17662,9.27316,1
10.1.1.50,10.1.1.192,0,4,10.1.1.50,10.1.1.192,0,9.20231,-1,0
10.1.1.4,10.1.1.169,0,6,10.1.1.4,10.1.1.169,0,9.208,-1,0
10.1.1.2,10.1.1.18,0,9,10.1.1.2,10.1.1.18,0,9.209,-1,0
10.1.1.66,10.1.1.51,0,1,10.1.1.66,10.1.1.51,1,9.26435,11.3037,1
10.1.1.83,10.1.1.1,0,3,10.1.1.83,10.1.1.1,0,9.26706,-1,0
10.1.1.184,10.1.1.118,0,2,10.1.1.184,10.1.1.118,0,9.27542,94.5504,1
10.1.1.188,10.1.1.118,0,4,10.1.1.188,10.1.1.118,1,9.27611,267.283,1
10.1.1.7,10.1.1.62,0,1,10.1.1.7,10.1.1.62,5,9.28401,143.843,1
10.1.1.133,10.1.1.80,0,1,10.1.1.133,10.1.1.80,4,9.33462,23.4432,1
10.1.1.178,10.1.1.118,0,2,10.1.1.178,10.1.1.118,0,9.38721,68.04,1
10.1.1.1,10.1.1.112,0,12,10.1.1.1,10.1.1.112,0,9.401,-1,0
10.1.1.4,10.1.1.169,0,7,10.1.1.4,10.1.1.169,0,9.41,-1,0
10.1.1.130,10.1.1.49,0,2,10.1.1.130,10.1.1.49,0,9.4257,-1,0
10.1.1.50,10.1.1.73,0,5,10.1.1.50,10.1.1.73,1,9.53561,145.929,1
10.1.1.50,10.1.1.189,0,6,10.1.1.50,10.1.1.189,4,9.54574,60.0299,1
10.1.1.4,10.1.1.169,0,8,10.1.1.4,10.1.1.169,0,9.607,-1,0
10.1.1.188,10.1.1.126,0,5,10.1.1.188,10.1.1.126,1,9.6088,9.77114,1
10.1.1.151,10.1.1.97,0,1,10.1.1.151,10.1.1.97,3,9.61295,109.263,1
10.1.1.188,10.1.1.96,0,6,10.1.1.188,10.1.1.96,3,9.62403,267.332,1
10.1.1.132,10.1.1.60,0,1,10.1.1.132,10.1.1.60,4,9.65601,233.946,1
10.1.1.2,10.1.1.18,0,10,10.1.1.2,10.1.1.18,0,9.703,-1,0
10.1.1.1,10.1.1.112,0,13,10.1.1.1,10.1.1.112,0,9.707,-1,0
10.1.1.90,10.1.1.143,0,2,10.1.1.90,10.1.1.143,6,9.7074,12.3603,1
10.1.1.178,10.1.1.143,0,3,10.1.1.178,10.1.1.143,3,9.70753,304.13,1
10.1.1.162,10.1.1.126,0,1,10.1.1.162,10.1.1.126,5,9.70847,245.279,1
10.1.1.188,10.1.1.143,0,7,10.1.1.188,10.1.1.143,1,9.71534,38.2447,1
10.1.1.6,10.1.1.28,0,6,10.1.1.6,10.1.1.28,0,9.722,-1,0
10.1.1.76,10.1.1.10,0,3,10.1.1.76,10.1.1.10,0,9.75245,-1,0
10.1.1.109,10.1.1.187,0,1,10.1.1.109,10.1.1.187,0,9.781,9.88769,1
10.1.1.154,10.1.1.147,0,1,10.1.1.154,10.1.1.147,5,9.79789,12.6006,1
10.1.1.5,10.1.1.62,0,7,10.1.1.5,10.1.1.62,0,9.808,-1,0
10.1.1.50,10.1.1.143,0,7,10.1.1.50,10.1.1.143,0,9.83229,-1,0
10.1.1.108,10.1.1.114,0,2,10.1.1.108,10.1.1.114,3,9.89047,241.104,1
10.1.1.2,10.1.1.18,0,11,10.1.1.2,10.1.1.18,0,9.9,-1,0
10.1.1.147,10.1.1.109,0,1,10.1.1.147,10.1.1.109,3,9.90034,10.7895,1
10.1.1.3,10.1.1.143,0,7,10.1.1.3,10.1.1.143,0,9.903,-1,0
10.1.1.84,10.1.1.83,0,3,10.1.1.84,10.1.1.83,0,9.90602,-1,0
10.1.1.121,10.1.1.23,0,2,10.1.1.121,10.1.1.23,1,9.91906,12.0349,1
10.1.1.23,10.1.1.105,0,2,10.1.1.23,10.1.1.105,3,9.94299,143.725,1
10.1.1.90,10.1.1.118,0,3,10.1.1.90,10.1.1.118,1,9.96351,11.1795,1
10.1.1.1,10.1.1.112,0,14,10.1.1.1,10.1.1.112,0,10.004,-1,0
10.1.1.60,10.1.1.132,0,1,10.1.1.60,10.1.1.132,1,10.0179,232.238,1
10.1.1.2,10.1.1.18,0,12,10.1.1.2,10.1.1.18,0,10.11,-1,0
10.1.1.4,10.1.1.169,0,9,10.1.1.4,10.1.1.169,0,10.203,-1,0
10.1.1.195,10.1.1.76,2,2,10.1.1.195,10.1.1.76,0,10.2574,-1,0
10.1.1.1,10.1.1.112,0,15,10.1.1.1,10.1.1.112,0,10.305,-1,0
10.1.1.16,10.1.1.4,0,1,10.1.1.16,10.1.1.4,8,10.3051,236.553,1
10.1.1.149,10.1.1.194,0,2,10.1.1.149,10.1.1.194,1,10.306,173.351,1
10.1.1.23,10.1.1.105,0,3,10.1.1.23,10.1.1.105,0,10.348,-1,0
10.1.1.198,10.1.1.195,0,1,10.1.1.198,10.1.1.195,5,10.3502,191.449,1
10.1.1.3,10.1.1.143,0,8,10.1.1.3,10.1.1.143,0,10.401,-1,0
10.1.1.39,10.1.1.175,0,1,10.1.1.39,10.1.1.175,0,10.4225,10.4259,1
10.1.1.40,10.1.1.16,0,2,10.1.1.40,10.1.1.16,1,10.4438,303.681,1
10.1.1.108,10.1.1.23,3,3,10.1.1.108,10.1.1.23,1,10.4904,149.381,1
10.1.1.62,10.1.1.7,0,1,10.1.1.62,10.1.1.7,5,10.5069,143.847,1
10.1.1.16,10.1.1.138,0,2,10.1.1.16,10.1.1.138,4,10.5116,209.144,1
10.1.1.3,10.1.1.194,0,9,10.1.1.3,10.1.1.194,0,10.5493,-1,0
10.1.1.5,10.1.1.62,0,8,10.1.1.5,10.1.1.62,0,10.604,-1,0
10.1.1.120,10.1.1.127,0,1,10.1.1.120,10.1.1.127,3,10.6465,15.5592,1
10.1.1.1,10.1.1.83,0,16,10.1.1.1,10.1.1.83,0,10.6935,-1,0
10.1.1.149,10.1.1.194,0,3,10.1.1.149,10.1.1.194,0,10.707,-1,0
10.1.1.169,10.1.1.23,0,1,10.1.1.169,10.1.1.23,1,10.76,263.188,1
10.1.1.165,10.1.1.184,0,5,10.1.1.165,10.1.1.184,5,10.7623,210.449,1
10.1.1.5,10.1.1.62,0,9,10.1.1.5,10.1.1.62,0,10.802,-1,0
10.1.1.108,10.1.1.169,0,4,10.1.1.108,10.1.1.169,1,10.8782,298.039,1
10.1.1.1,10.1.1.112,0,17,10.1.1.1,10.1.1.112,0,10.901,-1,0
10.1.1.66,10.1.1.52,0,2,10.1.1.66,10.1.1.52,1,10.9038,10.9864,1
10.1.1.4,10.1.1.169,0,10,10.1.1.4,10.1.1.169,0,10.904,-1,0
10.1.1.6,10.1.1.97,0,7,10.1.1.6,10.1.1.97,1,10.9223,98.2132,1
10.1.1.60,10.1.1.132,0,2,10.1.1.60,10.1.1.132,0,10.9306,-1,0
10.1.1.66,10.1.1.118,0,3,10.1.1.66,10.1.1.118,0,10.9567,11.053,1
10.1.1.83,10.1.1.5,0,4,10.1.1.83,10.1.1.5,3,10.96,313.615,1
10.1.1.26,10.1.1.181,0,1,10.1.1.26,10.1.1.181,0,10.9604,182.215,1
10.1.1.195,10.1.1.139,0,3,10.1.1.195,10.1.1.139,5,10.9846,45.7988,1
10.1.1.132,10.1.1.83,0,2,10.1.1.132,10.1.1.83,4,11.0393,242.726,1
10.1.1.23,10.1.1.1,0,4,10.1.1.23,10.1.1.1,4,11.0954,149.706,1
10.1.1.116,10.1.1.144,0,1,10.1.1.116,10.1.1.144,0,11.1391,11.3674,1
10.1.1.162,10.1.1.96,0,2,10.1.1.162,10.1.1.96,3,11.1517,213.277,1
10.1.1.139,10.1.1.195,0,1,10.1.1.139,10.1.1.195,0,11.1783,86.9523,1
10.1.1.1,10.1.1.112,0,18,10.1.1.1,10.1.1.112,0,11.2,-1,0
10.1.1.3,10.1.1.143,0,10,10.1.1.3,10.1.1.143,0,11.207,-1,0
10.1.1.45,10.1.1.173,0,1,10.1.1.45,10.1.1.173,1,11.2205,311.122,1
10.1.1.194,10.1.1.45,0,1,10.1.1.194,10.1.1.45,1,11.2218,292.584,1
10.1.1.173,10.1.1.101,0,1,10.1.1.173,10.1.1.101,1,11.2329,71.8654,1
10.1.1.62,10.1.1.87,0,2,10.1.1.62,10.1.1.87,2,11.2408,11.4149,1
10.1.1.139,10.1.1.87,0,2,10.1.1.139,10.1.1.87,4,11.2656,13.468,1
10.1.1.89,10.1.1.72,0,2,10.1.1.89,10.1.1.72,2,11.2675,224.103,1
10.1.1.87,10.1.1.62,0,1,10.1.1.87,10.1.1.62,0,11.3759,11.4491,1
10.1.1.129,10.1.1.13,0,2,10.1.1.129,10.1.1.13,0,11.4522,-1,0
10.1.1.60,10.1.1.132,1,3,10.1.1.60,10.1.1.132,0,11.4746,-1,0
10.1.1.15,10.1.1.181,0,2,10.1.1.15,10.1.1.181,4,11.577,11.8258,1
