OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.0.3,10.1.0.12,0,1,10.1.0.3,10.1.0.12,11,5.001,301.681,1
10.1.0.4,10.1.1.24,0,1,10.1.0.4,10.1.1.24,12,5.002,297.414,1
10.1.0.5,10.1.0.167,0,1,10.1.0.5,10.1.0.167,3,5.003,296.561,1
10.1.0.2,10.1.0.59,0,1,10.1.0.2,10.1.0.59,16,5.008,300.64,1
10.1.0.1,10.1.0.134,0,1,10.1.0.1,10.1.0.134,23,5.009,301.386,1
10.1.0.1,10.1.0.134,0,2,10.1.0.1,10.1.0.134,0,5.241,-1,0
10.1.0.3,10.1.0.12,0,2,10.1.0.3,10.1.0.12,0,5.241,-1,0
10.1.0.5,10.1.0.167,0,2,10.1.0.5,10.1.0.167,0,5.245,-1,0
10.1.0.4,10.1.1.24,0,2,10.1.0.4,10.1.1.24,0,5.247,-1,0
10.1.0.2,10.1.0.59,0,2,10.1.0.2,10.1.0.59,0,5.249,-1,0
10.1.0.1,10.1.0.134,0,3,10.1.0.1,10.1.0.134,0,5.64,-1,0
10.1.0.4,10.1.1.24,0,3,10.1.0.4,10.1.1.24,0,5.64,-1,0
10.1.0.3,10.1.0.12,0,3,10.1.0.3,10.1.0.12,0,5.649,-1,0
10.1.0.3,10.1.0.12,0,4,10.1.0.3,10.1.0.12,0,6.205,-1,0
10.1.0.1,10.1.0.134,0,4,10.1.0.1,10.1.0.134,0,6.206,-1,0
10.1.0.4,10.1.1.24,0,4,10.1.0.4,10.1.1.24,0,6.209,-1,0
10.1.0.3,10.1.0.12,0,5,10.1.0.3,10.1.0.12,0,6.92,-1,0
10.1.0.1,10.1.0.134,0,5,10.1.0.1,10.1.0.134,0,6.922,-1,0
10.1.0.4,10.1.1.24,0,5,10.1.0.4,10.1.1.24,0,6.926,-1,0
10.1.0.5,10.1.0.167,0,3,10.1.0.5,10.1.0.167,0,7.106,-1,0
10.1.0.2,10.1.0.59,0,3,10.1.0.2,10.1.0.59,0,7.107,-1,0
10.1.1.5,10.1.0.78,0,1,10.1.1.5,10.1.0.78,0,7.16082,7.1771,1
10.1.0.5,10.1.0.88,0,4,10.1.0.5,10.1.0.88,1,7.19329,10.5146,1
10.1.0.166,10.1.0.178,0,1,10.1.0.166,10.1.0.178,0,7.23084,7.25529,1
10.1.0.202,10.1.0.220,0,1,10.1.0.202,10.1.0.220,6,7.27596,243.39,1
10.1.0.202,10.1.0.144,0,2,10.1.0.202,10.1.0.144,4,7.27714,180.548,1
10.1.0.4,10.1.1.24,0,6,10.1.0.4,10.1.1.24,0,7.307,-1,0
10.1.0.1,10.1.0.134,0,6,10.1.0.1,10.1.0.134,0,7.308,-1,0
10.1.0.155,10.1.1.44,0,1,10.1.0.155,10.1.1.44,5,7.31979,37.6124,1
10.1.0.5,10.1.1.35,0,5,10.1.0.5,10.1.1.35,1,7.32453,10.2864,1
10.1.0.81,10.1.0.210,0,1,10.1.0.81,10.1.0.210,4,7.32461,126.787,1
10.1.0.202,10.1.0.46,0,3,10.1.0.202,10.1.0.46,6,7.34212,120.198,1
10.1.0.202,10.1.0.22,0,4,10.1.0.202,10.1.0.22,0,7.3854,263.474,1
10.1.0.240,10.1.0.183,0,1,10.1.0.240,10.1.0.183,1,7.39897,8.45225,1
10.1.0.2,10.1.0.59,0,4,10.1.0.2,10.1.0.59,0,7.403,-1,0
10.1.0.242,10.1.0.232,0,1,10.1.0.242,10.1.0.232,2,7.40828,8.3809,1
10.1.0.6,10.1.1.29,0,1,10.1.0.6,10.1.1.29,0,7.41,300.887,1
10.1.0.126,10.1.0.101,0,1,10.1.0.126,10.1.0.101,1,7.43473,9.44192,1
10.1.0.4,10.1.1.24,0,7,10.1.0.4,10.1.1.24,0,7.506,-1,0
10.1.0.3,10.1.0.154,0,6,10.1.0.3,10.1.0.154,4,7.57826,180.246,1
10.1.0.3,10.1.0.204,0,7,10.1.0.3,10.1.0.204,0,7.59804,281.625,1
10.1.1.32,10.1.1.4,0,1,10.1.1.32,10.1.1.4,2,7.62351,281.457,1
10.1.1.32,10.1.0.61,0,2,10.1.1.32,10.1.0.61,1,7.65124,7.68402,1
10.1.0.62,10.1.0.204,0,1,10.1.0.62,10.1.0.204,0,7.67699,61.1882,1
10.1.0.3,10.1.0.148,0,8,10.1.0.3,10.1.0.148,3,7.80078,299.494,1
10.1.0.62,10.1.0.148,0,2,10.1.0.62,10.1.0.148,3,7.80549,149.326,1
10.1.0.6,10.1.1.29,0,2,10.1.0.6,10.1.1.29,0,7.806,-1,0
10.1.0.4,10.1.1.24,0,8,10.1.0.4,10.1.1.24,0,7.907,-1,0
10.1.0.154,10.1.1.24,0,1,10.1.0.154,10.1.1.24,1,7.93694,276.62,1
10.1.0.154,10.1.0.145,0,2,10.1.0.154,10.1.0.145,1,7.96744,141.84,1
10.1.0.145,10.1.1.4,0,1,10.1.0.145,10.1.1.4,3,8.03374,319.975,1
10.1.0.145,10.1.0.154,0,2,10.1.0.145,10.1.0.154,1,8.03941,141.839,1
10.1.1.32,10.1.1.24,0,3,10.1.1.32,10.1.1.24,5,8.04567,128.406,1
10.1.0.7,10.1.0.154,0,1,10.1.0.7,10.1.0.154,3,8.08012,128.559,1
10.1.0.242,10.1.0.190,0,2,10.1.0.242,10.1.0.190,5,8.09577,176.202,1
10.1.0.2,10.1.0.59,0,5,10.1.0.2,10.1.0.59,0,8.104,-1,0
10.1.0.62,10.1.0.227,0,3,10.1.0.62,10.1.0.227,4,8.1161,19.2286,1
10.1.0.164,10.1.0.154,0,1,10.1.0.164,10.1.0.154,3,8.15374,151.344,1
10.1.0.190,10.1.0.159,0,1,10.1.0.190,10.1.0.159,2,8.16239,264.3,1
10.1.1.4,10.1.0.189,0,1,10.1.1.4,10.1.0.189,9,8.18572,31.0322,1
