Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,3347,3738,0,0
1,2950,0,4703,3363,0,0
2,2950,0,3282,3169,0,0
3,2950,0,4573,3254,0,0
4,2950,0,934,3196,0,0
5,2950,0,4871,3648,0,0
6,0,0,5952,1176,0,0
7,0,0,7059,2175,0,0
8,0,0,5831,3231,0,0
9,0,0,3154,1067,0,0
10,0,0,3230,638,0,0
11,0,0,5414,607,0,0
12,0,0,1763,488,0,0
13,0,0,5065,2552,0,0
14,0,0,3726,934,0,0
15,0,0,2776,206,0,0
16,0,0,2793,191,0,0
17,0,0,4338,301,0,0
18,0,0,5887,374,0,0
19,0,0,2483,1078,0,0
20,0,0,1306,263,0,0
21,0,0,1866,372,0,0
22,0,691,6937,740,0,0
23,0,0,3109,454,0,0
24,0,0,3406,278,0,0
25,0,0,2608,952,0,0
26,0,0,4733,492,0,0
27,0,0,4842,1897,0,0
28,0,0,4355,400,0,0
29,0,0,886,399,0,0
30,0,0,3593,262,0,0
31,0,0,3325,291,0,0
32,0,0,5890,2765,0,0
33,0,0,3459,313,0,0
34,0,0,3511,360,0,0
35,0,0,2578,813,0,0
36,0,0,3241,699,0,0
37,0,0,3019,408,0,0
38,0,0,3956,677,0,0
39,0,0,5724,827,0,0
40,0,0,4315,779,0,0
41,0,0,1185,352,0,0
42,0,0,5769,876,0,0
43,0,0,3588,350,0,0
44,0,0,2759,435,0,0
45,0,0,3368,297,0,0
46,0,0,4025,396,0,0
47,0,0,4198,344,0,0
48,0,940,6021,442,0,0
49,0,0,5334,450,0,0
50,0,0,3875,298,0,0
51,0,0,4596,363,0,0
52,0,0,4278,1196,0,0
53,0,0,5002,374,0,0
54,0,0,5729,532,0,0
55,0,0,5850,472,0,0
56,0,0,3002,373,0,0
57,0,0,3142,1026,0,0
58,0,0,5689,621,0,0
59,0,0,4540,706,0,0
60,0,0,2964,245,0,0
61,0,0,5827,610,0,0
62,0,0,4102,720,0,0
63,0,0,3662,566,0,0
64,0,550,4955,777,0,0
65,0,0,5697,670,0,0
66,0,0,2694,749,0,0
67,0,0,4312,325,0,0
68,0,0,4867,356,0,0
69,0,0,2436,197,0,0
70,0,0,4580,335,0,0
71,0,0,4757,589,0,0
72,0,0,4243,2757,0,0
73,0,0,5813,543,0,0
74,0,0,5532,2309,0,0
75,0,0,3419,363,0,0
76,0,0,3369,505,0,0
77,0,0,6042,832,0,0
78,0,0,4953,379,0,0
79,0,0,2755,271,0,0
80,0,0,4628,457,0,0
81,0,0,6145,757,0,0
82,0,0,5362,714,0,0
83,0,0,3807,732,0,0
84,0,0,4704,1201,0,0
85,0,0,3971,363,0,0
86,0,0,3718,332,0,0
87,0,0,4064,536,0,0
88,0,0,2889,594,0,0
89,0,0,3457,520,0,0
90,0,0,3398,302,0,0
91,0,0,1190,426,0,0
92,0,0,4001,248,0,0
93,0,0,2405,267,0,0
94,0,0,3605,410,0,0
95,0,0,3026,180,0,0
96,0,0,3771,308,0,0
97,0,0,4737,2316,0,0
98,0,0,5043,1498,0,0
99,0,0,4552,277,0,0
100,0,0,5481,674,0,0
101,0,0,1585,328,0,0
102,0,0,1782,682,0,0
103,0,0,4480,538,0,0
104,0,0,4119,805,0,0
105,0,0,4303,229,0,0
106,0,0,3665,530,0,0
107,0,0,6038,1111,0,0
108,0,0,4364,407,0,0
109,0,1360,5235,488,0,0
110,0,0,5851,682,0,0
111,0,0,5732,899,0,0
112,0,0,2681,973,0,0
113,0,0,3984,360,0,0
114,0,0,5378,700,0,0
115,0,0,4131,389,0,0
116,0,0,5413,1356,0,0
117,0,0,3542,2111,0,0
118,0,0,6197,564,0,0
119,0,0,5752,840,0,0
120,0,0,2940,740,0,0
121,0,0,3490,191,0,0
122,0,0,2314,329,0,0
123,0,0,4063,673,0,0
124,0,0,5870,549,0,0
125,0,0,5884,663,0,0
126,0,0,3661,436,0,0
127,0,0,5530,2408,0,0
128,0,0,4261,319,0,0
129,0,0,5373,528,0,0
130,0,0,4429,283,0,0
131,0,0,3945,414,0,0
132,0,0,5530,672,0,0
133,0,0,5901,1295,0,0
134,0,0,4190,235,0,0
135,0,0,4875,545,0,0
136,0,0,4065,223,0,0
137,0,0,3908,288,0,0
138,0,0,4133,502,0,0
139,0,0,4071,269,0,0
140,0,395,4416,243,0,0
141,0,0,6205,1144,0,0
142,0,0,4464,472,0,0
143,0,0,4360,554,0,0
144,0,0,6354,705,0,0
145,0,0,3772,186,0,0
146,0,0,3217,321,0,0
147,0,0,3749,1212,0,0
148,0,0,2834,437,0,0
149,0,334,5025,345,0,0
