Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,573,3160,0,0
1,2950,0,387,3152,0,0
2,2950,0,332,3132,0,0
3,2950,0,1162,3203,0,0
4,2950,0,714,3200,0,0
5,2950,0,1021,3200,0,0
6,0,0,815,226,0,0
7,0,0,1013,333,0,0
8,0,0,303,170,0,0
9,0,0,993,313,0,0
10,0,0,579,187,0,0
11,0,0,514,169,0,0
12,0,187,459,175,0,0
13,0,0,1554,261,0,0
14,0,0,1364,382,0,0
15,0,0,824,502,0,0
16,0,0,1108,256,0,0
17,0,0,1230,393,0,0
18,0,0,972,249,0,0
19,0,0,1364,199,0,0
20,0,0,1741,312,0,0
21,0,0,1760,385,0,0
22,0,0,1131,611,0,0
23,0,0,1216,213,0,0
24,0,0,316,183,0,0
25,0,0,961,224,0,0
26,0,0,1621,247,0,0
27,0,0,1527,293,0,0
28,0,0,674,289,0,0
29,0,333,1888,199,0,0
30,0,0,1779,234,0,0
31,0,0,1406,444,0,0
32,0,0,1215,224,0,0
33,0,0,670,246,0,0
34,0,0,651,197,0,0
35,0,0,1295,323,0,0
36,0,0,1753,270,0,0
37,0,0,790,252,0,0
38,0,0,728,256,0,0
39,0,0,759,229,0,0
40,0,0,1583,240,0,0
41,0,0,831,256,0,0
42,0,0,1008,469,0,0
43,0,0,796,289,0,0
44,0,0,1128,296,0,0
45,0,0,1030,342,0,0
46,0,190,548,216,0,0
47,0,0,445,193,0,0
48,0,0,46,160,0,0
49,0,0,1378,427,0,0
