OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.1.1,10.1.1.194,0,1,10.1.1.1,10.1.1.194,4,5,302.633,1
10.1.1.4,10.1.1.38,0,1,10.1.1.4,10.1.1.38,14,5.002,299.106,1
10.1.1.3,10.1.1.112,0,1,10.1.1.3,10.1.1.112,14,5.006,292.627,1
10.1.1.5,10.1.1.195,0,1,10.1.1.5,10.1.1.195,4,5.008,300.502,1
10.1.1.2,10.1.1.181,0,1,10.1.1.2,10.1.1.181,7,5.01,291.039,1
10.1.1.6,10.1.1.172,0,1,10.1.1.6,10.1.1.172,11,5.01,300.547,1
10.1.1.3,10.1.1.112,0,2,10.1.1.3,10.1.1.112,0,5.243,-1,0
10.1.1.5,10.1.1.195,0,2,10.1.1.5,10.1.1.195,0,5.244,-1,0
10.1.1.6,10.1.1.172,0,2,10.1.1.6,10.1.1.172,0,5.245,-1,0
10.1.1.4,10.1.1.38,0,2,10.1.1.4,10.1.1.38,0,5.246,-1,0
10.1.1.2,10.1.1.181,0,2,10.1.1.2,10.1.1.181,0,5.249,-1,0
10.1.1.1,10.1.1.194,0,2,10.1.1.1,10.1.1.194,0,5.25,-1,0
10.1.1.53,10.1.1.46,0,1,10.1.1.53,10.1.1.46,5,5.3151,283.186,1
10.1.1.2,10.1.1.181,0,3,10.1.1.2,10.1.1.181,0,5.641,-1,0
10.1.1.5,10.1.1.195,0,3,10.1.1.5,10.1.1.195,0,5.641,-1,0
10.1.1.1,10.1.1.194,0,3,10.1.1.1,10.1.1.194,0,5.642,-1,0
10.1.1.3,10.1.1.112,0,3,10.1.1.3,10.1.1.112,0,5.643,-1,0
10.1.1.6,10.1.1.172,0,3,10.1.1.6,10.1.1.172,0,5.646,-1,0
10.1.1.4,10.1.1.38,0,3,10.1.1.4,10.1.1.38,0,5.648,-1,0
10.1.1.90,10.1.1.15,0,1,10.1.1.90,10.1.1.15,1,5.69612,20.8458,1
10.1.1.6,10.1.1.172,0,4,10.1.1.6,10.1.1.172,0,6.2,-1,0
10.1.1.2,10.1.1.181,0,4,10.1.1.2,10.1.1.181,0,6.204,-1,0
10.1.1.4,10.1.1.38,0,4,10.1.1.4,10.1.1.38,0,6.204,-1,0
10.1.1.5,10.1.1.195,0,4,10.1.1.5,10.1.1.195,0,6.206,-1,0
10.1.1.3,10.1.1.112,0,4,10.1.1.3,10.1.1.112,0,6.207,-1,0
10.1.1.148,10.1.1.144,0,1,10.1.1.148,10.1.1.144,4,6.27906,154.084,1
10.1.1.133,10.1.1.150,0,1,10.1.1.133,10.1.1.150,2,6.28159,9.36633,1
10.1.1.167,10.1.1.44,0,1,10.1.1.167,10.1.1.44,4,6.32549,184.448,1
10.1.1.4,10.1.1.38,0,5,10.1.1.4,10.1.1.38,0,6.922,-1,0
10.1.1.3,10.1.1.112,0,5,10.1.1.3,10.1.1.112,0,6.925,-1,0
