Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,32160,10320,0,0
1,2950,0,50126,10600,0,0
2,2950,0,48133,10429,0,0
3,2950,0,105064,10948,0,0
4,2950,0,38488,10712,0,0
5,2950,0,42244,11222,0,0
6,0,0,60254,7937,0,0
7,0,93,57551,7832,0,0
8,0,0,49513,8211,0,0
9,0,0,49620,8191,0,0
10,0,0,23189,7264,0,0
11,0,0,59565,8291,0,0
12,0,0,103678,7935,0,0
13,0,0,69588,8159,0,0
14,0,0,47433,7987,0,0
15,0,0,116818,7997,0,0
16,0,0,50614,7494,0,0
17,0,0,44436,8311,0,0
18,0,0,83353,8348,0,0
19,0,0,47132,8335,0,0
20,0,0,43489,8236,0,0
21,0,0,56662,7845,0,0
22,0,0,72673,8247,0,0
23,0,0,75965,8435,0,0
24,0,0,111933,7853,0,0
25,0,0,96626,7956,0,0
26,0,0,110290,7949,0,0
27,0,0,45034,7669,0,0
28,0,0,63256,8093,0,0
29,0,0,74933,7876,0,0
30,0,0,74875,8304,0,0
31,0,0,123140,8601,0,0
32,0,0,123114,7883,0,0
33,0,0,62325,8019,0,0
34,0,0,66825,8061,0,0
35,0,0,52827,8346,0,0
36,0,0,117124,7904,0,0
37,0,0,48424,7878,0,0
38,0,0,55823,7827,0,0
39,0,0,118974,7939,0,0
40,0,0,64348,7918,0,0
41,0,0,34871,7336,0,0
42,0,0,59851,7888,0,0
43,0,0,47862,7750,0,0
44,0,0,50792,8043,0,0
45,0,0,54475,7837,0,0
46,0,0,58337,7724,0,0
47,0,0,113554,7910,0,0
48,0,0,42617,7987,0,0
49,0,0,34275,7603,0,0
50,0,0,62701,8209,0,0
51,0,0,58729,8049,0,0
52,0,0,34373,7980,0,0
53,0,0,62622,8178,0,0
54,0,0,59662,7975,0,0
55,0,0,57950,8060,0,0
56,0,0,63233,8182,0,0
57,0,0,52185,7712,0,0
58,0,0,121922,7936,0,0
59,0,0,75123,8342,0,0
60,0,0,34312,7314,0,0
61,0,0,65131,8163,0,0
62,0,0,67375,8106,0,0
63,0,0,51038,7815,0,0
64,0,0,62566,8120,0,0
65,0,0,60663,8022,0,0
66,0,0,69963,8176,0,0
67,0,1,125061,8020,0,0
68,0,0,38646,7843,0,0
69,0,0,58412,7976,0,0
70,0,0,49368,7958,0,0
71,0,0,40366,7699,0,0
72,0,0,123634,7979,0,0
73,0,0,112203,8142,0,0
74,0,0,51442,7958,0,0
75,0,0,47752,7690,0,0
76,0,0,38925,7938,0,0
77,0,0,32815,7537,0,0
78,0,0,64288,8154,0,0
79,0,0,107365,7848,0,0
80,0,0,119257,7859,0,0
81,0,0,56009,8031,0,0
82,0,0,46305,8519,0,0
83,0,0,47202,7542,0,0
84,0,2,124357,8087,0,1
85,0,0,84971,8243,0,0
86,0,0,103764,8199,0,0
87,0,0,46511,8136,0,0
88,0,0,51127,7925,0,0
89,0,0,88209,8261,0,0
90,0,0,39002,7978,0,0
91,0,0,116316,7850,0,0
92,0,0,46691,8590,0,0
93,0,0,56508,8048,0,0
94,0,0,52611,8109,0,0
95,0,0,52294,7790,0,0
96,0,0,64249,7818,0,0
97,0,0,50513,7947,0,0
98,0,0,111862,8072,0,0
99,0,0,105639,7819,0,0
100,0,0,52052,7819,0,0
101,0,0,115890,7815,0,0
102,0,0,42713,7704,0,0
103,0,0,123266,7998,0,0
104,0,0,52580,7876,0,0
105,0,0,116332,7828,0,0
106,0,0,128682,7961,0,0
107,0,0,58244,8273,0,0
108,0,0,45911,7977,0,0
109,0,0,73943,8410,0,0
110,0,0,41095,7710,0,0
111,0,0,112453,8007,0,0
112,0,0,52403,7970,0,0
113,0,0,59506,8060,0,0
114,0,0,51694,7866,0,0
115,0,0,121884,7998,0,0
116,0,0,123691,8025,0,0
117,0,0,114573,7955,0,0
118,0,0,106456,7843,0,0
119,0,0,54585,8326,0,0
120,0,0,103500,8500,0,0
121,0,0,60133,8169,0,0
122,0,0,48418,8095,0,0
123,0,0,61606,7967,0,0
124,0,0,48352,8266,0,0
125,0,0,59003,7713,0,0
126,0,0,71814,8371,0,0
127,0,0,117926,8016,0,0
128,0,0,58659,7826,0,0
129,0,0,54146,8082,0,0
130,0,0,69663,8263,0,0
131,0,0,60740,8392,0,0
132,0,0,56581,8004,0,0
133,0,0,51812,8272,0,0
134,0,0,50707,8195,0,0
135,0,0,107541,7867,0,0
136,0,0,104214,8052,0,0
137,0,0,58406,7899,0,0
138,0,0,45813,8309,0,0
139,0,0,70932,8310,0,0
140,0,23,41557,8288,0,0
141,0,0,116992,7855,0,0
142,0,212,68891,8290,0,0
143,0,0,51592,7987,0,0
144,0,0,64145,8090,0,0
145,0,0,52054,7700,0,0
146,0,0,113750,8080,0,0
147,0,0,49974,7735,0,0
148,0,0,124652,7992,0,0
149,0,0,104509,8103,0,0
