OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.0.1,10.1.1.22,0,1,10.1.0.1,10.1.1.22,4,5.001,293.862,1
10.1.0.3,10.1.1.100,0,1,10.1.0.3,10.1.1.100,3,5.004,300.462,1
10.1.0.4,10.1.1.165,0,1,10.1.0.4,10.1.1.165,8,5.004,301.644,1
10.1.0.6,10.1.0.65,0,1,10.1.0.6,10.1.0.65,12,5.004,301.431,1
10.1.0.5,10.1.0.149,0,1,10.1.0.5,10.1.0.149,5,5.006,303.079,1
10.1.0.2,10.1.0.40,0,1,10.1.0.2,10.1.0.40,6,5.01,298.427,1
10.1.0.4,10.1.1.165,0,2,10.1.0.4,10.1.1.165,0,5.24,-1,0
10.1.0.2,10.1.0.40,0,2,10.1.0.2,10.1.0.40,0,5.241,-1,0
10.1.0.5,10.1.0.149,0,2,10.1.0.5,10.1.0.149,0,5.242,-1,0
10.1.0.1,10.1.1.22,0,2,10.1.0.1,10.1.1.22,0,5.244,-1,0
10.1.0.6,10.1.0.65,0,2,10.1.0.6,10.1.0.65,0,5.245,-1,0
10.1.0.3,10.1.1.100,0,2,10.1.0.3,10.1.1.100,0,5.249,-1,0
10.1.0.2,10.1.0.40,0,3,10.1.0.2,10.1.0.40,0,5.641,-1,0
10.1.0.5,10.1.0.149,0,3,10.1.0.5,10.1.0.149,0,5.646,-1,0
10.1.0.4,10.1.1.165,0,3,10.1.0.4,10.1.1.165,0,5.647,-1,0
10.1.0.1,10.1.1.22,0,3,10.1.0.1,10.1.1.22,0,5.65,-1,0
10.1.0.6,10.1.0.65,0,3,10.1.0.6,10.1.0.65,0,5.65,-1,0
10.1.1.163,10.1.1.236,0,1,10.1.1.163,10.1.1.236,2,5.73761,8.74432,1
10.1.1.58,10.1.1.236,0,1,10.1.1.58,10.1.1.236,2,6.11591,9.31696,1
10.1.1.58,10.1.0.114,0,2,10.1.1.58,10.1.0.114,2,6.17334,9.31756,1
10.1.0.2,10.1.0.40,0,4,10.1.0.2,10.1.0.40,0,6.203,-1,0
10.1.0.4,10.1.1.165,0,4,10.1.0.4,10.1.1.165,0,6.203,-1,0
10.1.0.6,10.1.0.65,0,4,10.1.0.6,10.1.0.65,0,6.209,-1,0
10.1.1.58,10.1.1.186,0,3,10.1.1.58,10.1.1.186,4,6.24011,273.605,1
10.1.1.139,10.1.0.225,0,1,10.1.1.139,10.1.0.225,4,6.26891,16.4251,1
10.1.0.244,10.1.1.214,0,1,10.1.0.244,10.1.1.214,1,6.33311,9.32838,1
