OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.0.3,10.1.0.166,0,1,10.1.0.3,10.1.0.166,5,5.002,302.891,1
10.1.0.2,10.1.1.15,0,1,10.1.0.2,10.1.1.15,9,5.005,299.886,1
10.1.0.4,10.1.0.56,0,1,10.1.0.4,10.1.0.56,4,5.005,294.87,1
10.1.0.5,10.1.1.36,0,1,10.1.0.5,10.1.1.36,12,5.007,302.847,1
10.1.0.1,10.1.1.35,0,1,10.1.0.1,10.1.1.35,5,5.008,293.71,1
10.1.0.6,10.1.1.2,0,1,10.1.0.6,10.1.1.2,5,5.01,283.603,1
10.1.0.6,10.1.1.2,0,2,10.1.0.6,10.1.1.2,0,5.242,-1,0
10.1.0.1,10.1.1.35,0,2,10.1.0.1,10.1.1.35,0,5.243,-1,0
10.1.0.4,10.1.0.56,0,2,10.1.0.4,10.1.0.56,0,5.244,-1,0
10.1.0.3,10.1.0.166,0,2,10.1.0.3,10.1.0.166,0,5.247,-1,0
10.1.0.2,10.1.1.15,0,2,10.1.0.2,10.1.1.15,0,5.248,-1,0
10.1.0.5,10.1.1.36,0,2,10.1.0.5,10.1.1.36,0,5.25,-1,0
10.1.1.21,10.1.1.27,0,1,10.1.1.21,10.1.1.27,1,5.30595,6.49768,1
10.1.0.5,10.1.1.36,0,3,10.1.0.5,10.1.1.36,0,5.642,-1,0
10.1.0.6,10.1.1.2,0,3,10.1.0.6,10.1.1.2,0,5.642,-1,0
10.1.0.2,10.1.1.15,0,3,10.1.0.2,10.1.1.15,0,5.646,-1,0
10.1.0.3,10.1.0.166,0,3,10.1.0.3,10.1.0.166,0,5.646,-1,0
10.1.0.1,10.1.1.35,0,3,10.1.0.1,10.1.1.35,0,5.65,-1,0
10.1.0.149,10.1.0.146,0,1,10.1.0.149,10.1.0.146,4,5.72913,10.3788,1
10.1.0.108,10.1.1.40,0,1,10.1.0.108,10.1.1.40,1,5.77166,7.39356,1
10.1.0.240,10.1.1.19,0,1,10.1.0.240,10.1.1.19,3,5.78224,9.70198,1
10.1.0.108,10.1.0.22,0,2,10.1.0.108,10.1.0.22,5,5.85593,95.6587,1
10.1.0.1,10.1.1.35,0,4,10.1.0.1,10.1.1.35,0,6.002,-1,0
10.1.0.135,10.1.0.81,0,1,10.1.0.135,10.1.0.81,1,6.01314,7.176,1
10.1.0.108,10.1.0.148,0,3,10.1.0.108,10.1.0.148,2,6.15453,8.14456,1
10.1.0.5,10.1.1.36,0,4,10.1.0.5,10.1.1.36,0,6.201,-1,0
10.1.0.2,10.1.1.15,0,4,10.1.0.2,10.1.1.15,0,6.207,-1,0
10.1.0.6,10.1.1.2,0,4,10.1.0.6,10.1.1.2,0,6.209,-1,0
10.1.0.71,10.1.0.228,0,1,10.1.0.71,10.1.0.228,0,6.21095,19.2513,1
10.1.0.61,10.1.0.90,0,1,10.1.0.61,10.1.0.90,1,6.2621,6.61095,1
10.1.0.240,10.1.1.19,0,2,10.1.0.240,10.1.1.19,0,6.26295,-1,0
10.1.0.127,10.1.0.209,0,1,10.1.0.127,10.1.0.209,2,6.26491,7.44678,1
10.1.0.1,10.1.1.35,0,5,10.1.0.1,10.1.1.35,0,6.31,-1,0
10.1.0.253,10.1.0.8,0,1,10.1.0.253,10.1.0.8,1,6.40223,7.46781,1
10.1.0.94,10.1.0.99,0,1,10.1.0.94,10.1.0.99,2,6.40744,316.816,1
10.1.0.240,10.1.1.19,0,3,10.1.0.240,10.1.1.19,0,6.50395,-1,0
10.1.0.108,10.1.0.148,0,4,10.1.0.108,10.1.0.148,0,6.55553,-1,0
10.1.0.131,10.1.0.115,0,1,10.1.0.131,10.1.0.115,0,6.66031,6.70751,1
10.1.0.190,10.1.0.86,0,1,10.1.0.190,10.1.0.86,0,6.76851,196.083,1
10.1.0.1,10.1.1.35,0,6,10.1.0.1,10.1.1.35,0,6.807,-1,0
10.1.0.30,10.1.0.73,0,1,10.1.0.30,10.1.0.73,0,6.81589,6.91328,1
10.1.0.205,10.1.0.211,0,1,10.1.0.205,10.1.0.211,1,6.83225,6.88708,1
10.1.0.223,10.1.0.249,0,1,10.1.0.223,10.1.0.249,4,6.83907,258.482,1
10.1.0.108,10.1.1.16,0,5,10.1.0.108,10.1.1.16,0,6.84639,6.88261,1
10.1.0.6,10.1.1.2,0,5,10.1.0.6,10.1.1.2,0,6.921,-1,0
10.1.0.5,10.1.1.36,0,5,10.1.0.5,10.1.1.36,0,6.926,-1,0
10.1.0.2,10.1.1.15,0,5,10.1.0.2,10.1.1.15,0,6.927,-1,0
10.1.0.57,10.1.0.140,0,1,10.1.0.57,10.1.0.140,0,7.0002,309.578,1
10.1.0.94,10.1.1.36,0,2,10.1.0.94,10.1.1.36,12,7.04493,10.5459,1
10.1.0.121,10.1.0.255,0,1,10.1.0.121,10.1.0.255,1,7.13779,8.51894,1
