Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,4088,5323,0,0
1,2950,0,3469,4479,0,0
2,2950,0,1936,3146,0,0
3,2950,0,2221,3417,0,0
4,2950,0,857,3155,0,0
5,2950,0,2301,3193,0,0
6,0,0,2685,595,0,0
7,0,0,2000,318,0,0
8,0,0,3613,1497,0,0
9,0,497,4275,2049,0,0
10,0,0,286,182,0,0
11,0,0,1332,494,0,0
12,0,0,1481,446,0,0
13,0,0,2940,877,0,0
14,0,0,2700,1510,0,0
15,0,0,1792,671,0,0
16,0,0,1283,314,0,0
17,0,695,2872,348,0,0
18,0,0,3130,1783,0,0
19,0,0,2760,645,0,0
20,0,0,1520,859,0,0
21,0,0,3064,1317,0,0
22,0,0,2391,448,0,0
23,0,1244,3254,758,0,0
24,0,0,2234,794,0,0
25,0,0,2352,765,0,0
26,0,0,2399,292,0,0
27,0,0,2146,432,0,0
28,0,0,3522,2053,0,0
29,0,0,2985,1716,0,0
30,0,0,2479,408,0,0
31,0,0,3506,1745,0,0
32,0,0,669,163,0,0
33,0,0,683,181,0,0
34,0,0,2955,1239,0,0
35,0,0,1303,404,0,0
36,0,0,3427,948,0,0
37,0,2054,4786,1243,0,0
38,0,0,2577,1143,0,0
39,0,0,2224,339,0,0
40,0,0,2382,356,0,0
41,0,0,1997,489,0,0
42,0,0,2865,1055,0,0
43,0,0,1716,320,0,0
44,0,0,1081,300,0,0
45,0,0,535,197,0,0
46,0,740,2021,170,0,0
47,0,0,946,247,0,0
48,0,0,2945,1321,0,0
49,0,955,3235,381,0,0
