OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.0.1,10.1.1.35,0,1,10.1.0.1,10.1.1.35,7,5.004,287.959,1
10.1.0.6,10.1.1.2,0,1,10.1.0.6,10.1.1.2,8,5.004,301.662,1
10.1.0.2,10.1.1.15,0,1,10.1.0.2,10.1.1.15,12,5.006,295.524,1
10.1.0.4,10.1.0.56,0,1,10.1.0.4,10.1.0.56,1,5.007,286.505,1
10.1.0.3,10.1.0.166,0,1,10.1.0.3,10.1.0.166,5,5.01,290.306,1
10.1.0.5,10.1.1.36,0,1,10.1.0.5,10.1.1.36,12,5.01,303.768,1
10.1.0.4,10.1.0.56,0,2,10.1.0.4,10.1.0.56,0,5.241,-1,0
10.1.0.1,10.1.1.35,0,2,10.1.0.1,10.1.1.35,0,5.242,-1,0
10.1.0.2,10.1.1.15,0,2,10.1.0.2,10.1.1.15,0,5.246,-1,0
10.1.0.5,10.1.1.36,0,2,10.1.0.5,10.1.1.36,0,5.246,-1,0
10.1.0.3,10.1.0.166,0,2,10.1.0.3,10.1.0.166,0,5.247,-1,0
10.1.0.6,10.1.1.2,0,2,10.1.0.6,10.1.1.2,0,5.249,-1,0
10.1.0.3,10.1.0.166,0,3,10.1.0.3,10.1.0.166,0,5.41,-1,0
10.1.1.21,10.1.0.85,0,1,10.1.1.21,10.1.0.85,3,5.50897,13.9122,1
10.1.0.2,10.1.1.15,0,3,10.1.0.2,10.1.1.15,0,5.642,-1,0
10.1.0.1,10.1.1.35,0,3,10.1.0.1,10.1.1.35,0,5.643,-1,0
10.1.0.5,10.1.1.36,0,3,10.1.0.5,10.1.1.36,0,5.645,-1,0
10.1.0.6,10.1.1.2,0,3,10.1.0.6,10.1.1.2,0,5.647,-1,0
10.1.0.13,10.1.0.127,0,1,10.1.0.13,10.1.0.127,1,5.68485,7.70911,1
10.1.0.93,10.1.1.43,0,1,10.1.0.93,10.1.1.43,2,5.69444,7.97888,1
10.1.0.3,10.1.0.166,0,4,10.1.0.3,10.1.0.166,0,5.704,-1,0
10.1.0.2,10.1.1.15,0,4,10.1.0.2,10.1.1.15,0,6.2,-1,0
10.1.0.1,10.1.1.35,0,4,10.1.0.1,10.1.1.35,0,6.202,-1,0
10.1.0.226,10.1.0.167,0,1,10.1.0.226,10.1.0.167,5,6.24164,173.571,1
10.1.0.137,10.1.0.100,0,1,10.1.0.137,10.1.0.100,5,6.27998,42.1644,1
10.1.1.18,10.1.0.189,0,1,10.1.1.18,10.1.0.189,5,6.32113,26.815,1
10.1.1.18,10.1.0.89,0,2,10.1.1.18,10.1.0.89,0,6.35023,6.3924,1
10.1.1.21,10.1.0.243,0,2,10.1.1.21,10.1.0.243,1,6.35781,8.97372,1
10.1.0.228,10.1.0.33,0,1,10.1.0.228,10.1.0.33,1,6.44387,8.36042,1
10.1.0.5,10.1.1.36,0,4,10.1.0.5,10.1.1.36,0,6.502,-1,0
10.1.0.94,10.1.0.89,0,1,10.1.0.94,10.1.0.89,8,6.51979,290.303,1
10.1.0.98,10.1.0.79,0,1,10.1.0.98,10.1.0.79,5,6.56443,18.1091,1
10.1.0.145,10.1.0.124,0,1,10.1.0.145,10.1.0.124,5,6.64854,205.428,1
10.1.0.37,10.1.0.220,0,1,10.1.0.37,10.1.0.220,4,6.65299,303.406,1
