Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,47455,9200,737,0
1,2950,0,56247,11138,1466,7
2,2950,0,48418,14250,571,12
3,2950,0,53006,12598,683,6
4,2950,0,51058,11166,1282,21
5,2950,0,47094,13400,1041,16
6,0,0,77539,9658,0,0
7,0,0,40319,8548,0,16
8,0,0,67169,7307,0,0
9,0,0,62342,10074,0,6
10,0,0,44018,6441,0,5
11,0,0,46088,8241,0,18
12,0,0,52081,10748,0,12
13,0,0,59163,7999,0,0
14,0,0,74609,9981,0,0
15,0,0,65394,9192,0,0
16,0,0,49254,6637,0,0
17,0,0,41343,6100,0,6
18,0,0,40379,5923,0,3
19,0,0,48021,7651,0,9
20,0,0,46302,7069,0,19
21,0,0,87962,9731,0,0
22,0,0,78222,9874,0,0
23,0,0,38223,5398,0,0
24,0,0,45581,9075,0,0
25,0,0,56901,8817,0,4
26,0,0,70162,10690,0,4
27,0,0,45160,9123,0,6
28,0,0,91400,9504,0,0
29,0,0,45749,6905,0,8
30,0,0,78313,9877,0,0
31,0,0,47974,8696,0,12
32,0,0,53498,7525,0,2
33,0,0,81714,8512,0,0
34,0,0,64553,8646,0,0
35,0,0,78064,9479,0,0
36,0,0,64815,9979,0,5
37,0,0,76924,10536,0,0
38,0,0,91152,9562,0,0
39,0,0,43528,6170,0,8
40,0,0,38622,6496,0,0
41,0,0,68245,9145,0,0
42,0,0,68300,6919,0,0
43,0,0,47416,7228,0,0
44,0,0,85473,9617,0,0
45,0,0,100949,9020,0,0
46,0,0,73940,9336,0,0
47,0,0,76212,9998,0,0
48,0,0,40195,7615,0,8
49,0,0,84475,8488,0,0
50,0,0,68294,8777,0,0
51,0,0,76966,9771,0,0
52,0,0,72142,8876,0,0
53,0,0,65322,10735,0,22
54,0,0,53627,8676,0,50
55,0,16,64985,8122,0,0
56,0,0,70929,9597,0,0
57,0,0,58846,10857,0,18
58,0,0,58450,8620,0,0
59,0,0,87205,9799,0,0
60,0,0,66803,8947,0,0
61,0,0,74401,9626,0,1
62,0,0,98242,9731,0,0
63,0,0,81159,9606,0,2
64,0,0,79246,10107,0,0
65,0,0,46016,9048,0,8
66,0,0,55775,9790,0,6
67,0,0,78943,9564,0,0
68,0,0,49220,6763,0,9
69,0,0,52450,7946,0,71
70,0,0,48526,8888,0,14
71,0,0,51995,8615,0,0
72,0,0,60738,8606,0,0
73,0,0,49793,6968,0,10
74,0,0,60442,9829,0,9
75,0,0,88660,9825,0,0
76,0,0,47239,6904,0,5
77,0,0,58916,9349,0,2
78,0,0,75644,9043,0,0
79,0,0,81846,9608,0,0
80,0,0,50387,8847,0,3
81,0,0,71987,10090,0,0
82,0,0,55855,9501,0,0
83,0,0,77310,8052,0,0
84,0,0,86052,8989,0,0
85,0,0,53405,8682,0,18
86,0,0,40303,6575,0,7
87,0,0,50079,6589,0,0
88,0,0,66060,10427,0,0
89,0,0,77548,9575,0,0
90,0,0,47876,8961,0,4
91,0,0,43076,5968,0,7
92,0,0,67033,10641,0,10
93,0,0,57009,10783,0,0
94,0,0,64145,9045,0,2
95,0,0,42251,6649,0,17
96,0,0,52401,7955,0,14
97,0,0,81650,9473,0,0
98,0,0,69507,10120,0,0
99,0,0,58401,8490,0,4
100,0,0,85360,9627,0,0
101,0,0,81888,9624,0,0
102,0,0,34737,5271,0,19
103,0,0,87742,8455,0,0
104,0,0,53532,7196,0,0
105,0,0,44650,5961,0,0
106,0,0,51974,8464,0,18
107,0,0,89217,9425,0,0
108,0,0,40925,6861,0,0
109,0,0,48367,7040,0,24
110,0,0,48713,8893,0,1
111,0,0,83644,8645,0,0
112,0,0,89158,8460,0,0
113,0,0,95744,9042,0,0
114,0,0,80201,9879,0,0
115,0,0,41845,9862,0,43
116,0,0,69427,9725,0,0
117,0,0,74543,10137,0,0
118,0,0,44151,7259,0,17
119,0,0,83797,9779,0,0
120,0,0,85149,9423,0,0
121,0,0,71890,10719,0,0
122,0,0,49300,8138,0,7
123,0,0,75072,9023,0,0
124,0,0,48266,7062,0,7
125,0,0,43452,6374,0,13
126,0,0,77816,9485,0,0
127,0,0,89539,9842,0,0
128,0,0,61951,10534,0,1
129,0,0,75088,9812,0,0
130,0,0,66933,8745,0,0
131,0,0,90870,9468,0,0
132,0,0,42375,8934,0,2
133,0,0,90841,9586,0,0
134,0,0,45956,8893,0,5
135,0,0,39851,5592,0,5
136,0,0,48499,8989,0,24
137,0,0,78316,9658,0,0
138,0,0,69473,8965,0,0
139,0,0,71631,9789,0,0
140,0,0,57686,9713,0,13
141,0,0,40213,9120,0,21
142,0,0,81349,9808,0,0
143,0,0,51385,6792,0,0
144,0,0,79495,9702,0,0
145,0,0,89404,9527,0,0
146,0,0,54175,7570,0,0
147,0,0,85511,10097,0,0
148,0,0,85328,9611,0,0
149,0,0,83354,9256,0,0
150,0,0,81639,9888,0,0
151,0,0,49314,10683,0,32
152,0,0,42818,9317,0,22
153,0,0,52036,8814,0,0
154,0,0,76722,7729,0,0
155,0,0,94197,8565,0,0
156,0,0,48760,7987,0,21
157,0,0,46732,7802,0,8
158,0,0,80354,10107,0,0
159,0,0,49989,7171,0,26
160,0,0,40150,7114,0,5
161,0,0,60761,8247,0,0
162,0,0,49094,8851,0,10
163,0,0,63896,7388,0,0
164,0,0,85448,9422,0,0
