OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.1.6,10.1.1.18,0,1,10.1.1.6,10.1.1.18,9,5.002,250.852,1
10.1.1.5,10.1.1.10,0,1,10.1.1.5,10.1.1.10,8,5.005,251.962,1
10.1.1.1,10.1.1.24,0,1,10.1.1.1,10.1.1.24,3,5.007,271.652,1
10.1.1.4,10.1.1.47,0,1,10.1.1.4,10.1.1.47,11,5.007,256.705,1
10.1.1.2,10.1.1.50,0,1,10.1.1.2,10.1.1.50,6,5.009,255.744,1
10.1.1.1,10.1.1.24,0,2,10.1.1.1,10.1.1.24,0,5.24,-1,0
10.1.1.2,10.1.1.50,0,2,10.1.1.2,10.1.1.50,0,5.241,-1,0
10.1.1.6,10.1.1.18,0,2,10.1.1.6,10.1.1.18,0,5.242,-1,0
10.1.1.4,10.1.1.47,0,2,10.1.1.4,10.1.1.47,0,5.25,-1,0
10.1.1.5,10.1.1.10,0,2,10.1.1.5,10.1.1.10,0,5.25,-1,0
10.1.1.6,10.1.1.18,0,3,10.1.1.6,10.1.1.18,0,5.648,-1,0
10.1.1.2,10.1.1.50,0,3,10.1.1.2,10.1.1.50,0,5.65,-1,0
10.1.1.4,10.1.1.47,0,3,10.1.1.4,10.1.1.47,0,5.65,-1,0
10.1.1.5,10.1.1.10,0,3,10.1.1.5,10.1.1.10,0,5.65,-1,0
10.1.1.5,10.1.1.10,0,4,10.1.1.5,10.1.1.10,0,6.204,-1,0
10.1.1.2,10.1.1.50,0,4,10.1.1.2,10.1.1.50,0,6.205,-1,0
10.1.1.4,10.1.1.47,0,4,10.1.1.4,10.1.1.47,0,6.207,-1,0
10.1.1.6,10.1.1.18,0,4,10.1.1.6,10.1.1.18,0,6.207,-1,0
10.1.1.6,10.1.1.18,0,5,10.1.1.6,10.1.1.18,0,6.924,-1,0
10.1.1.2,10.1.1.50,0,5,10.1.1.2,10.1.1.50,0,6.925,-1,0
10.1.1.5,10.1.1.10,0,5,10.1.1.5,10.1.1.10,0,6.928,-1,0
10.1.1.4,10.1.1.47,0,5,10.1.1.4,10.1.1.47,0,6.929,-1,0
10.1.1.3,10.1.1.38,0,1,10.1.1.3,10.1.1.38,3,7.108,289.454,1
10.1.1.3,10.1.1.28,0,2,10.1.1.3,10.1.1.28,1,7.12034,19.1338,1
10.1.1.2,10.1.1.50,0,6,10.1.1.2,10.1.1.50,0,7.303,-1,0
10.1.1.1,10.1.1.24,0,3,10.1.1.1,10.1.1.24,0,7.308,-1,0
10.1.1.1,10.1.1.24,0,4,10.1.1.1,10.1.1.24,0,7.945,-1,0
10.1.1.2,10.1.1.50,0,7,10.1.1.2,10.1.1.50,0,8.27,-1,0
10.1.1.5,10.1.1.10,0,6,10.1.1.5,10.1.1.10,0,9.723,-1,0
10.1.1.6,10.1.1.18,0,6,10.1.1.6,10.1.1.18,0,9.725,-1,0
10.1.1.4,10.1.1.47,0,6,10.1.1.4,10.1.1.47,0,9.73,-1,0
10.1.1.1,10.1.1.24,0,5,10.1.1.1,10.1.1.24,0,10.746,-1,0
10.1.1.2,10.1.1.50,0,8,10.1.1.2,10.1.1.50,0,11.06,-1,0
10.1.1.6,10.1.1.18,0,7,10.1.1.6,10.1.1.18,0,15.4,-1,0
10.1.1.4,10.1.1.47,0,7,10.1.1.4,10.1.1.47,0,15.402,-1,0
10.1.1.5,10.1.1.10,0,7,10.1.1.5,10.1.1.10,0,15.409,-1,0
10.1.1.6,10.1.1.18,0,8,10.1.1.6,10.1.1.18,0,15.64,-1,0
10.1.1.4,10.1.1.47,0,8,10.1.1.4,10.1.1.47,0,15.646,-1,0
10.1.1.5,10.1.1.10,0,8,10.1.1.5,10.1.1.10,0,15.648,-1,0
10.1.1.6,10.1.1.18,0,9,10.1.1.6,10.1.1.18,0,16.042,-1,0
10.1.1.4,10.1.1.47,0,9,10.1.1.4,10.1.1.47,0,16.046,-1,0
10.1.1.5,10.1.1.10,0,9,10.1.1.5,10.1.1.10,0,16.046,-1,0
10.1.1.3,10.1.1.38,0,3,10.1.1.3,10.1.1.38,0,16.104,-1,0
10.1.1.3,10.1.1.28,0,4,10.1.1.3,10.1.1.28,0,16.1136,-1,0
10.1.1.1,10.1.1.24,0,6,10.1.1.1,10.1.1.24,0,16.401,-1,0
10.1.1.5,10.1.1.10,0,10,10.1.1.5,10.1.1.10,0,16.602,-1,0
10.1.1.6,10.1.1.18,0,10,10.1.1.6,10.1.1.18,0,16.606,-1,0
10.1.1.4,10.1.1.47,0,10,10.1.1.4,10.1.1.47,0,16.61,-1,0
10.1.1.1,10.1.1.24,0,7,10.1.1.1,10.1.1.24,0,16.646,-1,0
10.1.1.2,10.1.1.50,0,9,10.1.1.2,10.1.1.50,0,16.703,-1,0
10.1.1.2,10.1.1.50,0,10,10.1.1.2,10.1.1.50,0,16.949,-1,0
10.1.1.1,10.1.1.24,0,8,10.1.1.1,10.1.1.24,0,17.043,-1,0
10.1.1.5,10.1.1.10,0,11,10.1.1.5,10.1.1.10,0,17.322,-1,0
10.1.1.4,10.1.1.47,0,11,10.1.1.4,10.1.1.47,0,17.329,-1,0
10.1.1.6,10.1.1.18,0,11,10.1.1.6,10.1.1.18,0,17.329,-1,0
10.1.1.2,10.1.1.50,0,11,10.1.1.2,10.1.1.50,0,17.348,-1,0
10.1.1.1,10.1.1.24,0,9,10.1.1.1,10.1.1.24,0,17.601,-1,0
10.1.1.2,10.1.1.50,0,12,10.1.1.2,10.1.1.50,0,17.901,-1,0
10.1.1.39,10.1.1.3,0,1,10.1.1.39,10.1.1.3,0,18.1232,18.1305,1
10.1.1.1,10.1.1.24,0,10,10.1.1.1,10.1.1.24,0,18.325,-1,0
10.1.1.2,10.1.1.50,0,13,10.1.1.2,10.1.1.50,0,18.627,-1,0
10.1.1.28,10.1.1.3,0,1,10.1.1.28,10.1.1.3,1,19.1325,19.1455,1
10.1.1.4,10.1.1.47,0,12,10.1.1.4,10.1.1.47,0,20.121,-1,0
10.1.1.5,10.1.1.10,0,12,10.1.1.5,10.1.1.10,0,20.122,-1,0
10.1.1.6,10.1.1.18,0,12,10.1.1.6,10.1.1.18,0,20.128,-1,0
10.1.1.1,10.1.1.24,0,11,10.1.1.1,10.1.1.24,0,21.122,-1,0
10.1.1.2,10.1.1.50,0,14,10.1.1.2,10.1.1.50,0,21.428,-1,0
10.1.1.3,10.1.1.38,0,5,10.1.1.3,10.1.1.38,0,24.509,-1,0
10.1.1.4,10.1.1.29,0,13,10.1.1.4,10.1.1.29,1,24.5348,25.5413,1
10.1.1.4,10.1.1.47,0,14,10.1.1.4,10.1.1.47,0,25.809,-1,0
10.1.1.5,10.1.1.10,0,13,10.1.1.5,10.1.1.10,0,25.81,-1,0
10.1.1.6,10.1.1.18,0,13,10.1.1.6,10.1.1.18,0,25.81,-1,0
10.1.1.4,10.1.1.47,0,15,10.1.1.4,10.1.1.47,0,26.043,-1,0
10.1.1.6,10.1.1.18,0,14,10.1.1.6,10.1.1.18,0,26.045,-1,0
10.1.1.5,10.1.1.10,0,14,10.1.1.5,10.1.1.10,0,26.047,-1,0
10.1.1.4,10.1.1.47,0,16,10.1.1.4,10.1.1.47,0,26.443,-1,0
10.1.1.5,10.1.1.10,0,15,10.1.1.5,10.1.1.10,0,26.443,-1,0
10.1.1.6,10.1.1.18,0,15,10.1.1.6,10.1.1.18,0,26.444,-1,0
10.1.1.1,10.1.1.24,0,12,10.1.1.1,10.1.1.24,0,26.801,-1,0
10.1.1.6,10.1.1.18,0,16,10.1.1.6,10.1.1.18,0,27.002,-1,0
10.1.1.5,10.1.1.10,0,16,10.1.1.5,10.1.1.10,0,27.003,-1,0
10.1.1.4,10.1.1.47,0,17,10.1.1.4,10.1.1.47,0,27.005,-1,0
10.1.1.1,10.1.1.24,0,13,10.1.1.1,10.1.1.24,0,27.041,-1,0
10.1.1.2,10.1.1.50,0,15,10.1.1.2,10.1.1.50,0,27.105,-1,0
10.1.1.2,10.1.1.50,0,16,10.1.1.2,10.1.1.50,0,27.349,-1,0
10.1.1.1,10.1.1.24,0,14,10.1.1.1,10.1.1.24,0,27.449,-1,0
10.1.1.6,10.1.1.18,0,17,10.1.1.6,10.1.1.18,0,27.721,-1,0
10.1.1.4,10.1.1.47,0,18,10.1.1.4,10.1.1.47,0,27.726,-1,0
10.1.1.5,10.1.1.10,0,17,10.1.1.5,10.1.1.10,0,27.729,-1,0
10.1.1.2,10.1.1.50,0,17,10.1.1.2,10.1.1.50,0,27.746,-1,0
10.1.1.1,10.1.1.24,0,15,10.1.1.1,10.1.1.24,0,28,-1,0
10.1.1.2,10.1.1.50,0,18,10.1.1.2,10.1.1.50,0,28.306,-1,0
10.1.1.1,10.1.1.24,0,16,10.1.1.1,10.1.1.24,0,28.721,-1,0
10.1.1.2,10.1.1.50,0,19,10.1.1.2,10.1.1.50,0,29.027,-1,0
10.1.1.4,10.1.1.47,0,19,10.1.1.4,10.1.1.47,0,30.521,-1,0
10.1.1.5,10.1.1.10,0,18,10.1.1.5,10.1.1.10,0,30.523,-1,0
10.1.1.6,10.1.1.18,0,18,10.1.1.6,10.1.1.18,0,30.526,-1,0
10.1.1.1,10.1.1.24,0,17,10.1.1.1,10.1.1.24,0,31.52,-1,0
10.1.1.2,10.1.1.50,0,20,10.1.1.2,10.1.1.50,0,31.825,-1,0
10.1.1.6,10.1.1.18,0,19,10.1.1.6,10.1.1.18,0,36.202,-1,0
10.1.1.4,10.1.1.47,0,20,10.1.1.4,10.1.1.47,0,36.21,-1,0
10.1.1.5,10.1.1.10,0,19,10.1.1.5,10.1.1.10,0,36.21,-1,0
10.1.1.6,10.1.1.18,0,20,10.1.1.6,10.1.1.18,0,36.444,-1,0
10.1.1.4,10.1.1.47,0,21,10.1.1.4,10.1.1.47,0,36.445,-1,0
10.1.1.5,10.1.1.10,0,20,10.1.1.5,10.1.1.10,0,36.446,-1,0
10.1.1.4,10.1.1.47,0,22,10.1.1.4,10.1.1.47,0,36.847,-1,0
10.1.1.6,10.1.1.18,0,21,10.1.1.6,10.1.1.18,0,36.849,-1,0
10.1.1.5,10.1.1.10,0,21,10.1.1.5,10.1.1.10,0,36.85,-1,0
10.1.1.1,10.1.1.24,0,18,10.1.1.1,10.1.1.24,0,37.207,-1,0
10.1.1.4,10.1.1.47,0,23,10.1.1.4,10.1.1.47,0,37.401,-1,0
10.1.1.5,10.1.1.10,0,22,10.1.1.5,10.1.1.10,0,37.405,-1,0
10.1.1.6,10.1.1.18,0,22,10.1.1.6,10.1.1.18,0,37.405,-1,0
10.1.1.1,10.1.1.24,0,19,10.1.1.1,10.1.1.24,0,37.445,-1,0
10.1.1.2,10.1.1.50,0,21,10.1.1.2,10.1.1.50,0,37.506,-1,0
10.1.1.2,10.1.1.50,0,22,10.1.1.2,10.1.1.50,0,37.75,-1,0
10.1.1.1,10.1.1.24,0,20,10.1.1.1,10.1.1.24,0,37.841,-1,0
10.1.1.5,10.1.1.10,0,23,10.1.1.5,10.1.1.10,0,38.121,-1,0
10.1.1.4,10.1.1.47,0,24,10.1.1.4,10.1.1.47,0,38.124,-1,0
10.1.1.6,10.1.1.18,0,23,10.1.1.6,10.1.1.18,0,38.125,-1,0
10.1.1.2,10.1.1.50,0,23,10.1.1.2,10.1.1.50,0,38.145,-1,0
10.1.1.1,10.1.1.24,0,21,10.1.1.1,10.1.1.24,0,38.405,-1,0
10.1.1.2,10.1.1.50,0,24,10.1.1.2,10.1.1.50,0,38.702,-1,0
10.1.1.1,10.1.1.24,0,22,10.1.1.1,10.1.1.24,0,39.125,-1,0
10.1.1.2,10.1.1.50,0,25,10.1.1.2,10.1.1.50,0,39.43,-1,0
10.1.1.5,10.1.1.10,0,24,10.1.1.5,10.1.1.10,0,40.92,-1,0
10.1.1.4,10.1.1.47,0,25,10.1.1.4,10.1.1.47,0,40.929,-1,0
10.1.1.6,10.1.1.18,0,24,10.1.1.6,10.1.1.18,0,40.93,-1,0
10.1.1.1,10.1.1.24,0,23,10.1.1.1,10.1.1.24,0,41.924,-1,0
10.1.1.2,10.1.1.50,0,26,10.1.1.2,10.1.1.50,0,42.229,-1,0
10.1.1.5,10.1.1.10,0,25,10.1.1.5,10.1.1.10,0,46.604,-1,0
10.1.1.6,10.1.1.18,0,25,10.1.1.6,10.1.1.18,0,46.604,-1,0
10.1.1.4,10.1.1.47,0,26,10.1.1.4,10.1.1.47,0,46.606,-1,0
10.1.1.6,10.1.1.18,0,26,10.1.1.6,10.1.1.18,0,46.842,-1,0
10.1.1.5,10.1.1.10,0,26,10.1.1.5,10.1.1.10,0,46.846,-1,0
10.1.1.4,10.1.1.47,0,27,10.1.1.4,10.1.1.47,0,46.849,-1,0
10.1.1.5,10.1.1.10,0,27,10.1.1.5,10.1.1.10,0,47.244,-1,0
10.1.1.6,10.1.1.18,0,27,10.1.1.6,10.1.1.18,0,47.244,-1,0
10.1.1.4,10.1.1.47,0,28,10.1.1.4,10.1.1.47,0,47.25,-1,0
10.1.1.1,10.1.1.24,0,24,10.1.1.1,10.1.1.24,0,47.609,-1,0
10.1.1.6,10.1.1.18,0,28,10.1.1.6,10.1.1.18,0,47.801,-1,0
10.1.1.4,10.1.1.47,0,29,10.1.1.4,10.1.1.47,0,47.805,-1,0
10.1.1.5,10.1.1.10,0,28,10.1.1.5,10.1.1.10,0,47.808,-1,0
10.1.1.1,10.1.1.24,0,25,10.1.1.1,10.1.1.24,0,47.843,-1,0
10.1.1.2,10.1.1.50,0,27,10.1.1.2,10.1.1.50,0,47.903,-1,0
10.1.1.2,10.1.1.50,0,28,10.1.1.2,10.1.1.50,0,48.144,-1,0
10.1.1.1,10.1.1.24,0,26,10.1.1.1,10.1.1.24,0,48.242,-1,0
10.1.1.5,10.1.1.10,0,29,10.1.1.5,10.1.1.10,0,48.522,-1,0
10.1.1.4,10.1.1.47,0,30,10.1.1.4,10.1.1.47,0,48.524,-1,0
10.1.1.6,10.1.1.18,0,29,10.1.1.6,10.1.1.18,0,48.528,-1,0
10.1.1.2,10.1.1.50,0,29,10.1.1.2,10.1.1.50,0,48.543,-1,0
10.1.1.1,10.1.1.24,0,27,10.1.1.1,10.1.1.24,0,48.8,-1,0
10.1.1.2,10.1.1.50,0,30,10.1.1.2,10.1.1.50,0,49.11,-1,0
10.1.1.1,10.1.1.24,0,28,10.1.1.1,10.1.1.24,0,49.523,-1,0
10.1.1.2,10.1.1.50,0,31,10.1.1.2,10.1.1.50,0,49.824,-1,0
10.1.1.6,10.1.1.18,0,30,10.1.1.6,10.1.1.18,0,51.321,-1,0
10.1.1.5,10.1.1.10,0,30,10.1.1.5,10.1.1.10,0,51.323,-1,0
10.1.1.4,10.1.1.47,0,31,10.1.1.4,10.1.1.47,0,51.327,-1,0
10.1.1.1,10.1.1.24,0,29,10.1.1.1,10.1.1.24,0,52.32,-1,0
10.1.1.2,10.1.1.50,0,32,10.1.1.2,10.1.1.50,0,52.628,-1,0
10.1.1.6,10.1.1.18,0,31,10.1.1.6,10.1.1.18,0,57.001,-1,0
10.1.1.5,10.1.1.10,0,31,10.1.1.5,10.1.1.10,0,57.006,-1,0
10.1.1.4,10.1.1.47,0,32,10.1.1.4,10.1.1.47,0,57.009,-1,0
10.1.1.5,10.1.1.10,0,32,10.1.1.5,10.1.1.10,0,57.242,-1,0
10.1.1.6,10.1.1.18,0,32,10.1.1.6,10.1.1.18,0,57.242,-1,0
10.1.1.4,10.1.1.47,0,33,10.1.1.4,10.1.1.47,0,57.244,-1,0
10.1.1.5,10.1.1.10,0,33,10.1.1.5,10.1.1.10,0,57.64,-1,0
10.1.1.6,10.1.1.18,0,33,10.1.1.6,10.1.1.18,0,57.64,-1,0
10.1.1.4,10.1.1.47,0,34,10.1.1.4,10.1.1.47,0,57.644,-1,0
10.1.1.1,10.1.1.24,0,30,10.1.1.1,10.1.1.24,0,58.01,-1,0
10.1.1.6,10.1.1.18,0,34,10.1.1.6,10.1.1.18,0,58.203,-1,0
10.1.1.4,10.1.1.47,0,35,10.1.1.4,10.1.1.47,0,58.207,-1,0
10.1.1.5,10.1.1.10,0,34,10.1.1.5,10.1.1.10,0,58.207,-1,0
10.1.1.1,10.1.1.24,0,31,10.1.1.1,10.1.1.24,0,58.248,-1,0
10.1.1.2,10.1.1.50,0,33,10.1.1.2,10.1.1.50,0,58.303,-1,0
10.1.1.2,10.1.1.50,0,34,10.1.1.2,10.1.1.50,0,58.55,-1,0
10.1.1.1,10.1.1.24,0,32,10.1.1.1,10.1.1.24,0,58.64,-1,0
10.1.1.6,10.1.1.18,0,35,10.1.1.6,10.1.1.18,0,58.92,-1,0
10.1.1.4,10.1.1.47,0,36,10.1.1.4,10.1.1.47,0,58.926,-1,0
10.1.1.5,10.1.1.10,0,35,10.1.1.5,10.1.1.10,0,58.927,-1,0
10.1.1.2,10.1.1.50,0,35,10.1.1.2,10.1.1.50,0,58.942,-1,0
10.1.1.1,10.1.1.24,0,33,10.1.1.1,10.1.1.24,0,59.2,-1,0
10.1.1.2,10.1.1.50,0,36,10.1.1.2,10.1.1.50,0,59.507,-1,0
10.1.1.1,10.1.1.24,0,34,10.1.1.1,10.1.1.24,0,59.93,-1,0
10.1.1.2,10.1.1.50,0,37,10.1.1.2,10.1.1.50,0,60.229,-1,0
10.1.1.5,10.1.1.10,0,36,10.1.1.5,10.1.1.10,0,61.723,-1,0
10.1.1.4,10.1.1.47,0,37,10.1.1.4,10.1.1.47,0,61.725,-1,0
10.1.1.6,10.1.1.18,0,36,10.1.1.6,10.1.1.18,0,61.73,-1,0
10.1.1.1,10.1.1.24,0,35,10.1.1.1,10.1.1.24,0,62.721,-1,0
