Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,5981,3316,0,0
1,2950,0,6525,3796,0,0
2,2950,0,6466,4329,0,0
3,2950,0,7006,3745,0,0
4,2950,0,4719,3348,0,0
5,2950,0,6639,3374,0,0
6,0,0,7869,443,0,0
7,0,0,8445,534,0,0
8,0,0,5638,365,0,0
9,0,0,8464,619,0,0
10,0,0,7540,696,0,0
11,0,0,6238,315,0,0
12,0,0,5267,252,0,0
13,0,0,6742,354,0,0
14,0,0,6167,361,0,0
15,0,0,4691,385,0,0
16,0,0,7217,831,0,0
17,0,0,6113,349,0,0
18,0,0,7311,570,0,0
19,0,0,5621,426,0,0
20,0,0,7763,1399,0,0
21,0,0,3766,363,0,0
22,0,0,6241,425,0,0
23,0,0,12805,366,0,0
24,0,0,7735,582,0,0
25,0,0,7239,369,0,0
26,0,0,5985,310,0,0
27,0,0,4243,229,0,0
28,0,0,8051,998,0,0
29,0,0,13176,421,0,0
30,0,0,5943,410,0,0
31,0,0,10457,399,0,0
32,0,0,6358,387,0,0
33,0,0,6534,529,0,0
34,0,0,5989,693,0,0
35,0,0,9966,335,0,0
36,0,0,6802,479,0,0
37,0,0,12224,432,0,0
38,0,0,6955,1527,0,0
39,0,0,8645,528,0,0
40,0,0,6545,453,0,0
41,0,195,6111,377,0,0
42,0,0,11864,362,0,0
43,0,0,11860,351,0,0
44,0,0,6989,386,0,0
45,0,0,6143,387,0,0
46,0,0,7724,387,0,0
47,0,0,5917,374,0,0
48,0,0,7404,428,0,0
49,0,0,5344,283,0,0
50,0,0,10659,439,0,0
51,0,0,4654,189,0,0
52,0,0,6058,345,0,0
53,0,0,6354,341,0,0
54,0,0,5656,288,0,0
55,0,0,12862,497,0,0
56,0,0,7506,602,0,0
57,0,0,7463,1318,0,0
58,0,0,7486,356,0,0
59,0,0,6939,869,0,0
60,0,0,10383,384,0,0
61,0,0,10386,403,0,0
62,0,0,8337,454,0,0
63,0,0,6038,367,0,0
64,0,0,12072,443,0,0
65,0,0,6484,443,0,0
66,0,0,6615,318,0,0
67,0,0,8340,286,0,0
68,0,0,8291,920,0,0
69,0,0,6283,513,0,0
70,0,0,8592,500,0,0
71,0,0,6934,561,0,0
72,0,0,7796,813,0,0
73,0,0,11574,346,0,0
74,0,0,6981,494,0,0
75,0,0,8881,426,0,0
76,0,0,6989,268,0,0
77,0,0,9336,459,0,0
78,0,0,7156,605,0,0
79,0,0,10598,658,0,0
80,0,0,13057,427,0,0
81,0,0,9300,918,0,0
82,0,0,7723,424,0,0
83,0,0,2694,161,0,0
84,0,0,6198,388,0,0
85,0,0,6820,291,0,0
86,0,0,8968,456,0,0
87,0,0,11063,376,0,0
88,0,0,7435,544,0,0
89,0,0,10717,466,0,0
90,0,0,6561,323,0,0
91,0,0,3981,260,0,0
92,0,0,12063,385,0,0
93,0,335,8118,305,0,0
94,0,0,7015,367,0,0
95,0,0,13018,403,0,0
96,0,0,6243,488,0,0
97,0,0,6056,366,0,0
98,0,0,5800,361,0,0
99,0,0,6711,1147,0,0
100,0,0,6380,440,0,0
101,0,0,6209,455,0,0
102,0,0,7113,306,0,0
103,0,0,12681,435,0,0
104,0,0,10324,517,0,0
105,0,0,10831,457,0,0
106,0,0,7623,537,0,0
107,0,0,9015,363,0,0
108,0,0,7925,686,0,0
109,0,0,5826,276,0,0
110,0,0,7203,514,0,0
111,0,0,9453,450,0,0
112,0,0,6576,331,0,0
113,0,0,7893,584,0,0
114,0,0,5093,187,0,0
115,0,0,11199,314,0,0
116,0,0,5538,394,0,0
117,0,0,6222,291,0,0
118,0,0,8694,761,0,0
119,0,0,8027,454,0,0
120,0,0,7276,278,0,0
121,0,0,10229,736,0,0
122,0,0,12135,406,0,0
123,0,0,9927,734,0,0
124,0,0,9962,571,0,0
125,0,0,7104,503,0,0
126,0,0,6246,281,0,0
127,0,703,9735,757,0,0
128,0,0,7069,408,0,0
129,0,0,8578,315,0,0
130,0,0,8910,576,0,0
131,0,0,8368,349,0,0
132,0,0,7561,355,0,0
133,0,0,8737,644,0,0
134,0,0,7394,460,0,0
135,0,0,5529,270,0,0
136,0,0,13054,442,0,0
137,0,0,7052,647,0,0
138,0,0,5678,349,0,0
139,0,0,7028,398,0,0
140,0,0,12977,378,0,0
141,0,0,9025,495,0,0
142,0,0,5482,225,0,0
143,0,0,7188,386,0,0
144,0,0,7301,537,0,0
145,0,0,8024,399,0,0
146,0,0,7323,959,0,0
147,0,0,8215,844,0,0
148,0,0,9510,416,0,0
149,0,0,8932,523,0,0
150,0,0,8232,412,0,0
151,0,0,6981,684,0,0
152,0,0,11654,402,0,0
153,0,0,12012,545,0,0
154,0,0,6551,1435,0,0
155,0,0,8873,448,0,0
156,0,0,7388,505,0,0
157,0,0,7926,521,0,0
158,0,0,7285,769,0,0
159,0,0,7153,323,0,0
160,0,0,6272,246,0,0
161,0,0,8308,485,0,0
162,0,0,7064,365,0,0
163,0,0,6707,437,0,0
164,0,0,7761,486,0,0
165,0,0,6515,685,0,0
166,0,0,8468,370,0,0
167,0,0,9600,386,0,0
168,0,0,7700,555,0,0
169,0,0,6021,348,0,0
170,0,0,13015,475,0,0
171,0,0,8992,539,0,0
172,0,0,12091,410,0,0
173,0,0,7803,391,0,0
174,0,0,12691,483,0,0
175,0,0,9675,465,0,0
176,0,0,6430,289,0,0
177,0,0,11691,351,0,0
178,0,0,8285,437,0,0
179,0,0,7485,538,0,0
180,0,0,6197,494,0,0
181,0,0,10541,420,0,0
182,0,0,11874,725,0,0
183,0,0,5979,270,0,0
184,0,0,8714,405,0,0
185,0,0,10723,455,0,0
186,0,0,6762,358,0,0
187,0,0,11890,337,0,0
188,0,0,10352,601,0,0
189,0,0,6621,286,0,0
190,0,0,7553,651,0,0
191,0,0,10989,360,0,0
192,0,0,10073,602,0,0
193,0,0,9023,351,0,0
194,0,0,7624,404,0,0
195,0,0,7102,414,0,0
196,0,0,7289,431,0,0
197,0,0,12013,425,0,0
198,0,0,7257,421,0,0
199,0,0,10148,428,0,0
200,0,0,9941,472,0,0
201,0,0,7979,477,0,0
202,0,0,7019,919,0,0
203,0,0,5590,276,0,0
204,0,0,6303,357,0,0
205,0,0,9342,506,0,0
206,0,0,4446,213,0,0
207,0,0,6948,1032,0,0
208,0,0,11719,656,0,0
209,0,0,9587,294,0,0
210,0,0,7105,395,0,0
211,0,0,6970,504,0,0
212,0,0,7611,844,0,0
213,0,0,7342,426,0,0
214,0,0,13290,364,0,0
215,0,0,7593,891,0,0
216,0,0,8130,680,0,0
217,0,830,9587,354,0,0
218,0,0,6737,815,0,0
219,0,0,8229,495,0,0
220,0,0,5474,365,0,0
221,0,0,6195,983,0,0
222,0,0,6891,472,0,0
223,0,0,7931,416,0,0
224,0,0,12480,388,0,0
225,0,0,8189,403,0,0
226,0,0,8131,413,0,0
227,0,0,6621,261,0,0
228,0,0,8131,582,0,0
229,0,0,6322,281,0,0
