OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.1.5,10.1.1.30,0,1,10.1.1.5,10.1.1.30,5,5,300.276,1
10.1.1.1,10.1.1.25,0,1,10.1.1.1,10.1.1.25,0,5.003,-1,0
10.1.1.4,10.1.1.47,0,1,10.1.1.4,10.1.1.47,6,5.004,282.564,1
10.1.1.6,10.1.1.48,0,1,10.1.1.6,10.1.1.48,10,5.004,130.843,1
10.1.1.3,10.1.1.6,0,1,10.1.1.3,10.1.1.6,0,5.006,-1,0
10.1.1.2,10.1.1.13,0,1,10.1.1.2,10.1.1.13,2,5.007,274.528,1
10.1.1.1,10.1.1.25,0,2,10.1.1.1,10.1.1.25,0,5.24,-1,0
10.1.1.2,10.1.1.13,0,2,10.1.1.2,10.1.1.13,0,5.242,-1,0
10.1.1.3,10.1.1.6,0,2,10.1.1.3,10.1.1.6,0,5.245,-1,0
10.1.1.6,10.1.1.48,0,2,10.1.1.6,10.1.1.48,0,5.245,-1,0
10.1.1.4,10.1.1.47,0,2,10.1.1.4,10.1.1.47,0,5.249,-1,0
10.1.1.5,10.1.1.30,0,2,10.1.1.5,10.1.1.30,0,5.25,-1,0
10.1.1.3,10.1.1.6,0,3,10.1.1.3,10.1.1.6,0,5.642,-1,0
10.1.1.5,10.1.1.30,0,3,10.1.1.5,10.1.1.30,0,5.643,-1,0
10.1.1.6,10.1.1.48,0,3,10.1.1.6,10.1.1.48,0,5.645,-1,0
10.1.1.1,10.1.1.25,0,3,10.1.1.1,10.1.1.25,0,5.648,-1,0
10.1.1.2,10.1.1.13,0,3,10.1.1.2,10.1.1.13,0,5.649,-1,0
10.1.1.1,10.1.1.25,0,4,10.1.1.1,10.1.1.25,0,6.202,-1,0
10.1.1.3,10.1.1.6,0,4,10.1.1.3,10.1.1.6,0,6.203,-1,0
10.1.1.6,10.1.1.48,0,4,10.1.1.6,10.1.1.48,0,6.204,-1,0
10.1.1.2,10.1.1.13,0,4,10.1.1.2,10.1.1.13,0,6.205,-1,0
10.1.1.5,10.1.1.30,0,4,10.1.1.5,10.1.1.30,0,6.208,-1,0
10.1.1.6,10.1.1.48,0,5,10.1.1.6,10.1.1.48,0,6.922,-1,0
10.1.1.1,10.1.1.25,0,5,10.1.1.1,10.1.1.25,0,6.925,-1,0
10.1.1.2,10.1.1.13,0,5,10.1.1.2,10.1.1.13,0,6.925,-1,0
10.1.1.5,10.1.1.30,0,5,10.1.1.5,10.1.1.30,0,6.925,-1,0
10.1.1.3,10.1.1.6,0,5,10.1.1.3,10.1.1.6,0,6.928,-1,0
10.1.1.3,10.1.1.6,0,6,10.1.1.3,10.1.1.6,0,9.722,-1,0
10.1.1.5,10.1.1.30,0,6,10.1.1.5,10.1.1.30,0,9.727,-1,0
10.1.1.2,10.1.1.13,0,6,10.1.1.2,10.1.1.13,0,9.728,-1,0
10.1.1.1,10.1.1.25,0,6,10.1.1.1,10.1.1.25,0,9.729,-1,0
10.1.1.6,10.1.1.48,0,6,10.1.1.6,10.1.1.48,0,9.73,-1,0
10.1.1.6,10.1.1.48,0,7,10.1.1.6,10.1.1.48,0,15.4,-1,0
10.1.1.2,10.1.1.13,0,7,10.1.1.2,10.1.1.13,0,15.405,-1,0
