OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.1.4,10.1.1.141,0,1,10.1.1.4,10.1.1.141,11,5.001,304.947,1
10.1.1.6,10.1.1.49,0,1,10.1.1.6,10.1.1.49,7,5.001,300.032,1
10.1.1.1,10.1.1.65,0,1,10.1.1.1,10.1.1.65,10,5.003,300.936,1
10.1.1.2,10.1.1.150,0,1,10.1.1.2,10.1.1.150,14,5.003,301.14,1
10.1.1.5,10.1.1.23,0,1,10.1.1.5,10.1.1.23,11,5.008,296.171,1
10.1.1.3,10.1.1.110,0,1,10.1.1.3,10.1.1.110,3,5.009,299.375,1
10.1.1.3,10.1.1.110,0,2,10.1.1.3,10.1.1.110,0,5.242,-1,0
10.1.1.6,10.1.1.49,0,2,10.1.1.6,10.1.1.49,0,5.243,-1,0
10.1.1.5,10.1.1.23,0,2,10.1.1.5,10.1.1.23,0,5.248,-1,0
10.1.1.1,10.1.1.65,0,2,10.1.1.1,10.1.1.65,0,5.25,-1,0
10.1.1.2,10.1.1.150,0,2,10.1.1.2,10.1.1.150,0,5.25,-1,0
10.1.1.4,10.1.1.141,0,2,10.1.1.4,10.1.1.141,0,5.25,-1,0
10.1.1.3,10.1.1.110,0,3,10.1.1.3,10.1.1.110,0,5.644,-1,0
10.1.1.4,10.1.1.141,0,3,10.1.1.4,10.1.1.141,0,5.645,-1,0
10.1.1.5,10.1.1.23,0,3,10.1.1.5,10.1.1.23,0,5.647,-1,0
10.1.1.6,10.1.1.49,0,3,10.1.1.6,10.1.1.49,0,5.648,-1,0
10.1.1.1,10.1.1.65,0,3,10.1.1.1,10.1.1.65,0,5.649,-1,0
10.1.1.2,10.1.1.150,0,3,10.1.1.2,10.1.1.150,0,5.65,-1,0
10.1.1.1,10.1.1.65,0,4,10.1.1.1,10.1.1.65,0,6.2,-1,0
10.1.1.4,10.1.1.141,0,4,10.1.1.4,10.1.1.141,0,6.202,-1,0
10.1.1.2,10.1.1.150,0,4,10.1.1.2,10.1.1.150,0,6.203,-1,0
10.1.1.6,10.1.1.49,0,4,10.1.1.6,10.1.1.49,0,6.204,-1,0
10.1.1.3,10.1.1.110,0,4,10.1.1.3,10.1.1.110,0,6.205,-1,0
10.1.1.5,10.1.1.23,0,4,10.1.1.5,10.1.1.23,0,6.209,-1,0
10.1.1.5,10.1.1.23,0,5,10.1.1.5,10.1.1.23,0,6.921,-1,0
10.1.1.2,10.1.1.150,0,5,10.1.1.2,10.1.1.150,0,6.922,-1,0
10.1.1.4,10.1.1.141,0,5,10.1.1.4,10.1.1.141,0,6.922,-1,0
10.1.1.3,10.1.1.110,0,5,10.1.1.3,10.1.1.110,0,6.927,-1,0
10.1.1.1,10.1.1.65,0,5,10.1.1.1,10.1.1.65,0,6.928,-1,0
10.1.1.6,10.1.1.49,0,5,10.1.1.6,10.1.1.49,0,6.929,-1,0
10.1.1.5,10.1.1.23,0,6,10.1.1.5,10.1.1.23,0,8.107,-1,0
10.1.1.4,10.1.1.81,0,6,10.1.1.4,10.1.1.81,2,8.13183,11.2537,1
10.1.1.6,10.1.1.49,0,6,10.1.1.6,10.1.1.49,0,8.308,-1,0
10.1.1.4,10.1.1.130,0,7,10.1.1.4,10.1.1.130,2,8.96993,235.924,1
10.1.1.145,10.1.1.40,0,1,10.1.1.145,10.1.1.40,2,8.98572,240.267,1
10.1.1.5,10.1.1.23,0,7,10.1.1.5,10.1.1.23,0,9.101,-1,0
10.1.1.142,10.1.1.62,0,1,10.1.1.142,10.1.1.62,4,9.14639,239.656,1
10.1.1.12,10.1.1.79,0,1,10.1.1.12,10.1.1.79,1,9.20043,11.9463,1
10.1.1.6,10.1.1.49,0,7,10.1.1.6,10.1.1.49,0,9.409,-1,0
10.1.1.53,10.1.1.115,0,1,10.1.1.53,10.1.1.115,5,9.44699,257.976,1
10.1.1.6,10.1.1.49,0,8,10.1.1.6,10.1.1.49,0,9.502,-1,0
10.1.1.6,10.1.1.49,0,9,10.1.1.6,10.1.1.49,0,9.603,-1,0
10.1.1.41,10.1.1.136,0,1,10.1.1.41,10.1.1.136,1,9.64663,254.722,1
10.1.1.115,10.1.1.47,0,1,10.1.1.115,10.1.1.47,0,9.71185,104.254,1
10.1.1.3,10.1.1.110,0,6,10.1.1.3,10.1.1.110,0,9.72,-1,0
10.1.1.2,10.1.1.150,0,6,10.1.1.2,10.1.1.150,0,9.725,-1,0
10.1.1.4,10.1.1.141,0,8,10.1.1.4,10.1.1.141,0,9.727,-1,0
10.1.1.1,10.1.1.65,0,6,10.1.1.1,10.1.1.65,0,9.728,-1,0
10.1.1.76,10.1.1.71,0,1,10.1.1.76,10.1.1.71,0,9.86373,231.426,1
10.1.1.76,10.1.1.32,0,2,10.1.1.76,10.1.1.32,1,9.90327,12.8724,1
10.1.1.112,10.1.1.8,0,1,10.1.1.112,10.1.1.8,1,9.96788,205.781,1
10.1.1.12,10.1.1.134,0,2,10.1.1.12,10.1.1.134,3,10.0197,168.952,1
10.1.1.83,10.1.1.130,0,1,10.1.1.83,10.1.1.130,1,10.0537,27.6717,1
10.1.1.83,10.1.1.23,0,3,10.1.1.83,10.1.1.23,1,10.0672,12.948,1
10.1.1.83,10.1.1.55,0,2,10.1.1.83,10.1.1.55,1,10.0701,263.207,1
10.1.1.83,10.1.1.143,0,4,10.1.1.83,10.1.1.143,2,10.1337,268.41,1
10.1.1.4,10.1.1.83,0,9,10.1.1.4,10.1.1.83,3,10.1343,300.435,1
10.1.1.130,10.1.1.83,0,1,10.1.1.130,10.1.1.83,1,10.1458,28.6175,1
10.1.1.128,10.1.1.62,0,1,10.1.1.128,10.1.1.62,0,10.1526,10.6583,1
10.1.1.55,10.1.1.81,0,1,10.1.1.55,10.1.1.81,2,10.1579,11.2747,1
10.1.1.7,10.1.1.8,0,1,10.1.1.7,10.1.1.8,4,10.1679,210.11,1
10.1.1.145,10.1.1.26,0,2,10.1.1.145,10.1.1.26,2,10.1689,13.1313,1
10.1.1.7,10.1.1.134,0,2,10.1.1.7,10.1.1.134,1,10.191,12.1259,1
10.1.1.5,10.1.1.23,0,8,10.1.1.5,10.1.1.23,0,10.201,-1,0
10.1.1.83,10.1.1.74,0,5,10.1.1.83,10.1.1.74,6,10.249,213.395,1
10.1.1.83,10.1.1.8,0,6,10.1.1.83,10.1.1.8,1,10.2763,10.4432,1
10.1.1.65,10.1.1.115,0,1,10.1.1.65,10.1.1.115,5,10.4656,204.515,1
10.1.1.6,10.1.1.56,0,10,10.1.1.6,10.1.1.56,2,10.4771,11.0976,1
10.1.1.145,10.1.1.26,0,3,10.1.1.145,10.1.1.26,0,10.5679,-1,0
10.1.1.6,10.1.1.49,0,11,10.1.1.6,10.1.1.49,0,10.57,-1,0
10.1.1.12,10.1.1.62,0,3,10.1.1.12,10.1.1.62,2,10.6603,277.044,1
10.1.1.5,10.1.1.23,0,9,10.1.1.5,10.1.1.23,0,10.801,-1,0
10.1.1.97,10.1.1.46,0,1,10.1.1.97,10.1.1.46,1,10.8102,302.331,1
10.1.1.108,10.1.1.23,0,1,10.1.1.108,10.1.1.23,0,10.8501,208.461,1
10.1.1.108,10.1.1.81,0,2,10.1.1.108,10.1.1.81,4,10.8849,11.1429,1
10.1.1.3,10.1.1.110,0,7,10.1.1.3,10.1.1.110,0,10.904,-1,0
10.1.1.83,10.1.1.81,0,7,10.1.1.83,10.1.1.81,0,10.9536,164.627,1
10.1.1.7,10.1.1.79,0,3,10.1.1.7,10.1.1.79,1,10.9797,12.1263,1
10.1.1.117,10.1.1.79,0,1,10.1.1.117,10.1.1.79,1,10.9817,10.9828,1
10.1.1.145,10.1.1.26,0,4,10.1.1.145,10.1.1.26,0,11.1279,-1,0
10.1.1.117,10.1.1.23,0,2,10.1.1.117,10.1.1.23,2,11.1566,188.132,1
10.1.1.6,10.1.1.49,0,12,10.1.1.6,10.1.1.49,0,11.207,-1,0
10.1.1.44,10.1.1.136,0,1,10.1.1.44,10.1.1.136,2,11.26,280.054,1
10.1.1.6,10.1.1.49,0,13,10.1.1.6,10.1.1.49,0,11.403,-1,0
10.1.1.3,10.1.1.110,0,8,10.1.1.3,10.1.1.110,0,11.409,-1,0
