Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,1490,3256,0,0
1,2950,0,2592,4669,0,0
2,2950,0,684,3167,0,0
3,2950,0,2158,3512,0,0
4,2950,0,2208,3655,0,0
5,2950,279,2059,3352,0,0
6,0,0,1963,605,0,0
7,0,0,2632,1064,0,0
8,0,0,785,380,0,0
9,0,0,2592,970,0,0
10,0,0,1279,270,0,0
11,0,0,1294,288,0,0
12,0,1087,1893,434,0,0
13,0,0,3007,613,0,0
14,0,0,2685,988,0,0
15,0,0,2274,1182,0,0
16,0,0,2211,543,0,0
17,0,0,2203,612,0,0
18,0,0,1726,253,0,0
19,0,0,2190,217,0,0
20,0,0,2692,297,0,0
21,0,0,2967,650,0,0
22,0,0,2597,897,0,0
23,0,0,2139,216,0,0
24,0,400,1610,850,0,0
25,0,0,3264,1487,0,0
26,0,0,2725,302,0,0
27,0,0,2632,307,0,0
28,0,0,1564,611,0,0
29,0,1277,3730,228,0,0
30,0,0,2870,278,0,0
31,0,0,2568,795,0,0
32,0,0,2038,215,0,0
33,0,0,2463,983,0,0
34,0,0,1824,735,0,0
35,0,0,2334,475,0,0
36,0,0,2778,323,0,0
37,0,0,1849,439,0,0
38,0,0,2084,752,0,0
39,0,0,1875,686,0,0
40,0,0,2772,361,0,0
41,0,0,1861,460,0,0
42,0,0,3128,1794,0,0
43,0,0,2660,1225,0,0
44,0,0,2433,692,0,0
45,0,0,3190,1505,0,0
46,0,673,3411,1848,0,0
47,0,388,1512,282,0,0
48,0,0,176,160,0,0
49,0,0,2948,1093,0,0
