Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,3190,3709,1986,0
1,2950,0,6412,4956,2732,3
2,2950,0,3178,3769,1509,0
3,2950,0,5375,4627,1513,59
4,2950,0,2389,3341,358,0
5,2950,0,5106,5710,1526,15
6,0,0,435,431,0,0
7,0,0,797,375,0,0
8,0,0,2458,1142,0,0
9,0,0,691,497,0,0
10,0,0,3764,1412,0,2
11,0,1357,2594,439,0,0
12,0,0,1879,449,0,0
13,0,0,2925,1238,0,0
14,0,0,1849,634,0,0
15,0,0,2116,691,0,0
16,0,0,4473,3580,0,44
17,0,0,2054,373,0,0
18,0,0,4348,2098,0,9
19,0,0,5046,3359,0,18
20,0,0,5109,2365,0,13
21,0,0,2992,1426,0,0
22,0,0,769,374,0,0
23,0,0,1229,387,0,0
24,0,0,4091,1561,0,5
25,0,0,1088,504,0,0
26,0,0,2255,531,0,1
27,0,0,5505,3927,0,85
28,0,0,3300,1412,0,2
29,0,1240,3568,1350,0,0
30,0,0,2541,1520,0,35
31,0,0,4631,1722,0,2
32,0,0,1878,1241,0,1
33,0,0,5440,4270,0,31
34,0,0,2613,1220,0,1
35,0,0,3209,1600,0,1
36,0,1237,4182,989,0,1
37,0,0,3214,1145,0,9
38,0,0,2064,470,0,0
39,0,0,4442,1738,0,0
40,0,0,2872,1081,0,4
41,0,0,2228,1207,0,0
42,0,0,3005,1687,0,0
43,0,1537,2470,328,0,0
44,0,0,3986,1369,0,23
45,0,106,2564,841,0,0
46,0,0,3822,1245,0,7
47,0,0,2109,1216,0,2
48,0,749,4500,2732,0,4
49,0,0,3048,2077,0,0
