OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.0.3,10.1.1.100,0,1,10.1.0.3,10.1.1.100,5,5.001,291.733,1
10.1.0.4,10.1.1.165,0,1,10.1.0.4,10.1.1.165,4,5.003,300.053,1
10.1.0.1,10.1.1.22,0,1,10.1.0.1,10.1.1.22,11,5.006,301.156,1
10.1.0.6,10.1.0.65,0,1,10.1.0.6,10.1.0.65,23,5.006,240.671,1
10.1.0.2,10.1.0.40,0,1,10.1.0.2,10.1.0.40,5,5.008,285.228,1
10.1.0.5,10.1.0.149,0,1,10.1.0.5,10.1.0.149,5,5.01,271.105,1
10.1.0.3,10.1.1.113,0,2,10.1.0.3,10.1.1.113,2,5.10644,9.53914,1
10.1.0.5,10.1.0.149,0,2,10.1.0.5,10.1.0.149,0,5.24,-1,0
10.1.0.4,10.1.1.165,0,2,10.1.0.4,10.1.1.165,0,5.243,-1,0
10.1.0.1,10.1.1.22,0,2,10.1.0.1,10.1.1.22,0,5.246,-1,0
10.1.0.6,10.1.0.65,0,2,10.1.0.6,10.1.0.65,0,5.246,-1,0
10.1.0.2,10.1.0.40,0,2,10.1.0.2,10.1.0.40,0,5.25,-1,0
10.1.0.239,10.1.1.237,0,1,10.1.0.239,10.1.1.237,4,5.273,56.4133,1
10.1.0.5,10.1.0.149,0,3,10.1.0.5,10.1.0.149,0,5.643,-1,0
10.1.0.6,10.1.0.65,0,3,10.1.0.6,10.1.0.65,0,5.643,-1,0
10.1.0.4,10.1.1.165,0,3,10.1.0.4,10.1.1.165,0,5.645,-1,0
10.1.0.151,10.1.0.105,0,1,10.1.0.151,10.1.0.105,3,5.64595,9.68287,1
10.1.0.2,10.1.0.40,0,3,10.1.0.2,10.1.0.40,0,5.647,-1,0
10.1.0.70,10.1.1.119,0,1,10.1.0.70,10.1.1.119,7,5.69223,94.5399,1
10.1.0.3,10.1.1.100,0,3,10.1.0.3,10.1.1.100,0,5.801,-1,0
10.1.0.85,10.1.0.181,0,1,10.1.0.85,10.1.0.181,1,5.86412,6.3163,1
10.1.1.152,10.1.1.162,0,1,10.1.1.152,10.1.1.162,2,5.97362,9.62276,1
10.1.0.122,10.1.1.136,0,1,10.1.0.122,10.1.1.136,1,6.10007,9.6161,1
10.1.1.129,10.1.1.243,0,1,10.1.1.129,10.1.1.243,1,6.1738,7.93248,1
