Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,7415,3200,0,0
1,2950,0,5103,3249,0,0
2,2950,0,5734,3255,0,0
3,2950,0,6333,3640,0,0
4,2950,0,6680,3272,0,0
5,2950,0,7161,3721,0,0
6,0,0,7250,402,0,0
7,0,0,6526,502,0,0
8,0,0,7019,341,0,0
9,0,0,8624,646,0,0
10,0,0,7447,434,0,0
11,0,0,6147,399,0,0
12,0,0,6619,394,0,0
13,0,0,6927,361,0,0
14,0,0,6040,285,0,0
15,0,0,4889,419,0,0
16,0,0,6126,328,0,0
17,0,0,8664,325,0,0
18,0,0,7118,670,0,0
19,0,0,6051,397,0,0
20,0,0,6681,392,0,0
21,0,0,4837,354,0,0
22,0,0,6042,418,0,0
23,0,0,6247,515,0,0
24,0,0,8126,656,0,0
25,0,0,9296,411,0,0
26,0,0,8714,673,0,0
27,0,0,7398,407,0,0
28,0,0,7934,577,0,0
29,0,771,8694,680,0,0
30,0,0,5028,228,0,0
31,0,0,8552,291,0,0
32,0,0,5535,168,0,0
33,0,0,8029,680,0,0
34,0,0,6587,497,0,0
35,0,0,4937,269,0,0
36,0,0,8128,404,0,0
37,0,0,10315,265,0,0
38,0,0,5027,577,0,0
39,0,0,6873,658,0,0
40,0,0,6122,293,0,0
41,0,0,6982,1088,0,0
42,0,0,9585,515,0,0
43,0,0,5609,237,0,0
44,0,0,4673,169,0,0
45,0,0,6108,395,0,0
46,0,0,6468,796,0,0
47,0,0,10573,735,0,0
48,0,0,7471,369,0,0
49,0,0,7686,569,0,0
50,0,0,7572,456,0,0
51,0,0,5941,317,0,0
52,0,0,7720,847,0,0
53,0,0,4553,183,0,0
54,0,0,6589,710,0,0
55,0,0,5887,314,0,0
56,0,0,6631,443,0,0
57,0,0,9560,416,0,0
58,0,0,7358,335,0,0
59,0,0,4494,222,0,0
60,0,0,5786,318,0,0
61,0,0,5033,287,0,0
62,0,0,6065,439,0,0
63,0,590,9100,566,0,0
64,0,0,10648,405,0,0
65,0,0,9939,360,0,0
66,0,0,8558,419,0,0
67,0,0,6356,504,0,0
68,0,0,7717,494,0,0
69,0,0,5196,360,0,0
70,0,0,4876,271,0,0
71,0,0,8654,593,0,0
72,0,0,7106,599,0,0
73,0,0,8666,372,0,0
74,0,0,6934,351,0,0
75,0,0,4410,207,0,0
76,0,0,9887,539,0,0
77,0,0,4815,189,0,0
78,0,0,7627,306,0,0
79,0,0,7182,590,0,0
80,0,0,10328,296,0,0
81,0,0,6937,507,0,0
82,0,0,4554,336,0,0
83,0,0,6128,495,0,0
84,0,0,6350,458,0,0
85,0,543,9404,384,0,0
86,0,0,7902,483,0,0
87,0,0,6373,702,0,0
88,0,0,7763,984,0,0
89,0,0,6286,534,0,0
90,0,0,5845,291,0,0
91,0,0,8537,647,0,0
92,0,0,7074,388,0,0
93,0,0,6602,371,0,0
94,0,0,5134,216,0,0
95,0,0,7398,474,0,0
96,0,0,8991,509,0,0
97,0,0,6319,185,0,0
98,0,0,4788,330,0,0
99,0,0,6107,417,0,0
100,0,0,5644,311,0,0
101,0,0,8722,400,0,0
102,0,0,7127,489,0,0
103,0,0,9992,352,0,0
104,0,0,4541,328,0,0
105,0,0,9782,369,0,0
106,0,0,4713,233,0,0
107,0,0,5790,299,0,0
108,0,0,9383,621,0,0
109,0,0,10464,357,0,0
110,0,0,5545,359,0,0
111,0,0,10501,389,0,0
112,0,0,8861,430,0,0
113,0,0,7690,404,0,0
114,0,0,6696,332,0,0
115,0,0,8910,328,0,0
116,0,0,7146,978,0,0
117,0,0,8549,497,0,0
118,0,0,7965,594,0,0
119,0,0,10425,368,0,0
120,0,0,7098,934,0,0
121,0,0,6364,323,0,0
122,0,0,6359,260,0,0
123,0,0,9474,416,0,0
124,0,0,6976,548,0,0
125,0,0,9194,510,0,0
126,0,0,9137,397,0,0
127,0,0,5526,855,0,0
128,0,0,3915,194,0,0
129,0,0,6136,302,0,0
130,0,0,4943,281,0,0
131,0,0,8411,307,0,0
132,0,0,6874,397,0,0
133,0,0,7735,447,0,0
134,0,0,5433,301,0,0
135,0,0,7631,359,0,0
136,0,0,10146,316,0,0
137,0,0,8249,854,0,0
138,0,0,7729,663,0,0
139,0,0,6783,236,0,0
140,0,0,7805,410,0,0
141,0,0,5350,275,0,0
142,0,0,6061,381,0,0
143,0,0,5862,345,0,0
144,0,0,7801,424,0,0
145,0,531,7965,462,0,0
146,0,0,5032,183,0,0
147,0,0,8797,466,0,0
148,0,0,6924,541,0,0
149,0,0,4916,248,0,0
150,0,0,6625,481,0,0
151,0,0,7276,393,0,0
152,0,0,9198,287,0,0
153,0,0,5535,323,0,0
154,0,0,8976,567,0,0
155,0,0,9610,501,0,0
156,0,0,6465,328,0,0
157,0,0,8122,903,0,0
158,0,0,6308,462,0,0
159,0,0,5916,240,0,0
160,0,0,7747,568,0,0
161,0,0,7396,638,0,0
162,0,0,6730,327,0,0
163,0,0,8007,544,0,0
164,0,0,7893,666,0,0
165,0,0,7466,469,0,0
166,0,0,8854,709,0,0
167,0,0,4924,160,0,0
168,0,0,7839,428,0,0
