Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,414,3172,0,0
1,2950,0,1433,3356,0,0
2,2950,0,541,3110,0,0
3,2950,0,1339,3214,0,0
4,2950,0,1241,3140,0,0
5,2950,0,1235,3748,0,0
6,0,0,227,181,0,0
7,0,0,486,194,0,0
8,0,0,1056,272,0,0
9,0,0,339,181,0,0
10,0,0,1467,247,0,0
11,0,183,873,248,0,0
12,0,0,1226,300,0,0
13,0,0,1287,335,0,0
14,0,0,928,180,0,0
15,0,0,1019,219,0,0
16,0,0,1134,615,0,0
17,0,0,1841,808,0,0
18,0,0,1562,327,0,0
19,0,0,2057,1149,0,0
20,0,0,1937,471,0,0
21,0,0,1173,296,0,0
22,0,0,477,177,0,0
23,0,0,686,177,0,0
24,0,0,1663,303,0,0
25,0,0,590,200,0,0
26,0,0,1395,321,0,0
27,0,0,2765,1999,0,0
28,0,0,1400,346,0,0
29,0,147,1202,454,0,0
30,0,0,1068,498,0,0
31,0,0,1887,378,0,0
32,0,0,758,416,0,0
33,0,0,2694,2097,0,0
34,0,0,1139,345,0,0
35,0,0,1251,320,0,0
36,0,50,1335,340,0,0
37,0,0,1409,257,0,0
38,0,0,1827,826,0,0
39,0,0,1919,493,0,0
40,0,0,1313,317,0,0
41,0,0,1051,304,0,0
42,0,0,2108,1298,0,0
43,0,1838,2365,161,0,0
44,0,0,1805,426,0,0
45,0,0,1201,169,0,0
46,0,0,1799,367,0,0
47,0,0,874,269,0,0
48,0,78,1324,657,0,0
49,0,0,969,318,0,0
