OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.1.6,10.1.1.21,0,1,10.1.1.6,10.1.1.21,1,5.001,294.715,1
10.1.1.1,10.1.1.15,0,1,10.1.1.1,10.1.1.15,1,5.002,287.608,1
10.1.1.2,10.1.1.7,0,1,10.1.1.2,10.1.1.7,6,5.002,247.041,1
10.1.1.3,10.1.1.45,0,1,10.1.1.3,10.1.1.45,4,5.005,247.216,1
10.1.1.4,10.1.1.43,0,1,10.1.1.4,10.1.1.43,4,5.005,301.439,1
10.1.1.5,10.1.1.14,0,1,10.1.1.5,10.1.1.14,4,5.005,264.446,1
10.1.1.1,10.1.1.15,0,2,10.1.1.1,10.1.1.15,0,5.241,-1,0
10.1.1.6,10.1.1.21,0,2,10.1.1.6,10.1.1.21,0,5.242,-1,0
10.1.1.3,10.1.1.45,0,2,10.1.1.3,10.1.1.45,0,5.243,-1,0
10.1.1.2,10.1.1.7,0,2,10.1.1.2,10.1.1.7,0,5.247,-1,0
10.1.1.4,10.1.1.43,0,2,10.1.1.4,10.1.1.43,0,5.248,-1,0
10.1.1.5,10.1.1.14,0,2,10.1.1.5,10.1.1.14,0,5.249,-1,0
10.1.1.1,10.1.1.15,0,3,10.1.1.1,10.1.1.15,0,5.645,-1,0
10.1.1.3,10.1.1.45,0,3,10.1.1.3,10.1.1.45,0,5.645,-1,0
10.1.1.5,10.1.1.14,0,3,10.1.1.5,10.1.1.14,0,5.647,-1,0
10.1.1.6,10.1.1.21,0,3,10.1.1.6,10.1.1.21,0,5.647,-1,0
10.1.1.2,10.1.1.7,0,3,10.1.1.2,10.1.1.7,0,5.648,-1,0
10.1.1.4,10.1.1.43,0,3,10.1.1.4,10.1.1.43,0,5.649,-1,0
10.1.1.5,10.1.1.14,0,4,10.1.1.5,10.1.1.14,0,6.202,-1,0
10.1.1.1,10.1.1.15,0,4,10.1.1.1,10.1.1.15,0,6.206,-1,0
10.1.1.6,10.1.1.21,0,4,10.1.1.6,10.1.1.21,0,6.207,-1,0
10.1.1.4,10.1.1.43,0,4,10.1.1.4,10.1.1.43,0,6.208,-1,0
10.1.1.3,10.1.1.45,0,4,10.1.1.3,10.1.1.45,0,6.209,-1,0
10.1.1.3,10.1.1.45,0,5,10.1.1.3,10.1.1.45,0,6.92,-1,0
10.1.1.5,10.1.1.14,0,5,10.1.1.5,10.1.1.14,0,6.92,-1,0
10.1.1.4,10.1.1.43,0,5,10.1.1.4,10.1.1.43,0,6.925,-1,0
10.1.1.6,10.1.1.21,0,5,10.1.1.6,10.1.1.21,0,6.926,-1,0
10.1.1.1,10.1.1.15,0,5,10.1.1.1,10.1.1.15,0,6.928,-1,0
10.1.1.2,10.1.1.7,0,4,10.1.1.2,10.1.1.7,0,8.807,-1,0
10.1.1.45,10.1.1.40,0,1,10.1.1.45,10.1.1.40,1,8.83547,13.8476,1
10.1.1.3,10.1.1.45,0,6,10.1.1.3,10.1.1.45,0,9.72,-1,0
10.1.1.5,10.1.1.14,0,6,10.1.1.5,10.1.1.14,0,9.72,-1,0
10.1.1.6,10.1.1.21,0,6,10.1.1.6,10.1.1.21,0,9.727,-1,0
10.1.1.4,10.1.1.43,0,6,10.1.1.4,10.1.1.43,0,9.73,-1,0
10.1.1.2,10.1.1.7,0,5,10.1.1.2,10.1.1.7,0,11.91,-1,0
10.1.1.45,10.1.1.40,0,2,10.1.1.45,10.1.1.40,0,13.8351,-1,0
10.1.1.2,10.1.1.7,0,6,10.1.1.2,10.1.1.7,0,13.904,-1,0
10.1.1.2,10.1.1.7,0,7,10.1.1.2,10.1.1.7,0,14.548,-1,0
10.1.1.2,10.1.1.7,0,8,10.1.1.2,10.1.1.7,0,15.01,-1,0
10.1.1.4,10.1.1.43,0,7,10.1.1.4,10.1.1.43,0,15.404,-1,0
10.1.1.3,10.1.1.45,0,7,10.1.1.3,10.1.1.45,0,15.405,-1,0
10.1.1.5,10.1.1.14,0,7,10.1.1.5,10.1.1.14,0,15.407,-1,0
10.1.1.6,10.1.1.21,0,7,10.1.1.6,10.1.1.21,0,15.409,-1,0
10.1.1.4,10.1.1.43,0,8,10.1.1.4,10.1.1.43,0,15.641,-1,0
10.1.1.3,10.1.1.45,0,8,10.1.1.3,10.1.1.45,0,15.647,-1,0
10.1.1.6,10.1.1.21,0,8,10.1.1.6,10.1.1.21,0,15.647,-1,0
10.1.1.5,10.1.1.14,0,8,10.1.1.5,10.1.1.14,0,15.65,-1,0
10.1.1.3,10.1.1.45,0,9,10.1.1.3,10.1.1.45,0,16.044,-1,0
10.1.1.5,10.1.1.14,0,9,10.1.1.5,10.1.1.14,0,16.045,-1,0
10.1.1.4,10.1.1.43,0,9,10.1.1.4,10.1.1.43,0,16.047,-1,0
10.1.1.4,10.1.1.43,0,10,10.1.1.4,10.1.1.43,0,16.603,-1,0
10.1.1.3,10.1.1.45,0,10,10.1.1.3,10.1.1.45,0,16.607,-1,0
10.1.1.5,10.1.1.14,0,10,10.1.1.5,10.1.1.14,0,16.608,-1,0
10.1.1.1,10.1.1.15,0,6,10.1.1.1,10.1.1.15,0,16.701,-1,0
10.1.1.6,10.1.1.21,0,9,10.1.1.6,10.1.1.21,0,16.71,-1,0
10.1.1.2,10.1.1.7,0,9,10.1.1.2,10.1.1.7,0,16.8,-1,0
10.1.1.3,10.1.1.45,0,11,10.1.1.3,10.1.1.45,0,17.32,-1,0
10.1.1.4,10.1.1.43,0,11,10.1.1.4,10.1.1.43,0,17.323,-1,0
10.1.1.5,10.1.1.14,0,11,10.1.1.5,10.1.1.14,0,17.329,-1,0
10.1.1.1,10.1.1.15,0,7,10.1.1.1,10.1.1.15,0,18.109,-1,0
10.1.1.6,10.1.1.21,0,10,10.1.1.6,10.1.1.21,0,18.21,-1,0
10.1.1.2,10.1.1.7,0,10,10.1.1.2,10.1.1.7,0,18.305,-1,0
10.1.1.1,10.1.1.15,0,8,10.1.1.1,10.1.1.15,0,18.506,-1,0
10.1.1.6,10.1.1.21,0,11,10.1.1.6,10.1.1.21,0,18.929,-1,0
10.1.1.2,10.1.1.7,0,11,10.1.1.2,10.1.1.7,0,18.95,-1,0
10.1.1.1,10.1.1.15,0,9,10.1.1.1,10.1.1.15,0,19.07,-1,0
10.1.1.1,10.1.1.15,0,10,10.1.1.1,10.1.1.15,0,19.781,-1,0
10.1.1.3,10.1.1.45,0,12,10.1.1.3,10.1.1.45,0,20.124,-1,0
10.1.1.5,10.1.1.14,0,12,10.1.1.5,10.1.1.14,0,20.127,-1,0
10.1.1.4,10.1.1.43,0,12,10.1.1.4,10.1.1.43,0,20.128,-1,0
10.1.1.6,10.1.1.21,0,12,10.1.1.6,10.1.1.21,0,21.726,-1,0
10.1.1.2,10.1.1.7,0,12,10.1.1.2,10.1.1.7,0,21.749,-1,0
10.1.1.1,10.1.1.15,0,11,10.1.1.1,10.1.1.15,0,22.589,-1,0
10.1.1.5,10.1.1.14,0,13,10.1.1.5,10.1.1.14,0,25.8,-1,0
10.1.1.4,10.1.1.43,0,13,10.1.1.4,10.1.1.43,0,25.801,-1,0
10.1.1.3,10.1.1.45,0,13,10.1.1.3,10.1.1.45,0,25.804,-1,0
10.1.1.5,10.1.1.14,0,14,10.1.1.5,10.1.1.14,0,26.04,-1,0
10.1.1.3,10.1.1.45,0,14,10.1.1.3,10.1.1.45,0,26.041,-1,0
10.1.1.4,10.1.1.43,0,14,10.1.1.4,10.1.1.43,0,26.047,-1,0
10.1.1.4,10.1.1.43,0,15,10.1.1.4,10.1.1.43,0,26.44,-1,0
10.1.1.5,10.1.1.14,0,15,10.1.1.5,10.1.1.14,0,26.443,-1,0
10.1.1.3,10.1.1.45,0,15,10.1.1.3,10.1.1.45,0,26.446,-1,0
10.1.1.5,10.1.1.14,0,16,10.1.1.5,10.1.1.14,0,27.006,-1,0
10.1.1.3,10.1.1.45,0,16,10.1.1.3,10.1.1.45,0,27.009,-1,0
10.1.1.4,10.1.1.43,0,16,10.1.1.4,10.1.1.43,0,27.009,-1,0
10.1.1.2,10.1.1.7,0,13,10.1.1.2,10.1.1.7,0,27.403,-1,0
10.1.1.6,10.1.1.21,0,13,10.1.1.6,10.1.1.21,0,27.403,-1,0
10.1.1.6,10.1.1.21,0,14,10.1.1.6,10.1.1.21,0,27.64,-1,0
10.1.1.2,10.1.1.7,0,14,10.1.1.2,10.1.1.7,0,27.641,-1,0
10.1.1.3,10.1.1.45,0,17,10.1.1.3,10.1.1.45,0,27.726,-1,0
10.1.1.5,10.1.1.14,0,17,10.1.1.5,10.1.1.14,0,27.726,-1,0
10.1.1.4,10.1.1.43,0,17,10.1.1.4,10.1.1.43,0,27.727,-1,0
10.1.1.2,10.1.1.7,0,15,10.1.1.2,10.1.1.7,0,28.042,-1,0
10.1.1.6,10.1.1.21,0,15,10.1.1.6,10.1.1.21,0,28.048,-1,0
10.1.1.4,10.1.1.44,0,18,10.1.1.4,10.1.1.44,0,28.0657,104.222,1
10.1.1.2,10.1.1.7,0,16,10.1.1.2,10.1.1.7,0,28.207,-1,0
10.1.1.1,10.1.1.15,0,12,10.1.1.1,10.1.1.15,0,28.208,-1,0
10.1.1.4,10.1.1.40,0,19,10.1.1.4,10.1.1.40,0,28.2239,93.7643,1
10.1.1.1,10.1.1.15,0,13,10.1.1.1,10.1.1.15,0,28.448,-1,0
10.1.1.6,10.1.1.21,0,16,10.1.1.6,10.1.1.21,0,28.61,-1,0
10.1.1.1,10.1.1.15,0,14,10.1.1.1,10.1.1.15,0,28.847,-1,0
10.1.1.6,10.1.1.21,0,17,10.1.1.6,10.1.1.21,0,29.327,-1,0
10.1.1.1,10.1.1.15,0,15,10.1.1.1,10.1.1.15,0,29.404,-1,0
10.1.1.1,10.1.1.15,0,16,10.1.1.1,10.1.1.15,0,30.12,-1,0
10.1.1.3,10.1.1.45,0,18,10.1.1.3,10.1.1.45,0,30.521,-1,0
10.1.1.5,10.1.1.14,0,18,10.1.1.5,10.1.1.14,0,30.521,-1,0
10.1.1.4,10.1.1.43,0,20,10.1.1.4,10.1.1.43,0,30.528,-1,0
10.1.1.6,10.1.1.21,0,18,10.1.1.6,10.1.1.21,0,32.126,-1,0
10.1.1.2,10.1.1.7,0,17,10.1.1.2,10.1.1.7,0,32.605,-1,0
10.1.1.1,10.1.1.15,0,17,10.1.1.1,10.1.1.15,0,32.93,-1,0
10.1.1.3,10.1.1.45,0,19,10.1.1.3,10.1.1.45,0,36.208,-1,0
10.1.1.4,10.1.1.43,0,21,10.1.1.4,10.1.1.43,0,36.209,-1,0
10.1.1.5,10.1.1.14,0,19,10.1.1.5,10.1.1.14,0,36.209,-1,0
10.1.1.3,10.1.1.45,0,20,10.1.1.3,10.1.1.45,0,36.44,-1,0
10.1.1.4,10.1.1.43,0,22,10.1.1.4,10.1.1.43,0,36.44,-1,0
10.1.1.5,10.1.1.14,0,20,10.1.1.5,10.1.1.14,0,36.449,-1,0
10.1.1.3,10.1.1.45,0,21,10.1.1.3,10.1.1.45,0,36.841,-1,0
10.1.1.4,10.1.1.43,0,23,10.1.1.4,10.1.1.43,0,36.846,-1,0
10.1.1.5,10.1.1.14,0,21,10.1.1.5,10.1.1.14,0,36.848,-1,0
10.1.1.4,10.1.1.43,0,24,10.1.1.4,10.1.1.43,0,37.402,-1,0
10.1.1.5,10.1.1.14,0,22,10.1.1.5,10.1.1.14,0,37.402,-1,0
10.1.1.3,10.1.1.45,0,22,10.1.1.3,10.1.1.45,0,37.404,-1,0
10.1.1.6,10.1.1.21,0,19,10.1.1.6,10.1.1.21,0,37.802,-1,0
10.1.1.6,10.1.1.21,0,20,10.1.1.6,10.1.1.21,0,38.049,-1,0
10.1.1.5,10.1.1.14,0,23,10.1.1.5,10.1.1.14,0,38.122,-1,0
10.1.1.3,10.1.1.45,0,23,10.1.1.3,10.1.1.45,0,38.128,-1,0
10.1.1.4,10.1.1.43,0,25,10.1.1.4,10.1.1.43,0,38.128,-1,0
10.1.1.6,10.1.1.21,0,21,10.1.1.6,10.1.1.21,0,38.444,-1,0
10.1.1.2,10.1.1.7,0,18,10.1.1.2,10.1.1.7,0,38.506,-1,0
10.1.1.33,10.1.1.2,18,1,10.1.1.33,10.1.1.2,2,38.5149,38.5319,1
10.1.1.1,10.1.1.15,0,18,10.1.1.1,10.1.1.15,0,38.6,-1,0
10.1.1.1,10.1.1.15,0,19,10.1.1.1,10.1.1.15,0,38.847,-1,0
10.1.1.6,10.1.1.21,0,22,10.1.1.6,10.1.1.21,0,39.002,-1,0
10.1.1.1,10.1.1.15,0,20,10.1.1.1,10.1.1.15,0,39.246,-1,0
10.1.1.6,10.1.1.21,0,23,10.1.1.6,10.1.1.21,0,39.725,-1,0
10.1.1.1,10.1.1.15,0,21,10.1.1.1,10.1.1.15,0,39.803,-1,0
10.1.1.2,10.1.1.7,0,19,10.1.1.2,10.1.1.7,0,40.308,-1,0
10.1.1.1,10.1.1.15,0,22,10.1.1.1,10.1.1.15,0,40.525,-1,0
10.1.1.5,10.1.1.14,0,24,10.1.1.5,10.1.1.14,0,40.925,-1,0
10.1.1.3,10.1.1.45,0,24,10.1.1.3,10.1.1.45,0,40.927,-1,0
10.1.1.4,10.1.1.43,0,26,10.1.1.4,10.1.1.43,0,40.928,-1,0
10.1.1.6,10.1.1.21,0,24,10.1.1.6,10.1.1.21,0,42.524,-1,0
10.1.1.1,10.1.1.15,0,23,10.1.1.1,10.1.1.15,0,43.32,-1,0
10.1.1.2,10.1.1.7,0,20,10.1.1.2,10.1.1.7,0,44.209,-1,0
10.1.1.3,10.1.1.45,0,25,10.1.1.3,10.1.1.45,0,46.602,-1,0
10.1.1.4,10.1.1.43,0,27,10.1.1.4,10.1.1.43,0,46.604,-1,0
10.1.1.5,10.1.1.14,0,25,10.1.1.5,10.1.1.14,0,46.61,-1,0
10.1.1.5,10.1.1.14,0,26,10.1.1.5,10.1.1.14,0,46.841,-1,0
10.1.1.4,10.1.1.43,0,28,10.1.1.4,10.1.1.43,0,46.842,-1,0
10.1.1.3,10.1.1.45,0,26,10.1.1.3,10.1.1.45,0,46.845,-1,0
10.1.1.4,10.1.1.43,0,29,10.1.1.4,10.1.1.43,0,47.242,-1,0
10.1.1.3,10.1.1.45,0,27,10.1.1.3,10.1.1.45,0,47.245,-1,0
10.1.1.5,10.1.1.14,0,27,10.1.1.5,10.1.1.14,0,47.25,-1,0
10.1.1.4,10.1.1.43,0,30,10.1.1.4,10.1.1.43,0,47.8,-1,0
10.1.1.3,10.1.1.45,0,28,10.1.1.3,10.1.1.45,0,47.802,-1,0
10.1.1.5,10.1.1.14,0,28,10.1.1.5,10.1.1.14,0,47.809,-1,0
10.1.1.6,10.1.1.21,0,25,10.1.1.6,10.1.1.21,0,48.206,-1,0
10.1.1.6,10.1.1.21,0,26,10.1.1.6,10.1.1.21,0,48.444,-1,0
10.1.1.4,10.1.1.43,0,31,10.1.1.4,10.1.1.43,0,48.521,-1,0
10.1.1.3,10.1.1.45,0,29,10.1.1.3,10.1.1.45,0,48.523,-1,0
10.1.1.5,10.1.1.14,0,29,10.1.1.5,10.1.1.14,0,48.527,-1,0
10.1.1.6,10.1.1.21,0,27,10.1.1.6,10.1.1.21,0,48.842,-1,0
10.1.1.1,10.1.1.15,0,24,10.1.1.1,10.1.1.15,0,49.006,-1,0
10.1.1.1,10.1.1.15,0,25,10.1.1.1,10.1.1.15,0,49.244,-1,0
10.1.1.6,10.1.1.21,0,28,10.1.1.6,10.1.1.21,0,49.406,-1,0
10.1.1.1,10.1.1.15,0,26,10.1.1.1,10.1.1.15,0,49.647,-1,0
10.1.1.6,10.1.1.21,0,29,10.1.1.6,10.1.1.21,0,50.128,-1,0
10.1.1.1,10.1.1.15,0,27,10.1.1.1,10.1.1.15,0,50.209,-1,0
10.1.1.1,10.1.1.15,0,28,10.1.1.1,10.1.1.15,0,50.921,-1,0
10.1.1.3,10.1.1.45,0,30,10.1.1.3,10.1.1.45,0,51.326,-1,0
10.1.1.5,10.1.1.14,0,30,10.1.1.5,10.1.1.14,0,51.326,-1,0
10.1.1.4,10.1.1.43,0,32,10.1.1.4,10.1.1.43,0,51.33,-1,0
10.1.1.2,10.1.1.7,0,21,10.1.1.2,10.1.1.7,0,51.603,-1,0
10.1.1.6,10.1.1.21,0,30,10.1.1.6,10.1.1.21,0,52.929,-1,0
10.1.1.1,10.1.1.15,0,29,10.1.1.1,10.1.1.15,0,53.723,-1,0
10.1.1.2,10.1.1.7,0,22,10.1.1.2,10.1.1.7,0,55.409,-1,0
10.1.1.47,10.1.1.7,0,1,10.1.1.47,10.1.1.7,1,55.4332,56.4369,1
10.1.1.2,10.1.1.7,0,23,10.1.1.2,10.1.1.7,0,55.507,-1,0
10.1.1.4,10.1.1.43,0,33,10.1.1.4,10.1.1.43,0,57.003,-1,0
