Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,3114,3859,1557,5
1,2950,0,4541,3765,1210,0
2,2950,0,4459,3852,2577,0
3,2950,0,5808,5314,2161,3
4,2950,0,5652,3558,2778,0
5,2950,0,2922,3543,1132,0
6,0,1513,3741,657,0,1
7,0,0,2469,1267,0,8
8,0,0,2659,1060,0,0
9,0,0,2254,1028,0,0
10,0,0,495,387,0,0
11,0,0,1202,538,0,0
12,0,0,2407,691,0,0
13,0,169,574,324,0,0
14,0,1370,1988,422,0,0
15,0,0,1556,629,0,6
16,0,0,879,478,0,0
17,0,0,1211,385,0,0
18,0,0,3574,877,0,31
19,0,0,2559,1230,0,0
20,0,1758,2418,456,0,0
21,0,0,1624,529,0,0
22,0,0,2717,1409,0,0
23,0,0,2752,512,0,0
24,0,0,1718,1293,0,74
25,0,0,1288,479,0,0
26,0,0,1909,944,0,12
27,0,0,2482,522,0,0
28,0,0,1236,392,0,0
29,0,0,463,401,0,0
30,0,0,1315,469,0,0
31,0,0,147,335,0,0
32,0,0,2768,1260,0,8
33,0,0,2,320,0,0
34,0,0,3349,1300,0,0
35,0,0,1605,575,0,29
36,0,0,1668,1402,0,4
37,0,0,1268,478,0,0
38,0,0,3439,905,0,0
39,0,0,1633,634,0,1
40,0,0,3559,1284,0,5
41,0,0,2147,994,0,0
42,0,646,1797,382,0,0
43,0,0,1597,637,0,1
44,0,232,3117,1298,0,0
45,0,0,466,506,0,0
46,0,0,3908,1521,0,0
47,0,0,2558,502,0,0
48,0,0,3133,851,0,5
49,0,0,2370,554,0,0
