OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.1.2,10.1.1.136,0,1,10.1.1.2,10.1.1.136,9,5.002,301.028,1
10.1.1.5,10.1.1.147,0,1,10.1.1.5,10.1.1.147,5,5.002,300.593,1
10.1.1.1,10.1.1.146,0,1,10.1.1.1,10.1.1.146,0,5.004,285.122,1
10.1.1.3,10.1.1.84,0,1,10.1.1.3,10.1.1.84,6,5.005,297.814,1
10.1.1.6,10.1.1.129,0,1,10.1.1.6,10.1.1.129,1,5.005,288.716,1
10.1.1.4,10.1.1.30,0,1,10.1.1.4,10.1.1.30,7,5.006,300.648,1
10.1.1.6,10.1.1.129,0,2,10.1.1.6,10.1.1.129,0,5.244,-1,0
10.1.1.2,10.1.1.136,0,2,10.1.1.2,10.1.1.136,0,5.25,-1,0
10.1.1.5,10.1.1.147,0,2,10.1.1.5,10.1.1.147,0,5.25,-1,0
10.1.1.6,10.1.1.3,0,3,10.1.1.6,10.1.1.3,6,5.30847,227.786,1
10.1.1.4,10.1.1.30,0,2,10.1.1.4,10.1.1.30,0,5.407,-1,0
10.1.1.2,10.1.1.136,0,3,10.1.1.2,10.1.1.136,0,5.643,-1,0
10.1.1.5,10.1.1.147,0,3,10.1.1.5,10.1.1.147,0,5.645,-1,0
10.1.1.2,10.1.1.136,0,4,10.1.1.2,10.1.1.136,0,6.201,-1,0
10.1.1.5,10.1.1.147,0,4,10.1.1.5,10.1.1.147,0,6.209,-1,0
10.1.1.4,10.1.1.65,0,3,10.1.1.4,10.1.1.65,3,6.27289,77.9819,1
10.1.1.28,10.1.1.147,0,1,10.1.1.28,10.1.1.147,2,6.30585,200.177,1
10.1.1.1,10.1.1.146,0,2,10.1.1.1,10.1.1.146,0,6.306,-1,0
10.1.1.1,10.1.1.150,0,3,10.1.1.1,10.1.1.150,1,6.32335,6.45641,1
10.1.1.34,10.1.1.13,0,1,10.1.1.34,10.1.1.13,4,6.32768,223.494,1
10.1.1.1,10.1.1.101,0,4,10.1.1.1,10.1.1.101,1,6.39713,6.46201,1
10.1.1.4,10.1.1.30,0,4,10.1.1.4,10.1.1.30,0,6.403,-1,0
