Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,14381,7849,0,0
1,2950,0,18920,8402,0,0
2,2950,0,25734,7096,0,0
3,2950,0,15962,7750,0,34
4,2950,0,5311,5428,0,0
5,2950,0,10476,7529,0,5
6,0,0,21732,3977,0,0
7,0,0,26225,14423,0,179
8,0,0,26419,3677,0,0
9,0,0,7795,2445,0,7
10,0,0,21542,5732,0,5
11,0,0,16887,4612,0,6
12,0,0,20255,5338,0,38
13,0,0,22315,5192,0,52
14,0,0,9798,3366,0,0
15,0,0,19626,3693,0,0
16,0,664,5846,2110,0,0
17,0,0,13204,3890,0,0
18,0,0,27298,4130,0,0
19,0,0,25091,8223,0,0
20,0,0,16507,8228,0,2
21,0,0,30002,5084,0,0
22,0,0,23140,3721,0,0
23,0,0,10066,3333,0,4
24,0,0,6726,2280,0,0
25,0,0,6158,3193,0,50
26,0,0,27645,3760,0,0
27,0,0,13531,3731,0,0
28,0,0,19364,5660,0,7
29,0,0,14914,4972,0,1
30,0,0,17346,4510,0,29
31,0,0,26911,3768,0,0
32,0,0,16824,7124,0,0
33,0,46,5300,2819,0,0
34,0,0,13855,5651,0,34
35,0,0,13839,3973,0,32
36,0,0,29359,4059,0,0
37,0,0,15450,4705,0,15
38,0,0,7367,2871,0,0
39,0,0,20431,4776,0,0
40,0,0,25445,4424,0,0
41,0,0,29590,4151,0,0
42,0,0,15284,4216,0,0
43,0,0,21415,4318,0,0
44,0,69,21845,6327,0,0
45,0,0,15833,3836,0,0
46,0,0,24843,5223,0,0
47,0,0,10898,3723,0,0
48,0,0,26002,3832,0,0
49,0,0,20993,3644,0,0
50,0,0,23223,3978,0,0
51,0,0,27160,3750,0,0
52,0,0,10683,4217,0,45
53,0,0,26839,3763,0,0
54,0,0,12864,3298,0,0
55,0,0,8241,3381,0,0
56,0,0,30933,14804,0,43
57,0,0,18700,4621,0,0
58,0,0,27374,3745,0,0
59,0,0,11681,3417,0,0
60,0,0,21091,4376,0,1
61,0,0,23549,4085,0,3
62,0,0,16374,3606,0,0
63,0,0,14545,3501,0,0
64,0,0,15573,3642,0,0
65,0,0,16121,3522,0,0
66,0,0,22512,5011,0,0
67,0,0,15743,4105,0,0
68,0,0,27967,4186,0,0
69,0,0,21437,4672,0,17
70,0,0,4553,2009,0,0
71,0,0,7288,2470,0,0
72,0,0,25430,4123,0,0
73,0,1542,14920,3401,0,0
74,0,0,16113,3453,0,0
75,0,0,13442,3662,0,0
76,0,0,4874,2367,0,0
77,0,0,13542,4611,0,0
78,0,0,24588,4529,0,0
79,0,0,18009,4537,0,0
80,0,0,11446,3966,0,32
81,0,0,15665,3415,0,0
82,0,0,23098,4729,0,0
83,0,0,10661,4808,0,3
84,0,0,20477,5587,0,40
85,0,0,16748,3820,0,39
86,0,0,21679,4472,0,0
87,0,0,13906,3349,0,3
88,0,0,19419,6689,0,1
89,0,0,10881,3223,0,0
90,0,0,17967,4403,0,0
91,0,0,11834,3223,0,0
92,0,0,22771,3658,0,0
93,0,379,13077,3448,0,42
94,0,0,12409,3433,0,0
95,0,0,26055,3747,0,0
96,0,0,22961,5665,0,1
97,0,0,14771,6266,0,31
98,0,0,5771,2234,0,0
99,0,122,6561,2878,0,0
