Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,74697,19100,0,0
1,2950,0,92843,19702,0,0
2,2950,0,95271,20241,0,0
3,2950,0,65198,18716,0,0
4,2950,0,128518,20170,0,0
5,2950,0,66024,18622,0,0
6,0,0,100562,16641,0,0
7,0,0,69178,15988,0,0
8,0,0,79905,16526,0,0
9,0,0,122476,16655,0,0
10,0,0,75327,16244,0,0
11,0,0,146181,16604,0,0
12,0,0,127464,17181,0,0
13,0,0,91304,16859,0,0
14,0,0,86710,16697,0,0
15,0,0,70665,16111,0,0
16,0,0,65812,15465,0,0
17,0,0,41684,13537,0,0
18,0,0,38843,13375,0,0
19,0,0,98977,16542,0,0
20,0,0,34607,11913,0,0
21,0,0,35089,12219,0,0
22,0,0,37713,12152,0,0
23,0,0,128022,16517,0,0
24,0,0,72013,16335,0,0
25,0,0,32792,12540,0,0
26,0,0,74290,16382,0,0
27,0,0,86013,16279,0,0
28,0,0,72875,16474,0,0
29,0,0,74823,16336,0,0
30,0,0,51931,14988,0,0
31,0,0,93929,17012,0,0
32,0,0,95164,16943,0,0
33,0,0,75587,16413,0,0
34,0,0,102782,17185,0,0
35,0,0,96211,16419,0,0
36,0,0,95363,16738,0,0
37,0,0,46151,14963,0,0
38,0,0,54826,15182,0,0
39,0,0,42882,14033,0,0
40,0,0,76261,15791,0,0
41,0,0,37057,13158,0,0
42,0,0,119982,17336,0,0
43,0,0,37909,12784,0,0
44,0,0,83560,16488,0,0
45,0,0,109067,17097,0,0
46,0,0,68756,15848,0,0
47,0,0,114411,16997,0,0
48,0,0,41541,12383,0,0
49,0,0,69736,15917,0,0
50,0,0,108519,16415,0,0
51,0,0,65294,15831,0,0
52,0,0,41858,12625,0,0
53,0,0,87268,16463,0,0
54,0,0,119432,17433,0,0
55,0,0,59098,15483,0,0
56,0,0,38147,13217,0,0
57,0,0,45386,13859,0,0
58,0,0,108111,16899,0,0
59,0,0,63174,15710,0,0
60,0,0,54996,14472,0,0
61,0,0,65832,16111,0,0
62,0,0,62023,15732,0,0
63,0,0,87701,16985,0,0
64,0,0,90075,16708,0,0
65,0,0,37582,12595,0,0
66,0,0,35392,11843,0,0
67,0,0,59305,16087,0,0
68,0,0,41873,12966,0,0
69,0,0,105173,16248,0,0
70,0,0,42399,13766,0,0
71,0,0,34183,12824,0,0
72,0,0,65071,15376,0,0
73,0,0,84257,17049,0,0
74,0,0,40845,13258,0,0
75,0,0,69440,16139,0,0
76,0,0,78632,16555,0,0
77,0,0,46556,14086,0,0
78,0,0,41058,12929,0,0
79,0,0,49794,14877,0,0
80,0,0,54692,15967,0,0
81,0,0,73944,16795,0,0
82,0,0,37875,12787,0,0
83,0,0,85214,16777,0,0
84,0,0,93186,16584,0,0
85,0,0,85402,16831,0,0
86,0,0,40386,12404,0,0
87,0,0,69285,15361,0,0
88,0,0,36278,13665,0,0
89,0,0,44717,12583,0,0
90,0,0,71596,16138,0,0
91,0,0,39448,14077,0,0
92,0,0,41988,12459,0,0
93,0,0,88010,16674,0,0
94,0,0,79776,16160,0,0
95,0,0,39140,12985,0,0
96,0,0,40452,13435,0,0
97,0,0,47665,14207,0,0
98,0,0,66912,16254,0,0
99,0,0,73715,16230,0,0
100,0,0,33378,11734,0,0
101,0,0,72535,16424,0,0
102,0,0,120447,17266,0,0
103,0,0,95039,16897,0,0
104,0,0,76906,15260,0,0
105,0,0,61544,14512,0,0
106,0,0,72332,16139,0,0
107,0,0,47325,15109,0,0
108,0,0,70527,15110,0,0
