Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,1679,3385,0,0
1,2950,0,943,3181,0,0
2,2950,0,1050,3186,0,0
3,2950,0,1585,3361,0,0
4,2950,0,3128,4962,0,0
5,2950,0,1677,3303,0,0
6,0,96,2370,553,0,0
7,0,0,979,249,0,0
8,0,0,3351,540,0,0
9,0,0,340,165,0,0
10,0,0,563,188,0,0
11,0,0,1347,459,0,0
12,0,0,950,406,0,0
13,0,0,2402,978,0,0
14,0,0,2628,753,0,0
15,0,0,2743,928,0,0
16,0,0,1280,416,0,0
17,0,0,3408,902,0,0
18,0,0,2359,1120,0,0
19,0,0,2952,259,0,0
20,0,0,3767,312,0,0
21,0,304,3407,796,0,0
22,0,0,3148,312,0,0
23,0,0,833,308,0,0
24,0,0,989,259,0,0
25,0,0,1428,548,0,0
26,0,0,2648,1038,0,0
27,0,0,3505,684,0,0
28,0,0,1621,515,0,0
29,0,0,2086,331,0,0
30,0,0,4386,1772,0,0
31,0,0,861,235,0,0
32,0,0,4372,1307,0,0
33,0,0,867,209,0,0
34,0,0,1250,462,0,0
35,0,0,2557,323,0,0
36,0,0,3325,1101,0,0
37,0,0,960,258,0,0
38,0,0,1177,511,0,0
39,0,0,2309,920,0,0
40,0,0,2419,311,0,0
41,0,0,3692,421,0,0
42,0,0,735,293,0,0
43,0,0,1025,283,0,0
44,0,0,2693,251,0,0
45,0,743,2404,740,0,0
46,0,0,3062,290,0,0
47,0,0,3543,881,0,0
48,0,0,831,311,0,0
49,0,0,2128,628,0,0
50,0,0,4073,354,0,0
51,0,0,3807,338,0,0
52,0,0,1097,301,0,0
53,0,0,2239,869,0,0
54,0,0,985,221,0,0
55,0,0,2349,716,0,0
56,0,272,1135,234,0,0
57,0,0,4224,318,0,0
58,0,0,744,221,0,0
59,0,0,3159,301,0,0
60,0,0,2804,275,0,0
61,0,0,1656,814,0,0
62,0,0,3520,241,0,0
63,0,0,1555,304,0,0
64,0,0,3466,363,0,0
65,0,0,3047,251,0,0
66,0,0,557,267,0,0
67,0,0,3091,323,0,0
68,0,0,2909,297,0,0
69,0,0,3367,270,0,0
70,0,0,3800,552,0,0
71,0,0,1083,428,0,0
72,0,0,2321,370,0,0
73,0,0,1836,521,0,0
74,0,0,4100,319,0,0
75,0,0,3662,322,0,0
76,0,0,1634,494,0,0
77,0,0,1175,306,0,0
78,0,0,3090,740,0,0
79,0,0,2981,676,0,0
80,0,0,2263,918,0,0
81,0,0,3813,287,0,0
82,0,0,2999,252,0,0
83,0,0,4133,352,0,0
84,0,0,2640,396,0,0
85,0,0,1839,481,0,0
86,0,0,2927,1036,0,0
87,0,0,1886,451,0,0
88,0,0,3372,249,0,0
89,0,0,866,221,0,0
90,0,0,2526,742,0,0
91,0,0,2858,699,0,0
92,0,0,3314,732,0,0
93,0,16,963,217,0,0
94,0,281,2531,509,0,0
95,0,0,2509,312,0,0
96,0,0,3740,350,0,0
97,0,0,1029,256,0,0
98,0,0,1968,588,0,0
99,0,0,2228,436,0,0
