OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.1.1,10.1.1.85,0,1,10.1.1.1,10.1.1.85,7,5,301.282,1
10.1.1.4,10.1.1.127,0,1,10.1.1.4,10.1.1.127,14,5.004,295.086,1
10.1.1.5,10.1.1.47,0,1,10.1.1.5,10.1.1.47,7,5.004,299.834,1
10.1.1.6,10.1.1.22,0,1,10.1.1.6,10.1.1.22,2,5.004,275.986,1
10.1.1.3,10.1.1.108,0,1,10.1.1.3,10.1.1.108,6,5.006,301.178,1
10.1.1.2,10.1.1.15,0,1,10.1.1.2,10.1.1.15,18,5.01,301.081,1
10.1.1.6,10.1.1.22,0,2,10.1.1.6,10.1.1.22,0,5.24,-1,0
10.1.1.5,10.1.1.47,0,2,10.1.1.5,10.1.1.47,0,5.242,-1,0
10.1.1.3,10.1.1.108,0,2,10.1.1.3,10.1.1.108,0,5.247,-1,0
10.1.1.1,10.1.1.85,0,2,10.1.1.1,10.1.1.85,0,5.248,-1,0
10.1.1.4,10.1.1.127,0,2,10.1.1.4,10.1.1.127,0,5.248,-1,0
10.1.1.2,10.1.1.15,0,2,10.1.1.2,10.1.1.15,0,5.25,-1,0
10.1.1.3,10.1.1.108,0,3,10.1.1.3,10.1.1.108,0,5.642,-1,0
10.1.1.6,10.1.1.22,0,3,10.1.1.6,10.1.1.22,0,5.642,-1,0
10.1.1.2,10.1.1.15,0,3,10.1.1.2,10.1.1.15,0,5.643,-1,0
10.1.1.4,10.1.1.127,0,3,10.1.1.4,10.1.1.127,0,5.648,-1,0
10.1.1.5,10.1.1.47,0,3,10.1.1.5,10.1.1.47,0,5.648,-1,0
10.1.1.5,10.1.1.47,0,4,10.1.1.5,10.1.1.47,0,6.201,-1,0
10.1.1.4,10.1.1.127,0,4,10.1.1.4,10.1.1.127,0,6.202,-1,0
10.1.1.3,10.1.1.108,0,4,10.1.1.3,10.1.1.108,0,6.206,-1,0
10.1.1.2,10.1.1.15,0,4,10.1.1.2,10.1.1.15,0,6.208,-1,0
10.1.1.6,10.1.1.22,0,4,10.1.1.6,10.1.1.22,0,6.209,-1,0
10.1.1.5,10.1.1.47,0,5,10.1.1.5,10.1.1.47,0,6.925,-1,0
10.1.1.4,10.1.1.127,0,5,10.1.1.4,10.1.1.127,0,6.926,-1,0
10.1.1.6,10.1.1.22,0,5,10.1.1.6,10.1.1.22,0,6.928,-1,0
10.1.1.3,10.1.1.108,0,5,10.1.1.3,10.1.1.108,0,6.929,-1,0
10.1.1.1,10.1.1.85,0,3,10.1.1.1,10.1.1.85,0,7.1,-1,0
10.1.1.2,10.1.1.15,0,5,10.1.1.2,10.1.1.15,0,7.202,-1,0
10.1.1.131,10.1.1.101,0,1,10.1.1.131,10.1.1.101,1,7.24562,7.29908,1
10.1.1.1,10.1.1.85,0,4,10.1.1.1,10.1.1.85,0,7.308,-1,0
10.1.1.3,10.1.1.108,0,6,10.1.1.3,10.1.1.108,0,7.308,-1,0
10.1.1.5,10.1.1.51,0,6,10.1.1.5,10.1.1.51,1,7.31741,8.06573,1
10.1.1.6,10.1.1.22,0,6,10.1.1.6,10.1.1.22,0,7.405,-1,0
10.1.1.4,10.1.1.10,0,6,10.1.1.4,10.1.1.10,0,7.45649,7.4641,1
10.1.1.12,10.1.1.10,0,1,10.1.1.12,10.1.1.10,0,7.46999,100.402,1
10.1.1.2,10.1.1.15,0,6,10.1.1.2,10.1.1.15,0,7.508,-1,0
10.1.1.6,10.1.1.22,0,7,10.1.1.6,10.1.1.22,0,7.606,-1,0
10.1.1.111,10.1.1.29,0,1,10.1.1.111,10.1.1.29,1,7.62573,247.585,1
10.1.1.1,10.1.1.85,0,5,10.1.1.1,10.1.1.85,0,7.941,-1,0
10.1.1.64,10.1.1.53,0,1,10.1.1.64,10.1.1.53,0,7.94213,-1,0
10.1.1.92,10.1.1.99,0,1,10.1.1.92,10.1.1.99,0,7.94903,8.01323,1
10.1.1.81,10.1.1.6,0,1,10.1.1.81,10.1.1.6,1,8.04267,275.741,1
10.1.1.3,10.1.1.108,0,7,10.1.1.3,10.1.1.108,0,8.105,-1,0
10.1.1.6,10.1.1.22,0,8,10.1.1.6,10.1.1.22,0,8.203,-1,0
10.1.1.48,10.1.1.5,0,1,10.1.1.48,10.1.1.5,1,8.21073,154.187,1
10.1.1.1,10.1.1.85,0,6,10.1.1.1,10.1.1.85,0,8.302,-1,0
10.1.1.60,10.1.1.100,0,1,10.1.1.60,10.1.1.100,2,8.35085,18.5463,1
10.1.1.34,10.1.1.140,0,1,10.1.1.34,10.1.1.140,6,8.37577,276.344,1
10.1.1.2,10.1.1.15,0,7,10.1.1.2,10.1.1.15,0,8.386,-1,0
10.1.1.3,10.1.1.108,0,8,10.1.1.3,10.1.1.108,0,8.402,-1,0
10.1.1.59,10.1.1.65,0,1,10.1.1.59,10.1.1.65,5,8.41084,140.565,1
10.1.1.66,10.1.1.67,0,1,10.1.1.66,10.1.1.67,1,8.45877,10.449,1
10.1.1.48,10.1.1.95,0,2,10.1.1.48,10.1.1.95,0,8.49814,8.5191,1
10.1.1.1,10.1.1.85,0,7,10.1.1.1,10.1.1.85,0,8.507,-1,0
10.1.1.140,10.1.1.101,0,1,10.1.1.140,10.1.1.101,2,8.53687,284.831,1
10.1.1.2,10.1.1.15,0,8,10.1.1.2,10.1.1.15,0,8.607,-1,0
10.1.1.66,10.1.1.30,0,2,10.1.1.66,10.1.1.30,1,8.6616,10.4492,1
10.1.1.6,10.1.1.22,0,9,10.1.1.6,10.1.1.22,0,8.92,-1,0
10.1.1.140,10.1.1.101,0,2,10.1.1.140,10.1.1.101,0,8.93987,-1,0
10.1.1.31,10.1.1.123,0,1,10.1.1.31,10.1.1.123,4,8.99282,276.089,1
10.1.1.140,10.1.1.85,0,3,10.1.1.140,10.1.1.85,5,8.99439,284.693,1
10.1.1.6,10.1.1.22,0,10,10.1.1.6,10.1.1.22,0,9.008,-1,0
10.1.1.100,10.1.1.85,0,1,10.1.1.100,10.1.1.85,1,9.03301,181.109,1
