OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.1.4,10.1.1.94,0,1,10.1.1.4,10.1.1.94,1,5.003,69.7256,1
10.1.1.1,10.1.1.45,0,1,10.1.1.1,10.1.1.45,10,5.006,298.199,1
10.1.1.2,10.1.1.100,0,1,10.1.1.2,10.1.1.100,16,5.009,298.045,1
10.1.1.6,10.1.1.34,0,1,10.1.1.6,10.1.1.34,15,5.009,300.329,1
10.1.1.2,10.1.1.100,0,2,10.1.1.2,10.1.1.100,0,5.245,-1,0
10.1.1.1,10.1.1.45,0,2,10.1.1.1,10.1.1.45,0,5.249,-1,0
10.1.1.6,10.1.1.34,0,2,10.1.1.6,10.1.1.34,0,5.249,-1,0
10.1.1.1,10.1.1.45,0,3,10.1.1.1,10.1.1.45,0,5.64,-1,0
10.1.1.2,10.1.1.100,0,3,10.1.1.2,10.1.1.100,0,5.644,-1,0
10.1.1.6,10.1.1.34,0,3,10.1.1.6,10.1.1.34,0,5.649,-1,0
10.1.1.6,10.1.1.34,0,4,10.1.1.6,10.1.1.34,0,6.2,-1,0
10.1.1.1,10.1.1.45,0,4,10.1.1.1,10.1.1.45,0,6.208,-1,0
10.1.1.2,10.1.1.100,0,4,10.1.1.2,10.1.1.100,0,6.208,-1,0
10.1.1.6,10.1.1.34,0,5,10.1.1.6,10.1.1.34,0,6.922,-1,0
10.1.1.1,10.1.1.45,0,5,10.1.1.1,10.1.1.45,0,6.928,-1,0
10.1.1.2,10.1.1.100,0,5,10.1.1.2,10.1.1.100,0,6.929,-1,0
10.1.1.5,10.1.1.17,0,1,10.1.1.5,10.1.1.17,6,9.402,271.126,1
10.1.1.1,10.1.1.45,0,6,10.1.1.1,10.1.1.45,0,9.702,-1,0
10.1.1.6,10.1.1.34,0,6,10.1.1.6,10.1.1.34,0,9.72,-1,0
10.1.1.2,10.1.1.100,0,6,10.1.1.2,10.1.1.100,0,9.725,-1,0
10.1.1.85,10.1.1.78,0,1,10.1.1.85,10.1.1.78,2,9.73584,122.01,1
10.1.1.1,10.1.1.45,0,7,10.1.1.1,10.1.1.45,0,11.9,-1,0
10.1.1.4,10.1.1.94,0,2,10.1.1.4,10.1.1.94,0,11.903,-1,0
10.1.1.5,10.1.1.17,0,2,10.1.1.5,10.1.1.17,0,11.904,-1,0
10.1.1.6,10.1.1.34,0,7,10.1.1.6,10.1.1.34,0,11.904,-1,0
10.1.1.4,10.1.1.57,0,3,10.1.1.4,10.1.1.57,1,11.9619,165.023,1
10.1.1.89,10.1.1.10,0,1,10.1.1.89,10.1.1.10,2,11.9632,13.0136,1
10.1.1.56,10.1.1.7,0,1,10.1.1.56,10.1.1.7,0,12.0179,-1,0
10.1.1.1,10.1.1.45,0,8,10.1.1.1,10.1.1.45,0,12.104,-1,0
10.1.1.56,10.1.1.7,0,2,10.1.1.56,10.1.1.7,0,12.4109,-1,0
10.1.1.5,10.1.1.17,0,3,10.1.1.5,10.1.1.17,0,12.46,-1,0
10.1.1.56,10.1.1.7,0,3,10.1.1.56,10.1.1.7,0,12.9719,-1,0
10.1.1.6,10.1.1.34,0,8,10.1.1.6,10.1.1.34,0,13.108,-1,0
10.1.1.5,10.1.1.17,0,4,10.1.1.5,10.1.1.17,0,13.189,-1,0
10.1.1.2,10.1.1.100,0,7,10.1.1.2,10.1.1.100,0,13.307,-1,0
10.1.1.56,10.1.1.7,0,4,10.1.1.56,10.1.1.7,0,13.6909,-1,0
10.1.1.1,10.1.1.45,0,9,10.1.1.1,10.1.1.45,0,14.605,-1,0
10.1.1.1,10.1.1.45,0,10,10.1.1.1,10.1.1.45,0,14.701,-1,0
10.1.1.1,10.1.1.45,0,11,10.1.1.1,10.1.1.45,0,15.83,-1,0
10.1.1.6,10.1.1.34,0,9,10.1.1.6,10.1.1.34,0,15.901,-1,0
10.1.1.5,10.1.1.17,0,5,10.1.1.5,10.1.1.17,0,15.987,-1,0
10.1.1.56,10.1.1.7,0,5,10.1.1.56,10.1.1.7,0,16.4889,-1,0
10.1.1.4,10.1.1.94,0,4,10.1.1.4,10.1.1.94,0,18.304,-1,0
10.1.1.1,10.1.1.45,0,12,10.1.1.1,10.1.1.45,0,18.624,-1,0
10.1.1.2,10.1.1.100,0,8,10.1.1.2,10.1.1.100,0,19.608,-1,0
10.1.1.6,10.1.1.34,0,10,10.1.1.6,10.1.1.34,0,21.502,-1,0
10.1.1.5,10.1.1.17,0,6,10.1.1.5,10.1.1.17,0,21.608,-1,0
10.1.1.6,10.1.1.34,0,11,10.1.1.6,10.1.1.34,0,21.74,-1,0
10.1.1.5,10.1.1.17,0,7,10.1.1.5,10.1.1.17,0,21.842,-1,0
10.1.1.6,10.1.1.34,0,12,10.1.1.6,10.1.1.34,0,22.149,-1,0
10.1.1.5,10.1.1.17,0,8,10.1.1.5,10.1.1.17,0,22.242,-1,0
10.1.1.6,10.1.1.34,0,13,10.1.1.6,10.1.1.34,0,22.709,-1,0
10.1.1.5,10.1.1.17,0,9,10.1.1.5,10.1.1.17,0,22.801,-1,0
10.1.1.6,10.1.1.34,0,14,10.1.1.6,10.1.1.34,0,23.421,-1,0
10.1.1.5,10.1.1.17,0,10,10.1.1.5,10.1.1.17,0,23.53,-1,0
10.1.1.1,10.1.1.45,0,13,10.1.1.1,10.1.1.45,0,24.305,-1,0
10.1.1.1,10.1.1.45,0,14,10.1.1.1,10.1.1.45,0,24.55,-1,0
10.1.1.1,10.1.1.45,0,15,10.1.1.1,10.1.1.45,0,24.95,-1,0
10.1.1.5,10.1.1.17,0,11,10.1.1.5,10.1.1.17,0,26.323,-1,0
10.1.1.3,10.1.1.74,0,1,10.1.1.3,10.1.1.74,1,26.406,298.016,1
10.1.1.6,10.1.1.34,0,15,10.1.1.6,10.1.1.34,0,26.6,-1,0
10.1.1.6,10.1.1.34,0,16,10.1.1.6,10.1.1.34,0,27.306,-1,0
10.1.1.53,10.1.1.56,5,1,10.1.1.53,10.1.1.56,0,28.3297,217.117,1
10.1.1.6,10.1.1.34,0,17,10.1.1.6,10.1.1.34,0,28.587,-1,0
10.1.1.2,10.1.1.100,0,9,10.1.1.2,10.1.1.100,0,28.702,-1,0
10.1.1.1,10.1.1.45,0,16,10.1.1.1,10.1.1.45,0,30.401,-1,0
10.1.1.57,10.1.1.8,0,1,10.1.1.57,10.1.1.8,1,30.7406,185.496,1
10.1.1.4,10.1.1.94,0,5,10.1.1.4,10.1.1.94,0,30.808,-1,0
10.1.1.6,10.1.1.34,0,18,10.1.1.6,10.1.1.34,0,31.387,-1,0
10.1.1.1,10.1.1.45,0,17,10.1.1.1,10.1.1.45,0,31.406,-1,0
10.1.1.1,10.1.1.45,0,18,10.1.1.1,10.1.1.45,0,32.205,-1,0
10.1.1.42,10.1.1.62,0,1,10.1.1.42,10.1.1.62,3,32.4373,199.205,1
10.1.1.42,10.1.1.62,0,2,10.1.1.42,10.1.1.62,0,32.8453,-1,0
10.1.1.3,10.1.1.74,0,2,10.1.1.3,10.1.1.74,0,33.205,-1,0
10.1.1.41,10.1.1.73,0,1,10.1.1.41,10.1.1.73,1,34.4403,206.503,1
10.1.1.41,10.1.1.73,0,2,10.1.1.41,10.1.1.73,0,34.8403,-1,0
10.1.1.2,10.1.1.100,0,10,10.1.1.2,10.1.1.100,0,35.008,-1,0
10.1.1.1,10.1.1.45,0,19,10.1.1.1,10.1.1.45,0,35.303,-1,0
10.1.1.4,10.1.1.94,0,6,10.1.1.4,10.1.1.94,0,35.708,-1,0
10.1.1.35,10.1.1.98,0,1,10.1.1.35,10.1.1.98,0,35.7387,35.7397,1
10.1.1.84,10.1.1.33,0,1,10.1.1.84,10.1.1.33,2,35.7651,215.329,1
10.1.1.6,10.1.1.34,0,19,10.1.1.6,10.1.1.34,0,37.003,-1,0
10.1.1.6,10.1.1.34,0,20,10.1.1.6,10.1.1.34,0,37.24,-1,0
10.1.1.6,10.1.1.34,0,21,10.1.1.6,10.1.1.34,0,37.646,-1,0
10.1.1.6,10.1.1.34,0,22,10.1.1.6,10.1.1.34,0,38.202,-1,0
