Node, AppTx, AppRx, DeviceTx, DeviceRx, PacketsDroppedRerr, PacketsDroppedNoRoute
0,2950,0,5365,3300,0,0
1,2950,0,6471,3363,0,0
2,2950,0,6448,4226,0,0
3,2950,0,6318,3613,0,0
4,2950,0,6667,3650,0,0
5,2950,0,6135,4236,0,0
6,0,0,9101,427,0,0
7,0,0,6896,2270,0,0
8,0,0,6529,210,0,0
9,0,0,8128,721,0,0
10,0,0,5246,336,0,0
11,0,0,5386,561,0,0
12,0,0,6498,824,0,0
13,0,0,6174,295,0,0
14,0,0,9838,556,0,0
15,0,0,7713,451,0,0
16,0,0,4535,219,0,0
17,0,0,4970,318,0,0
18,0,0,4491,220,0,0
19,0,0,6472,744,0,0
20,0,0,5923,566,0,0
21,0,0,10019,314,0,0
22,0,0,10942,483,0,0
23,0,0,4701,347,0,0
24,0,0,4858,504,0,0
25,0,0,7227,786,0,0
26,0,0,9157,671,0,0
27,0,0,6191,791,0,0
28,0,0,9676,334,0,0
29,0,0,5966,589,0,0
30,0,0,10240,544,0,0
31,0,0,6123,518,0,0
32,0,0,5922,373,0,0
33,0,0,9494,293,0,0
34,0,0,8119,705,0,0
35,0,0,10293,716,0,0
36,0,0,8903,681,0,0
37,0,0,9754,718,0,0
38,0,0,11157,356,0,0
39,0,0,5286,363,0,0
40,0,0,4929,297,0,0
41,0,0,8366,541,0,0
42,0,0,6214,169,0,0
43,0,0,6020,405,0,0
44,0,0,10581,442,0,0
45,0,0,11615,341,0,0
46,0,0,8170,509,0,0
47,0,0,9757,519,0,0
48,0,0,4527,442,0,0
49,0,0,9162,314,0,0
50,0,0,6714,358,0,0
51,0,0,9495,474,0,0
52,0,0,6874,302,0,0
53,0,0,7459,555,0,0
54,0,0,6758,591,0,0
55,0,1940,9459,274,0,0
56,0,0,8198,374,0,0
57,0,0,7451,850,0,0
58,0,0,5963,280,0,0
59,0,0,11265,391,0,0
60,0,0,8006,538,0,0
61,0,0,10410,633,0,0
62,0,0,11691,356,0,0
63,0,0,11147,519,0,0
64,0,0,9235,373,0,0
65,0,0,6153,690,0,0
66,0,0,7315,796,0,0
67,0,0,10392,459,0,0
68,0,0,6318,582,0,0
69,0,0,6807,519,0,0
70,0,0,5852,720,0,0
71,0,0,6528,548,0,0
72,0,0,7294,371,0,0
73,0,0,5537,290,0,0
74,0,0,8137,967,0,0
75,0,0,11592,415,0,0
76,0,0,6605,434,0,0
77,0,0,7879,539,0,0
78,0,0,7644,368,0,0
79,0,0,9227,423,0,0
80,0,0,6792,1150,0,0
81,0,0,9574,420,0,0
82,0,0,6786,520,0,0
83,0,0,8176,341,0,0
84,0,0,8709,303,0,0
85,0,0,6554,561,0,0
86,0,0,5083,369,0,0
87,0,0,4754,215,0,0
88,0,0,8519,869,0,0
89,0,0,9291,429,0,0
90,0,0,6399,758,0,0
91,0,0,5188,273,0,0
92,0,0,8781,834,0,0
93,0,0,7375,858,0,0
94,0,0,8365,708,0,0
95,0,0,5189,510,0,0
96,0,0,7153,804,0,0
97,0,0,9455,383,0,0
98,0,0,9795,716,0,0
99,0,0,7563,721,0,0
100,0,0,10328,356,0,0
101,0,0,10160,425,0,0
102,0,0,3953,254,0,0
103,0,0,9139,356,0,0
104,0,0,5780,340,0,0
105,0,0,3659,186,0,0
106,0,0,6402,662,0,0
107,0,0,9515,306,0,0
108,0,0,5456,660,0,0
109,0,0,6105,424,0,0
110,0,0,6445,667,0,0
111,0,0,9485,367,0,0
112,0,0,9179,254,0,0
113,0,0,9924,273,0,0
114,0,0,8893,342,0,0
115,0,0,5295,958,0,0
116,0,0,9441,761,0,0
117,0,0,10239,607,0,0
118,0,0,5372,375,0,0
119,0,0,8972,286,0,0
120,0,0,10446,358,0,0
121,0,0,9840,795,0,0
122,0,0,6453,510,0,0
123,0,0,8191,344,0,0
124,0,0,5188,386,0,0
125,0,0,5251,519,0,0
126,0,0,10437,531,0,0
127,0,0,9982,308,0,0
128,0,0,7774,728,0,0
129,0,0,10681,571,0,0
130,0,0,7127,282,0,0
131,0,0,9546,277,0,0
