OriginIP,DestIP,DestSeqNo,RREQId,SourceIP,DestinationIP,hopCount,TimeRREQ,TimeRREP,routeFound
10.1.1.3,10.1.1.112,0,1,10.1.1.3,10.1.1.112,7,5.003,302.037,1
10.1.1.4,10.1.1.38,0,1,10.1.1.4,10.1.1.38,13,5.003,298.68,1
10.1.1.5,10.1.1.195,0,1,10.1.1.5,10.1.1.195,3,5.003,300.324,1
10.1.1.2,10.1.1.181,0,1,10.1.1.2,10.1.1.181,18,5.006,302.491,1
10.1.1.6,10.1.1.172,0,1,10.1.1.6,10.1.1.172,5,5.008,300.554,1
10.1.1.1,10.1.1.194,0,1,10.1.1.1,10.1.1.194,2,5.009,289.571,1
10.1.1.3,10.1.1.112,0,2,10.1.1.3,10.1.1.112,0,5.24,-1,0
10.1.1.6,10.1.1.172,0,2,10.1.1.6,10.1.1.172,0,5.241,-1,0
10.1.1.5,10.1.1.195,0,2,10.1.1.5,10.1.1.195,0,5.245,-1,0
10.1.1.2,10.1.1.181,0,2,10.1.1.2,10.1.1.181,0,5.247,-1,0
10.1.1.4,10.1.1.38,0,2,10.1.1.4,10.1.1.38,0,5.248,-1,0
10.1.1.1,10.1.1.194,0,2,10.1.1.1,10.1.1.194,0,5.25,-1,0
10.1.1.68,10.1.1.28,0,1,10.1.1.68,10.1.1.28,4,5.29355,151.559,1
10.1.1.6,10.1.1.172,0,3,10.1.1.6,10.1.1.172,0,5.641,-1,0
10.1.1.1,10.1.1.194,0,3,10.1.1.1,10.1.1.194,0,5.644,-1,0
10.1.1.2,10.1.1.181,0,3,10.1.1.2,10.1.1.181,0,5.646,-1,0
10.1.1.3,10.1.1.112,0,3,10.1.1.3,10.1.1.112,0,5.647,-1,0
10.1.1.4,10.1.1.38,0,3,10.1.1.4,10.1.1.38,0,5.649,-1,0
10.1.1.5,10.1.1.195,0,3,10.1.1.5,10.1.1.195,0,5.804,-1,0
10.1.1.1,10.1.1.194,0,4,10.1.1.1,10.1.1.194,0,6.01,-1,0
10.1.1.3,10.1.1.112,0,4,10.1.1.3,10.1.1.112,0,6.201,-1,0
10.1.1.4,10.1.1.38,0,4,10.1.1.4,10.1.1.38,0,6.204,-1,0
10.1.1.2,10.1.1.181,0,4,10.1.1.2,10.1.1.181,0,6.21,-1,0
10.1.1.16,10.1.1.31,0,1,10.1.1.16,10.1.1.31,4,6.2324,162.351,1
10.1.1.119,10.1.1.114,0,1,10.1.1.119,10.1.1.114,1,6.30055,7.91903,1
10.1.1.3,10.1.1.59,0,5,10.1.1.3,10.1.1.59,2,6.31379,9.66185,1
10.1.1.119,10.1.1.27,0,2,10.1.1.119,10.1.1.27,1,6.46152,103.086,1
